   GoodVibes v3.0.1 2023/08/01 12:16:53
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 --SPC SPE --csv --output dft_3_2_dist_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for B3LYP/def2SVP level of theory

   Caution! Implicit solvation (SMD/CPCM) detected. Enthalpic and entropic terms cannot be safely separated. Use them at your own risk!

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_1799_reactant_1,-512.813583,0.124282,-512.678003,0.045446,0.044047,-512.723450,-512.722050,
o  ts_1799_reactant_2,-1842.746613,0.187659,-1842.543382,0.054718,0.053228,-1842.598100,-1842.596609,
o  ts_179_reactant_1,-395.782404,0.115167,-395.657359,0.042926,0.040902,-395.700285,-395.698261,
o  ts_179_reactant_2,-498.495077,0.094902,-498.391954,0.037424,0.037304,-498.429378,-498.429258,
o  ts_17_reactant_1,-458.731883,0.129740,-458.590870,0.045511,0.043623,-458.636382,-458.634493,
o  ts_17_reactant_2,-215.698340,0.048097,-215.644576,0.029178,0.029177,-215.673754,-215.673753,
o  ts_1800_reactant_1,-512.816356,0.124505,-512.680727,0.044344,0.043549,-512.725071,-512.724276,
o  ts_1800_reactant_2,-1842.746853,0.187322,-1842.544805,0.052345,0.051413,-1842.597150,-1842.596217,
o  ts_1801_reactant_1,-741.401472,0.243029,-741.141641,0.057367,0.055392,-741.199008,-741.197033,
o  ts_1801_reactant_2,-519.727982,0.234523,-519.481705,0.045090,0.044503,-519.526795,-519.526208,
o  ts_1802_reactant_1,-741.409632,0.243603,-741.148428,0.059967,0.057245,-741.208396,-741.205673,
o  ts_1802_reactant_2,-519.729132,0.234092,-519.483790,0.044716,0.043671,-519.528506,-519.527461,
o  ts_1803_reactant_1,-740.618942,0.169891,-740.433839,0.055320,0.052771,-740.489159,-740.486610,
o  ts_1803_reactant_2,-663.851211,0.223246,-663.613966,0.050382,0.048946,-663.664347,-663.662912,
o  ts_1804_reactant_1,-740.616751,0.169855,-740.432536,0.052226,0.050679,-740.484762,-740.483215,
o  ts_1804_reactant_2,-663.855102,0.223556,-663.617696,0.049444,0.048538,-663.667140,-663.666234,
o  ts_1805_reactant_1,-584.532688,0.079233,-584.443794,0.041275,0.040646,-584.485069,-584.484440,
o  ts_1805_reactant_2,-769.002070,0.266613,-768.720586,0.054205,0.051832,-768.774791,-768.772419,
o  ts_1806_reactant_1,-584.537849,0.079524,-584.448690,0.041151,0.040622,-584.489841,-584.489311,
o  ts_1806_reactant_2,-769.011258,0.266671,-768.729701,0.053920,0.051782,-768.783621,-768.781483,
o  ts_1807_reactant_1,-780.693235,0.272206,-780.402119,0.061953,0.059497,-780.464072,-780.461616,
o  ts_1807_reactant_2,-881.061425,0.127068,-880.924792,0.040573,0.040399,-880.965365,-880.965191,
o  ts_1809_reactant_1,-780.694095,0.271944,-780.403250,0.062299,0.059494,-780.465549,-780.462744,
o  ts_1809_reactant_2,-881.057109,0.126864,-880.921379,0.039043,0.038956,-880.960423,-880.960336,
o  ts_1810_reactant_1,-780.701800,0.272085,-780.410735,0.062892,0.059700,-780.473626,-780.470435,
o  ts_1810_reactant_2,-881.071315,0.127162,-880.934555,0.040801,0.040395,-880.975356,-880.974950,
o  ts_1811_reactant_1,-737.982587,0.192129,-737.774111,0.057641,0.055045,-737.831752,-737.829155,
o  ts_1811_reactant_2,-614.707267,0.227406,-614.467204,0.047424,0.046759,-614.514627,-614.513962,
o  ts_1812_reactant_1,-737.977928,0.191141,-737.770802,0.057305,0.054423,-737.828107,-737.825225,
o  ts_1812_reactant_2,-614.714886,0.227078,-614.475186,0.047656,0.046681,-614.522842,-614.521867,
o  ts_1814_reactant_1,-725.340846,0.253503,-725.070171,0.057148,0.055600,-725.127318,-725.125770,
o  ts_1814_reactant_2,-539.567352,0.222175,-539.333629,0.045047,0.044172,-539.378676,-539.377800,
o  ts_1815_reactant_1,-460.727875,0.146877,-460.570067,0.045441,0.043448,-460.615509,-460.613516,
o  ts_1815_reactant_2,-780.007498,0.228670,-779.762733,0.057701,0.054724,-779.820433,-779.817457,
o  ts_1816_reactant_1,-460.722783,0.146646,-460.566005,0.042987,0.041652,-460.608993,-460.607657,
o  ts_1816_reactant_2,-780.012700,0.229230,-779.766576,0.061358,0.057175,-779.827934,-779.823751,
o  ts_1818_reactant_1,-1203.286241,0.098195,-1203.173198,0.052690,0.051563,-1203.225888,-1203.224761,
o  ts_1818_reactant_2,-514.029039,0.145710,-513.872332,0.044066,0.043033,-513.916398,-513.915365,
o  ts_1819_reactant_1,-704.527712,0.180050,-704.333798,0.052115,0.049919,-704.385913,-704.383717,
o  ts_1819_reactant_2,-2937.989929,0.140608,-2937.840053,0.040541,0.040310,-2937.880594,-2937.880364,
o  ts_181_reactant_1,-432.636256,0.096902,-432.528415,0.044252,0.042873,-432.572666,-432.571287,
o  ts_181_reactant_2,-566.589194,0.070415,-566.508885,0.042694,0.041215,-566.551579,-566.550099,
o  ts_1820_reactant_1,-704.535730,0.180551,-704.341428,0.051810,0.049725,-704.393238,-704.391154,
o  ts_1820_reactant_2,-2937.995361,0.140801,-2937.845290,0.040577,0.040356,-2937.885867,-2937.885645,
o  ts_1823_reactant_1,-661.581182,0.163922,-661.402710,0.053018,0.051108,-661.455728,-661.453817,
o  ts_1823_reactant_2,-962.952030,0.224810,-962.716210,0.043940,0.043617,-962.760150,-962.759826,
o  ts_1824_reactant_1,-661.579401,0.164015,-661.400020,0.055016,0.052765,-661.455036,-661.452785,
o  ts_1824_reactant_2,-962.951360,0.224776,-962.714747,0.046213,0.045330,-962.760960,-962.760077,
o  ts_1825_reactant_1,-784.308516,0.258267,-784.033067,0.058465,0.056311,-784.091533,-784.089379,
o  ts_1825_reactant_2,-503.124077,0.169199,-502.943732,0.043566,0.043080,-502.987299,-502.986812,
o  ts_1826_reactant_1,-784.312732,0.257996,-784.038285,0.056872,0.054825,-784.095157,-784.093111,
o  ts_1826_reactant_2,-503.125336,0.169224,-502.944932,0.043790,0.043097,-502.988722,-502.988029,
o  ts_1827_reactant_1,-743.795450,0.207665,-743.572434,0.055452,0.053065,-743.627886,-743.625499,
o  ts_1827_reactant_2,-884.552284,0.179619,-884.361856,0.043457,0.042782,-884.405313,-884.404638,
o  ts_1828_reactant_1,-743.812425,0.208220,-743.588948,0.054731,0.052652,-743.643680,-743.641600,
o  ts_1828_reactant_2,-884.559194,0.179846,-884.368571,0.043201,0.042727,-884.411772,-884.411298,
o  ts_1829_reactant_1,-665.402827,0.161014,-665.226859,0.054868,0.052258,-665.281727,-665.279117,
o  ts_1829_reactant_2,-679.137568,0.264003,-678.857894,0.052905,0.052157,-678.910799,-678.910051,
o  ts_182_reactant_1,-605.260039,0.142732,-605.104668,0.049166,0.047166,-605.153834,-605.151834,
o  ts_182_reactant_2,-307.417000,0.116169,-307.292228,0.037866,0.036876,-307.330093,-307.329104,
o  ts_1830_reactant_1,-665.399417,0.160994,-665.223446,0.055155,0.052408,-665.278600,-665.275854,
o  ts_1830_reactant_2,-679.139974,0.263773,-678.860350,0.053819,0.052596,-678.914169,-678.912947,
o  ts_1831_reactant_1,-725.167361,0.243392,-724.907368,0.057728,0.055146,-724.965096,-724.962515,
o  ts_1831_reactant_2,-574.191804,0.173937,-574.005978,0.045966,0.045085,-574.051944,-574.051063,
o  ts_1833_reactant_1,-725.166826,0.243352,-724.906853,0.058002,0.055276,-724.964856,-724.962129,
o  ts_1833_reactant_2,-574.191796,0.173934,-574.005969,0.045980,0.045098,-574.051949,-574.051067,
o  ts_1834_reactant_1,-725.174917,0.242490,-724.916305,0.057634,0.054554,-724.973939,-724.970859,
o  ts_1834_reactant_2,-574.179101,0.173650,-573.993575,0.046014,0.045038,-574.039590,-574.038613,
o  ts_1836_reactant_1,-742.779350,0.201893,-742.562741,0.052846,0.051371,-742.615587,-742.614112,
o  ts_1836_reactant_2,-556.581975,0.215172,-556.353760,0.049378,0.047650,-556.403138,-556.401410,
o  ts_1839_reactant_1,-796.525963,0.248997,-796.259388,0.060866,0.057663,-796.320254,-796.317051,
o  ts_1839_reactant_2,-498.997863,0.167947,-498.819847,0.041329,0.040935,-498.861176,-498.860782,
o  ts_1840_reactant_1,-796.533686,0.248619,-796.268359,0.057765,0.055706,-796.326124,-796.324065,
o  ts_1840_reactant_2,-499.011045,0.168255,-498.831912,0.043321,0.042629,-498.875233,-498.874541,
o  ts_1842_reactant_1,-796.533276,0.248464,-796.268071,0.057866,0.055774,-796.325937,-796.323845,
o  ts_1842_reactant_2,-499.010941,0.168263,-498.831809,0.043291,0.042604,-498.875100,-498.874413,
o  ts_1845_reactant_1,-923.918438,0.299367,-923.598839,0.064780,0.062069,-923.663619,-923.660908,
o  ts_1845_reactant_2,-364.959857,0.160495,-364.789630,0.040845,0.039968,-364.830475,-364.829598,
o  ts_1846_reactant_1,-923.930210,0.299799,-923.609387,0.066329,0.063520,-923.675716,-923.672907,
o  ts_1846_reactant_2,-364.959963,0.161388,-364.788273,0.042326,0.041124,-364.830598,-364.829397,
o  ts_1847_reactant_1,-683.394057,0.167199,-683.213000,0.051853,0.050090,-683.264853,-683.263090,
o  ts_1847_reactant_2,-542.752047,0.260612,-542.478779,0.047859,0.046628,-542.526638,-542.525407,
o  ts_1848_reactant_1,-683.397277,0.167100,-683.216190,0.052464,0.050507,-683.268655,-683.266698,
o  ts_1848_reactant_2,-542.769193,0.261346,-542.496399,0.044311,0.043979,-542.540710,-542.540378,
o  ts_1849_reactant_1,-661.584757,0.164692,-661.404662,0.055460,0.052988,-661.460122,-661.457650,
o  ts_1849_reactant_2,-1345.169001,0.192595,-1344.962817,0.050369,0.048984,-1345.013187,-1345.011802,
o  ts_184_reactant_1,-414.380696,0.080644,-414.291831,0.037283,0.036976,-414.329115,-414.328808,
o  ts_184_reactant_2,-491.504681,0.100689,-491.394724,0.039965,0.039677,-491.434689,-491.434401,
o  ts_1851_reactant_1,-700.884824,0.191781,-700.676636,0.057441,0.054952,-700.734077,-700.731588,
o  ts_1851_reactant_2,-1270.019587,0.187737,-1269.819434,0.046787,0.046083,-1269.866221,-1269.865516,
o  ts_1852_reactant_1,-700.885155,0.191376,-700.677208,0.058501,0.055434,-700.735709,-700.732642,
o  ts_1852_reactant_2,-1270.018154,0.187674,-1269.818059,0.046775,0.046089,-1269.864834,-1269.864148,
o  ts_1853_reactant_1,-781.068668,0.217459,-780.833483,0.060027,0.057396,-780.893509,-780.890879,
o  ts_1853_reactant_2,-1302.537547,0.107092,-1302.418172,0.047515,0.046383,-1302.465688,-1302.464556,
o  ts_1856_reactant_1,-667.597177,0.195908,-667.387355,0.051473,0.049742,-667.438828,-667.437097,
o  ts_1856_reactant_2,-720.704667,0.180237,-720.509884,0.051658,0.050835,-720.561542,-720.560719,
o  ts_1858_reactant_1,-667.597410,0.196085,-667.387537,0.050614,0.049218,-667.438151,-667.436755,
o  ts_1858_reactant_2,-720.703816,0.180347,-720.508988,0.051381,0.050659,-720.560370,-720.559647,
o  ts_185_reactant_1,-414.381433,0.080780,-414.291745,0.038762,0.038270,-414.330507,-414.330014,
o  ts_185_reactant_2,-491.507154,0.100823,-491.397074,0.040012,0.039639,-491.437086,-491.436713,
o  ts_1860_reactant_1,-795.896527,0.184596,-795.695530,0.058523,0.055702,-795.754053,-795.751232,
o  ts_1860_reactant_2,-1664.792763,0.078807,-1664.702832,0.045900,0.044505,-1664.748732,-1664.747337,
o  ts_1861_reactant_1,-1664.794224,0.078581,-1664.705199,0.043790,0.043056,-1664.748989,-1664.748255,
o  ts_1861_reactant_2,-795.898149,0.184899,-795.696228,0.060093,0.057036,-795.756321,-795.753264,
o  ts_1863_reactant_1,-859.437179,0.262839,-859.156120,0.061154,0.058728,-859.217274,-859.214848,
o  ts_1863_reactant_2,-425.100951,0.189207,-424.902047,0.040540,0.039977,-424.942588,-424.942024,
o  ts_1866_reactant_1,-3053.697615,0.197075,-3053.488180,0.048221,0.046995,-3053.536401,-3053.535175,
o  ts_1866_reactant_2,-627.353758,0.159369,-627.181486,0.049283,0.047606,-627.230769,-627.229092,
o  ts_1867_reactant_1,-3053.699211,0.197036,-3053.490573,0.045800,0.045332,-3053.536373,-3053.535905,
o  ts_1867_reactant_2,-627.360035,0.159735,-627.187546,0.048513,0.047160,-627.236059,-627.234706,
o  ts_1868_reactant_1,-744.978409,0.228399,-744.733824,0.057233,0.054603,-744.791056,-744.788427,
o  ts_1868_reactant_2,-539.552955,0.221979,-539.318522,0.047099,0.046090,-539.365621,-539.364612,
o  ts_1869_reactant_1,-744.979459,0.228278,-744.734920,0.058069,0.055157,-744.792989,-744.790077,
o  ts_1869_reactant_2,-539.558877,0.222343,-539.324261,0.046198,0.045572,-539.370459,-539.369833,
o  ts_186_reactant_1,-513.790334,0.135294,-513.644935,0.041786,0.041350,-513.686721,-513.686285,
o  ts_186_reactant_2,-325.668852,0.133685,-325.525685,0.039628,0.039207,-325.565313,-325.564892,
o  ts_1870_reactant_1,-949.706284,0.246944,-949.439323,0.065195,0.062395,-949.504518,-949.501718,
o  ts_1870_reactant_2,-438.643524,0.130020,-438.504424,0.038988,0.038871,-438.543412,-438.543294,
o  ts_1871_reactant_1,-949.695835,0.246784,-949.428860,0.065600,0.062871,-949.494461,-949.491731,
o  ts_1871_reactant_2,-438.643438,0.129987,-438.504363,0.039001,0.038883,-438.543364,-438.543245,
o  ts_1872_reactant_1,-949.694561,0.246647,-949.427670,0.066280,0.063034,-949.493950,-949.490704,
o  ts_1872_reactant_2,-438.630582,0.129789,-438.491667,0.039164,0.038946,-438.530831,-438.530613,
o  ts_1873_reactant_1,-949.696470,0.246648,-949.429552,0.065766,0.062997,-949.495318,-949.492549,
o  ts_1873_reactant_2,-438.633029,0.129585,-438.494133,0.040218,0.039420,-438.534350,-438.533553,
o  ts_1878_reactant_1,-762.002894,0.222133,-761.765493,0.055724,0.053097,-761.821217,-761.818590,
o  ts_1878_reactant_2,-2845.819120,0.142081,-2845.669528,0.036340,0.036299,-2845.705868,-2845.705827,
o  ts_1879_reactant_1,-762.000828,0.223259,-761.761990,0.054580,0.053067,-761.816570,-761.815058,
o  ts_1879_reactant_2,-2845.817711,0.142086,-2845.668113,0.036338,0.036299,-2845.704451,-2845.704412,
o  ts_187_reactant_1,-513.799032,0.135562,-513.653525,0.041159,0.040880,-513.694684,-513.694404,
o  ts_187_reactant_2,-325.674162,0.133646,-325.531098,0.039454,0.039020,-325.570551,-325.570118,
o  ts_1880_reactant_1,-712.701787,0.321849,-712.362082,0.058488,0.056643,-712.420570,-712.418724,
o  ts_1880_reactant_2,-516.051233,0.162503,-515.878079,0.044398,0.043010,-515.922477,-515.921089,
o  ts_1881_reactant_1,-712.708641,0.321990,-712.367805,0.061827,0.058904,-712.429632,-712.426709,
o  ts_1881_reactant_2,-516.053655,0.162817,-515.879449,0.046198,0.044518,-515.925647,-515.923967,
o  ts_1885_reactant_1,-702.139935,0.215948,-701.907543,0.057329,0.055064,-701.964873,-701.962607,
o  ts_1885_reactant_2,-723.767983,0.189455,-723.566074,0.047494,0.046357,-723.613567,-723.612431,
o  ts_1886_reactant_1,-702.140923,0.215580,-701.908969,0.057386,0.055029,-701.966355,-701.963998,
o  ts_1886_reactant_2,-723.782422,0.189569,-723.580590,0.046685,0.045811,-723.627275,-723.626401,
o  ts_1889_reactant_1,-704.006973,0.230816,-703.760745,0.054162,0.052627,-703.814908,-703.813372,
o  ts_1889_reactant_2,-628.527666,0.180581,-628.332175,0.053720,0.051457,-628.385896,-628.383632,
o  ts_188_reactant_1,-513.798873,0.135568,-513.653355,0.041176,0.040889,-513.694531,-513.694244,
o  ts_188_reactant_2,-325.673280,0.133705,-325.530161,0.039456,0.039023,-325.569617,-325.569184,
o  ts_1891_reactant_1,-761.890110,0.194550,-761.682549,0.048688,0.047432,-761.731237,-761.729981,
o  ts_1891_reactant_2,-661.059983,0.132215,-660.914577,0.050065,0.048541,-660.964643,-660.963119,
o  ts_1892_reactant_1,-761.891180,0.194422,-761.683589,0.050205,0.048322,-761.733794,-761.731911,
o  ts_1892_reactant_2,-661.061986,0.132272,-660.916493,0.050124,0.048616,-660.966617,-660.965109,
o  ts_1893_reactant_1,-640.953162,0.103731,-640.837583,0.047115,0.045662,-640.884699,-640.883246,
o  ts_1893_reactant_2,-755.329216,0.272458,-755.039046,0.058364,0.056439,-755.097410,-755.095484,
o  ts_1894_reactant_1,-640.949411,0.103520,-640.834035,0.047017,0.045622,-640.881052,-640.879657,
o  ts_1894_reactant_2,-755.332465,0.272259,-755.043074,0.058556,0.055898,-755.101630,-755.098972,
o  ts_1895_reactant_1,-585.160079,0.134895,-585.011821,0.049960,0.048484,-585.061781,-585.060305,
o  ts_1895_reactant_2,-765.814133,0.228437,-765.571807,0.051172,0.049825,-765.622980,-765.621632,
o  ts_1896_reactant_1,-585.166384,0.135158,-585.017026,0.052570,0.050333,-585.069596,-585.067359,
o  ts_1896_reactant_2,-765.821772,0.228359,-765.578636,0.053808,0.051756,-765.632444,-765.630392,
o  ts_1898_reactant_1,-585.157209,0.134727,-585.008115,0.054196,0.051204,-585.062312,-585.059319,
o  ts_1898_reactant_2,-765.814233,0.228214,-765.572103,0.051976,0.050207,-765.624079,-765.622310,
o  ts_1899_reactant_1,-598.256619,0.289079,-597.952957,0.050904,0.050105,-598.003861,-598.003062,
o  ts_1899_reactant_2,-630.517130,0.196336,-630.306007,0.055018,0.052051,-630.361025,-630.358058,
o  ts_189_reactant_1,-513.786187,0.135192,-513.641087,0.041167,0.040699,-513.682254,-513.681786,
o  ts_189_reactant_2,-325.668065,0.133996,-325.524727,0.039237,0.038734,-325.563964,-325.563461,
o  ts_1900_reactant_1,-598.270267,0.289709,-597.965211,0.053272,0.051620,-598.018483,-598.016831,
o  ts_1900_reactant_2,-630.516995,0.196437,-630.305832,0.054175,0.051692,-630.360007,-630.357524,
o  ts_1902_reactant_1,-629.503409,0.191457,-629.298606,0.049649,0.048258,-629.348255,-629.346863,
o  ts_1902_reactant_2,-651.189356,0.259997,-650.913161,0.057926,0.054835,-650.971086,-650.967996,
o  ts_1903_reactant_1,-629.502883,0.191412,-629.298090,0.049821,0.048341,-629.347911,-629.346431,
o  ts_1903_reactant_2,-651.190139,0.260890,-650.913542,0.055712,0.053283,-650.969254,-650.966825,
o  ts_1904_reactant_1,-651.185754,0.260791,-650.909175,0.055682,0.053313,-650.964857,-650.962488,
o  ts_1904_reactant_2,-629.491805,0.191543,-629.287107,0.048830,0.047829,-629.335937,-629.334936,
o  ts_1905_reactant_1,-493.013929,0.138754,-492.863575,0.045094,0.044186,-492.908669,-492.907760,
o  ts_1905_reactant_2,-766.335635,0.285308,-766.032348,0.059928,0.057568,-766.092276,-766.089916,
o  ts_1906_reactant_1,-493.009599,0.138613,-492.859291,0.045621,0.044432,-492.904913,-492.903724,
o  ts_1906_reactant_2,-766.332627,0.284833,-766.029682,0.060267,0.057822,-766.089949,-766.087504,
o  ts_1908_reactant_1,-610.682060,0.208265,-610.459239,0.054646,0.051598,-610.513886,-610.510837,
o  ts_1908_reactant_2,-761.690844,0.180323,-761.494271,0.056805,0.054821,-761.551075,-761.549091,
o  ts_190_reactant_1,-377.314008,0.082691,-377.222289,0.039368,0.038700,-377.261657,-377.260989,
o  ts_190_reactant_2,-478.219309,0.171372,-478.036266,0.045130,0.044179,-478.081396,-478.080444,
o  ts_1911_reactant_1,-823.367347,0.274052,-823.077278,0.055899,0.054021,-823.133177,-823.131299,
o  ts_1911_reactant_2,-491.511221,0.100898,-491.401072,0.039911,0.039641,-491.440983,-491.440713,
o  ts_1913_reactant_1,-720.081053,0.219224,-719.845951,0.056661,0.054131,-719.902611,-719.900082,
o  ts_1913_reactant_2,-592.449007,0.193327,-592.243272,0.047202,0.046258,-592.290474,-592.289530,
o  ts_1916_reactant_1,-640.943611,0.103293,-640.829333,0.044411,0.043755,-640.873743,-640.873088,
o  ts_1916_reactant_2,-876.110958,0.212249,-875.880576,0.060803,0.058592,-875.941380,-875.939168,
o  ts_1917_reactant_1,-640.944531,0.103085,-640.829483,0.047473,0.045904,-640.876955,-640.875387,
o  ts_1917_reactant_2,-876.104893,0.211471,-875.875063,0.061726,0.059139,-875.936789,-875.934201,
o  ts_1918_reactant_1,-780.513207,0.259768,-780.235710,0.061946,0.058209,-780.297656,-780.293919,
o  ts_1918_reactant_2,-846.459044,0.175431,-846.273594,0.041357,0.041123,-846.314951,-846.314717,
o  ts_1919_reactant_1,-780.512948,0.259875,-780.235435,0.060966,0.057766,-780.296401,-780.293201,
o  ts_1919_reactant_2,-846.463497,0.175648,-846.277889,0.041147,0.040995,-846.319035,-846.318883,
o  ts_191_reactant_1,-377.319766,0.082528,-377.227953,0.040292,0.039285,-377.268245,-377.267238,
o  ts_191_reactant_2,-478.229950,0.171510,-478.046822,0.044989,0.044054,-478.091811,-478.090875,
o  ts_1921_reactant_1,-645.554040,0.172919,-645.366852,0.052756,0.050752,-645.419608,-645.417603,
o  ts_1921_reactant_2,-618.932070,0.269852,-618.647186,0.053332,0.051552,-618.700518,-618.698738,
o  ts_1925_reactant_1,-839.654639,0.276003,-839.360799,0.061002,0.058176,-839.421802,-839.418975,
o  ts_1925_reactant_2,-641.753940,0.076348,-641.666972,0.044323,0.042916,-641.711295,-641.709888,
o  ts_1926_reactant_1,-433.897454,0.123142,-433.763563,0.043804,0.042462,-433.807367,-433.806025,
o  ts_1926_reactant_2,-1296.751319,0.121236,-1296.612882,0.058791,0.056626,-1296.671673,-1296.669508,
o  ts_1927_reactant_1,-433.893225,0.122725,-433.759566,0.044986,0.042990,-433.804552,-433.802556,
o  ts_1927_reactant_2,-1296.741426,0.121228,-1296.602263,0.060369,0.058097,-1296.662632,-1296.660361,
o  ts_192_reactant_1,-479.196466,0.184148,-479.001706,0.042694,0.042243,-479.044399,-479.043948,
o  ts_192_reactant_2,-324.394436,0.108168,-324.277451,0.038449,0.037983,-324.315900,-324.315435,
o  ts_1933_reactant_1,-718.008963,0.218522,-717.775841,0.052148,0.050744,-717.827989,-717.826584,
o  ts_1933_reactant_2,-595.882150,0.242615,-595.624289,0.053724,0.051961,-595.678013,-595.676250,
o  ts_1936_reactant_1,-859.172767,0.248217,-858.908699,0.056403,0.054192,-858.965102,-858.962891,
o  ts_1936_reactant_2,-507.568756,0.084611,-507.472448,0.045653,0.044734,-507.518102,-507.517183,
o  ts_1937_reactant_1,-859.171599,0.248120,-858.907620,0.056387,0.054143,-858.964007,-858.961764,
o  ts_1937_reactant_2,-507.569273,0.084379,-507.473118,0.046014,0.044925,-507.519131,-507.518042,
o  ts_1938_reactant_1,-610.682417,0.208017,-610.460697,0.052111,0.049653,-610.512808,-610.510350,
o  ts_1938_reactant_2,-723.170258,0.226319,-722.925842,0.061632,0.058508,-722.987474,-722.984350,
o  ts_1939_reactant_1,-3032.983582,0.131135,-3032.841868,0.044021,0.043344,-3032.885889,-3032.885212,
o  ts_1939_reactant_2,-595.857914,0.243337,-595.601201,0.049046,0.048083,-595.650247,-595.649283,
o  ts_193_reactant_1,-479.193256,0.183979,-478.998685,0.042554,0.042195,-479.041238,-479.040879,
o  ts_193_reactant_2,-324.390793,0.107938,-324.273946,0.038986,0.038202,-324.312931,-324.312148,
o  ts_1941_reactant_1,-595.857887,0.243592,-595.600004,0.051890,0.050064,-595.651894,-595.650068,
o  ts_1941_reactant_2,-3032.973938,0.130779,-3032.833366,0.041951,0.041721,-3032.875317,-3032.875088,
o  ts_1942_reactant_1,-3032.981196,0.131193,-3032.839449,0.043883,0.043289,-3032.883332,-3032.882739,
o  ts_1942_reactant_2,-595.858617,0.243288,-595.601919,0.049163,0.048156,-595.651083,-595.650075,
o  ts_1943_reactant_1,-640.513963,0.152650,-640.346305,0.056098,0.052722,-640.402403,-640.399027,
o  ts_1943_reactant_2,-741.467299,0.244655,-741.203642,0.063675,0.060360,-741.267316,-741.264001,
o  ts_1946_reactant_1,-5596.795106,0.178512,-5596.602999,0.050935,0.049849,-5596.653934,-5596.652848,
o  ts_1946_reactant_2,-472.365369,0.075280,-472.281105,0.040419,0.039241,-472.321524,-472.320346,
o  ts_1949_reactant_1,-743.765717,0.205463,-743.545258,0.055068,0.052643,-743.600326,-743.597901,
o  ts_1949_reactant_2,-2972.612011,0.092596,-2972.510547,0.040135,0.039878,-2972.550682,-2972.550425,
o  ts_194_reactant_1,-324.426337,0.107689,-324.309445,0.041850,0.039342,-324.351295,-324.348786,
o  ts_194_reactant_2,-499.013394,0.168493,-498.834117,0.042911,0.042435,-498.877028,-498.876552,
o  ts_1950_reactant_1,-743.767322,0.205475,-743.545926,0.058178,0.054741,-743.604103,-743.600667,
o  ts_1950_reactant_2,-2972.612387,0.092624,-2972.510932,0.040034,0.039796,-2972.550966,-2972.550728,
o  ts_1951_reactant_1,-743.768622,0.205961,-743.545935,0.061080,0.056681,-743.607016,-743.602617,
o  ts_1951_reactant_2,-2972.615557,0.092812,-2972.513927,0.040007,0.039756,-2972.553934,-2972.553683,
o  ts_1953_reactant_1,-5453.935845,0.096573,-5453.827973,0.046890,0.045748,-5453.874862,-5453.873720,
o  ts_1953_reactant_2,-556.562697,0.216055,-556.334185,0.047133,0.046149,-556.381318,-556.380334,
o  ts_1954_reactant_1,-5453.928248,0.096202,-5453.820767,0.046671,0.045661,-5453.867438,-5453.866428,
o  ts_1954_reactant_2,-556.567021,0.215484,-556.338705,0.048858,0.047248,-556.387563,-556.385953,
o  ts_1955_reactant_1,-705.891103,0.213190,-705.662684,0.053106,0.052066,-705.715789,-705.714749,
o  ts_1955_reactant_2,-1687.814936,0.104891,-1687.699170,0.045208,0.044029,-1687.744378,-1687.743199,
o  ts_1956_reactant_1,-705.905089,0.214266,-705.675905,0.053624,0.051696,-705.729529,-705.727601,
o  ts_1956_reactant_2,-1687.818995,0.105051,-1687.703950,0.042487,0.042144,-1687.746437,-1687.746094,
o  ts_1959_reactant_1,-839.352128,0.261107,-839.073337,0.062239,0.058294,-839.135576,-839.131631,
o  ts_1959_reactant_2,-621.925243,0.088672,-621.826321,0.044040,0.042318,-621.870362,-621.868639,
o  ts_195_reactant_1,-324.431345,0.108321,-324.314149,0.039206,0.038111,-324.353355,-324.352260,
o  ts_195_reactant_2,-499.007484,0.168029,-498.829278,0.041601,0.041299,-498.870879,-498.870577,
o  ts_1960_reactant_1,-621.928354,0.088818,-621.828600,0.045259,0.043592,-621.873859,-621.872193,
o  ts_1960_reactant_2,-839.349750,0.260923,-839.072907,0.055907,0.054064,-839.128814,-839.126971,
o  ts_1961_reactant_1,-949.660253,0.245254,-949.393633,0.069760,0.065566,-949.463393,-949.459199,
o  ts_1961_reactant_2,-2769.673524,0.124500,-2769.540430,0.038491,0.038168,-2769.578922,-2769.578599,
o  ts_1962_reactant_1,-949.657403,0.244678,-949.392011,0.067544,0.064168,-949.459555,-949.456179,
o  ts_1962_reactant_2,-2769.674191,0.124472,-2769.541085,0.038659,0.038243,-2769.579744,-2769.579328,
o  ts_1964_reactant_1,-514.086848,0.149062,-513.927397,0.042347,0.041863,-513.969743,-513.969259,
o  ts_1964_reactant_2,-868.581835,0.281016,-868.281702,0.062187,0.059688,-868.343888,-868.341390,
o  ts_1965_reactant_1,-724.355046,0.167222,-724.175076,0.048782,0.047561,-724.223858,-724.222637,
