   GoodVibes v3.0.1 2023/07/28 12:29:42
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 --csv --output am1_solvent_dist_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Caution! Implicit solvation (SMD/CPCM) detected. Enthalpic and entropic terms cannot be safely separated. Use them at your own risk!

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_1719_reactant_1,0.038604,0.113043,0.163188,0.046461,0.044839,0.116727,0.118349,
o  ts_1719_reactant_2,-0.125538,0.197079,0.085024,0.050887,0.049206,0.034137,0.035817,
o  ts_171_reactant_1,-0.084045,0.140869,0.064258,0.035411,0.035411,0.028846,0.028846,
o  ts_171_reactant_2,0.186000,0.117024,0.311326,0.037585,0.037232,0.273741,0.274094,
o  ts_1720_reactant_1,0.042383,0.112995,0.166867,0.046029,0.044694,0.120838,0.122173,
o  ts_1720_reactant_2,-0.109575,0.196817,0.100700,0.050910,0.049143,0.049791,0.051557,
o  ts_1721_reactant_1,0.040909,0.113020,0.165448,0.045898,0.044612,0.119550,0.120837,
o  ts_1721_reactant_2,-0.117278,0.196730,0.093027,0.052044,0.049777,0.040984,0.043250,
o  ts_1722_reactant_1,0.172062,0.218972,0.406191,0.053679,0.052063,0.352512,0.354128,
o  ts_1722_reactant_2,-0.147742,0.113223,-0.025599,0.039847,0.039136,-0.065447,-0.064735,
o  ts_1723_reactant_1,0.168530,0.218713,0.402466,0.053922,0.052180,0.348544,0.350286,
o  ts_1723_reactant_2,-0.149004,0.113399,-0.026707,0.039817,0.039131,-0.066525,-0.065839,
o  ts_1724_reactant_1,0.167516,0.218958,0.402550,0.056616,0.054131,0.345933,0.348419,
o  ts_1724_reactant_2,-0.159876,0.113459,-0.037525,0.039754,0.039132,-0.077279,-0.076657,
o  ts_1725_reactant_1,0.167661,0.218969,0.402721,0.057066,0.054333,0.345655,0.348388,
o  ts_1725_reactant_2,-0.159774,0.113441,-0.037435,0.039801,0.039151,-0.077236,-0.076586,
o  ts_1727_reactant_1,-0.012016,0.183091,0.186674,0.056401,0.053916,0.130273,0.132758,
o  ts_1727_reactant_2,-0.118234,0.161498,0.054270,0.044567,0.043612,0.009703,0.010658,
o  ts_1728_reactant_1,-0.232872,0.229117,0.013335,0.058556,0.056310,-0.045221,-0.042975,
o  ts_1728_reactant_2,-0.142947,0.141063,0.009306,0.044174,0.043595,-0.034869,-0.034289,
o  ts_172_reactant_1,-0.036492,0.118315,0.093892,0.047627,0.045989,0.046265,0.047902,
o  ts_172_reactant_2,-0.005078,0.060193,0.062024,0.034134,0.033789,0.027890,0.028235,
o  ts_1730_reactant_1,-0.070185,0.307123,0.257019,0.066067,0.062653,0.190952,0.194366,
o  ts_1730_reactant_2,-0.005801,0.148324,0.149105,0.033240,0.033245,0.115865,0.115860,
o  ts_1731_reactant_1,-0.066173,0.307813,0.261391,0.065862,0.062226,0.195530,0.199165,
o  ts_1731_reactant_2,-0.012073,0.148447,0.142960,0.033245,0.033251,0.109715,0.109710,
o  ts_1732_reactant_1,0.093254,0.171869,0.279839,0.056117,0.052742,0.223722,0.227097,
o  ts_1732_reactant_2,-0.063199,0.141922,0.089760,0.045641,0.044390,0.044119,0.045369,
o  ts_1734_reactant_1,0.092108,0.171878,0.277788,0.052372,0.050321,0.225416,0.227467,
o  ts_1734_reactant_2,-0.060827,0.141784,0.092046,0.045420,0.044332,0.046626,0.047713,
o  ts_1735_reactant_1,0.093421,0.171891,0.279084,0.052412,0.050298,0.226672,0.228786,
o  ts_1735_reactant_2,-0.063690,0.141812,0.088273,0.042583,0.042355,0.045690,0.045918,
o  ts_1736_reactant_1,-0.082411,0.191418,0.122949,0.051828,0.049666,0.071121,0.073283,
o  ts_1736_reactant_2,0.036074,0.210414,0.259405,0.049131,0.047916,0.210275,0.211490,
o  ts_1738_reactant_1,0.067192,0.145892,0.226925,0.051952,0.049593,0.174973,0.177333,
o  ts_1738_reactant_2,0.102744,0.230094,0.344174,0.045070,0.044401,0.299104,0.299773,
o  ts_1739_reactant_1,0.067306,0.145906,0.227024,0.051839,0.049626,0.175185,0.177398,
o  ts_1739_reactant_2,0.104033,0.230037,0.345426,0.045161,0.044444,0.300265,0.300981,
o  ts_173_reactant_1,-0.047724,0.117839,0.082370,0.049091,0.046860,0.033278,0.035510,
o  ts_173_reactant_2,-0.013526,0.060403,0.053833,0.034842,0.033998,0.018991,0.019834,
o  ts_1743_reactant_1,-0.105198,0.117636,0.023397,0.044536,0.043189,-0.021139,-0.019793,
o  ts_1743_reactant_2,0.212173,0.199742,0.425884,0.051326,0.050189,0.374558,0.375695,
o  ts_1745_reactant_1,0.003795,0.189660,0.208232,0.053743,0.051526,0.154489,0.156706,
o  ts_1745_reactant_2,0.161625,0.239053,0.412525,0.046144,0.045284,0.366381,0.367241,
o  ts_1746_reactant_1,0.003735,0.190172,0.208335,0.052411,0.050646,0.155924,0.157689,
o  ts_1746_reactant_2,0.161481,0.239114,0.412411,0.046036,0.045214,0.366376,0.367198,
o  ts_1748_reactant_1,-0.150365,0.283766,0.154587,0.068710,0.064758,0.085877,0.089830,
o  ts_1748_reactant_2,0.118342,0.155448,0.281187,0.035280,0.035235,0.245907,0.245952,
o  ts_174_reactant_1,0.078345,0.151211,0.239372,0.042362,0.041156,0.197010,0.198215,
o  ts_174_reactant_2,0.007798,0.134835,0.151591,0.038505,0.037910,0.113086,0.113681,
o  ts_1750_reactant_1,-0.065123,0.176828,0.127440,0.058317,0.054293,0.069123,0.073147,
o  ts_1750_reactant_2,0.150721,0.239175,0.401776,0.046205,0.045381,0.355571,0.356395,
o  ts_1751_reactant_1,-0.066002,0.176841,0.125624,0.055097,0.052076,0.070528,0.073548,
o  ts_1751_reactant_2,0.150225,0.239061,0.401201,0.046316,0.045470,0.354885,0.355731,
o  ts_1752_reactant_1,-0.051588,0.202184,0.165614,0.055435,0.052603,0.110179,0.113012,
o  ts_1752_reactant_2,0.013768,0.189598,0.215587,0.047913,0.046039,0.167675,0.169548,
o  ts_1753_reactant_1,0.002834,0.190364,0.205044,0.046148,0.045023,0.158896,0.160021,
o  ts_1753_reactant_2,-0.055586,0.202258,0.161688,0.055300,0.052519,0.106388,0.109169,
o  ts_1754_reactant_1,-0.054919,0.201444,0.159865,0.049788,0.048786,0.110078,0.111079,
o  ts_1754_reactant_2,0.010547,0.190288,0.211970,0.044351,0.043674,0.167619,0.168296,
o  ts_1755_reactant_1,0.002664,0.189820,0.204691,0.047824,0.046007,0.156867,0.158685,
o  ts_1755_reactant_2,-0.055614,0.202261,0.161680,0.055737,0.052705,0.105943,0.108975,
o  ts_1756_reactant_1,-0.193906,0.211461,0.031441,0.051991,0.049953,-0.020551,-0.018512,
o  ts_1756_reactant_2,0.069590,0.146546,0.227838,0.046320,0.045290,0.181518,0.182547,
o  ts_1757_reactant_1,-0.195168,0.211384,0.030070,0.051788,0.049868,-0.021718,-0.019798,
o  ts_1757_reactant_2,0.070380,0.146733,0.228771,0.046754,0.045436,0.182018,0.183335,
o  ts_1758_reactant_1,-0.313188,0.205730,-0.093499,0.052243,0.050167,-0.145743,-0.143667,
o  ts_1758_reactant_2,-0.032292,0.159640,0.139704,0.047339,0.046225,0.092365,0.093479,
o  ts_1759_reactant_1,-0.315948,0.205700,-0.096192,0.052978,0.050520,-0.149171,-0.146713,
o  ts_1759_reactant_2,-0.021282,0.159752,0.151746,0.049670,0.048127,0.102076,0.103619,
o  ts_175_reactant_1,0.075041,0.151178,0.236058,0.042510,0.041234,0.193548,0.194825,
o  ts_175_reactant_2,0.009121,0.134673,0.152829,0.038692,0.038195,0.114137,0.114634,
o  ts_1761_reactant_1,-0.060996,0.234767,0.192492,0.063133,0.059989,0.129360,0.132504,
o  ts_1761_reactant_2,-0.082834,0.151041,0.080540,0.046944,0.045900,0.033595,0.034639,
o  ts_1762_reactant_1,-0.105253,0.154663,0.064622,0.055843,0.053051,0.008780,0.011572,
o  ts_1762_reactant_2,-0.066269,0.216777,0.164151,0.050691,0.049180,0.113460,0.114971,
o  ts_1764_reactant_1,0.085870,0.191017,0.289682,0.049600,0.047753,0.240082,0.241929,
o  ts_1764_reactant_2,-0.207839,0.151588,-0.044596,0.045927,0.045184,-0.090523,-0.089780,
o  ts_1765_reactant_1,0.089551,0.191154,0.293392,0.048728,0.047435,0.244664,0.245957,
o  ts_1765_reactant_2,-0.208149,0.151438,-0.044166,0.049486,0.047414,-0.093652,-0.091580,
o  ts_1766_reactant_1,-0.225597,0.151529,-0.061450,0.049496,0.047530,-0.110946,-0.108980,
o  ts_1766_reactant_2,0.097780,0.191046,0.302369,0.052230,0.049462,0.250139,0.252907,
o  ts_1767_reactant_1,-0.213864,0.151403,-0.050824,0.046019,0.045152,-0.096843,-0.095976,
o  ts_1767_reactant_2,0.094889,0.190942,0.299423,0.051779,0.049243,0.247644,0.250180,
o  ts_1770_reactant_1,-0.119120,0.190463,0.085960,0.054008,0.051779,0.031952,0.034182,
o  ts_1770_reactant_2,0.159434,0.103566,0.271222,0.039145,0.038596,0.232078,0.232626,
o  ts_1771_reactant_1,-0.120028,0.190177,0.083986,0.051702,0.050112,0.032284,0.033874,
o  ts_1771_reactant_2,0.159270,0.103563,0.271063,0.039078,0.038613,0.231985,0.232450,
o  ts_1772_reactant_1,-0.056323,0.244052,0.200879,0.048737,0.047767,0.152141,0.153112,
o  ts_1772_reactant_2,0.092089,0.173188,0.277892,0.048113,0.047108,0.229779,0.230784,
o  ts_1773_reactant_1,-0.054942,0.243903,0.202286,0.049884,0.048366,0.152402,0.153920,
o  ts_1773_reactant_2,0.093700,0.172799,0.279387,0.049327,0.047783,0.230060,0.231604,
o  ts_1774_reactant_1,-0.134148,0.206958,0.086771,0.050446,0.049308,0.036325,0.037462,
o  ts_1774_reactant_2,-0.058094,0.205503,0.161821,0.051937,0.050503,0.109884,0.111318,
o  ts_1775_reactant_1,-0.137383,0.207260,0.083717,0.050926,0.049307,0.032791,0.034410,
o  ts_1775_reactant_2,-0.054356,0.205238,0.165236,0.051879,0.050388,0.113358,0.114849,
o  ts_1778_reactant_1,-0.217814,0.295926,0.100367,0.071716,0.067405,0.028651,0.032961,
o  ts_1778_reactant_2,-0.092107,0.118097,0.034272,0.037153,0.036279,-0.002880,-0.002006,
o  ts_1779_reactant_1,-0.212864,0.295491,0.104149,0.070083,0.066022,0.034065,0.038127,
o  ts_1779_reactant_2,-0.089862,0.118008,0.036380,0.036643,0.036111,-0.000263,0.000269,
o  ts_1780_reactant_1,-0.067837,0.235537,0.182915,0.053488,0.052452,0.129427,0.130464,
o  ts_1780_reactant_2,0.018247,0.115968,0.144267,0.042202,0.041648,0.102064,0.102619,
o  ts_1781_reactant_1,-0.066373,0.235340,0.185103,0.056424,0.054508,0.128679,0.130595,
o  ts_1781_reactant_2,0.019774,0.115960,0.146570,0.045113,0.043600,0.101458,0.102970,
o  ts_1785_reactant_1,0.026071,0.265998,0.307041,0.053335,0.051733,0.253706,0.255309,
o  ts_1785_reactant_2,-0.070053,0.224539,0.166489,0.045030,0.044766,0.121458,0.121723,
o  ts_1786_reactant_1,0.036937,0.264305,0.317038,0.055653,0.053419,0.261385,0.263619,
o  ts_1786_reactant_2,-0.070967,0.224416,0.165568,0.045560,0.045061,0.120008,0.120507,
o  ts_1788_reactant_1,0.048953,0.264187,0.328529,0.054240,0.052445,0.274289,0.276083,
o  ts_1788_reactant_2,0.187481,0.210326,0.410504,0.047844,0.046809,0.362660,0.363694,
o  ts_1790_reactant_1,0.039910,0.191398,0.242167,0.043418,0.042804,0.198749,0.199363,
o  ts_1790_reactant_2,-0.141888,0.103583,-0.027956,0.044243,0.043340,-0.072199,-0.071296,
o  ts_1791_reactant_1,0.039422,0.191625,0.242659,0.046321,0.044731,0.196338,0.197928,
o  ts_1791_reactant_2,-0.155176,0.103750,-0.041090,0.044508,0.043458,-0.085598,-0.084547,
o  ts_1792_reactant_1,0.039378,0.191566,0.241657,0.042812,0.042446,0.198845,0.199210,
o  ts_1792_reactant_2,-0.155167,0.103740,-0.041091,0.044495,0.043452,-0.085586,-0.084543,
o  ts_1793_reactant_1,-0.003768,0.293770,0.307662,0.059871,0.057641,0.247790,0.250021,
o  ts_1793_reactant_2,-0.020488,0.148587,0.134708,0.033308,0.033313,0.101400,0.101395,
o  ts_1794_reactant_1,-0.003502,0.293745,0.307980,0.060257,0.057874,0.247723,0.250107,
o  ts_1794_reactant_2,-0.020054,0.148577,0.135127,0.033302,0.033307,0.101824,0.101819,
o  ts_1795_reactant_1,-0.138631,0.175516,0.054156,0.060793,0.057337,-0.006637,-0.003180,
o  ts_1795_reactant_2,0.118561,0.175174,0.305589,0.046094,0.045246,0.259495,0.260344,
o  ts_1796_reactant_1,-0.148567,0.175433,0.042448,0.056684,0.053989,-0.014236,-0.011541,
o  ts_1796_reactant_2,0.119416,0.175153,0.306409,0.046019,0.045198,0.260390,0.261211,
o  ts_1797_reactant_1,0.219834,0.209126,0.443098,0.051100,0.049781,0.391998,0.393317,
o  ts_1797_reactant_2,0.195693,0.238665,0.448225,0.049594,0.048831,0.398630,0.399393,
o  ts_1798_reactant_1,0.218681,0.208443,0.441663,0.052298,0.050742,0.389365,0.390921,
o  ts_1798_reactant_2,0.194437,0.238250,0.446041,0.048625,0.047918,0.397416,0.398123,
o  ts_1799_reactant_1,-0.046462,0.127581,0.092658,0.046523,0.044635,0.046135,0.048022,
o  ts_1799_reactant_2,0.000822,0.192330,0.207984,0.053507,0.051973,0.154477,0.156011,
o  ts_17_reactant_1,-0.093011,0.131723,0.049940,0.045711,0.043854,0.004229,0.006087,
o  ts_17_reactant_2,0.027228,0.049165,0.081870,0.028815,0.028819,0.053054,0.053051,
o  ts_1800_reactant_1,-0.049933,0.127340,0.088884,0.045291,0.044093,0.043594,0.044791,
o  ts_1800_reactant_2,0.001833,0.192248,0.208950,0.053948,0.052173,0.155002,0.156777,
o  ts_1801_reactant_1,-0.103546,0.246187,0.160057,0.060352,0.057109,0.099704,0.102947,
o  ts_1801_reactant_2,-0.007093,0.239033,0.243217,0.044048,0.043640,0.199169,0.199577,
o  ts_1802_reactant_1,-0.104845,0.245538,0.156711,0.055409,0.053982,0.101302,0.102729,
o  ts_1802_reactant_2,-0.006592,0.238488,0.243561,0.045875,0.044671,0.197686,0.198890,
o  ts_1803_reactant_1,-0.210654,0.171711,-0.025184,0.051093,0.049658,-0.076277,-0.074842,
o  ts_1803_reactant_2,-0.121705,0.229172,0.120632,0.048340,0.047419,0.072293,0.073213,
o  ts_1804_reactant_1,-0.212418,0.172152,-0.025805,0.053046,0.051039,-0.078851,-0.076844,
o  ts_1804_reactant_2,-0.122393,0.229247,0.119923,0.047907,0.047193,0.072016,0.072730,
o  ts_1805_reactant_1,-0.114499,0.082436,-0.022465,0.041009,0.040550,-0.063474,-0.063015,
o  ts_1805_reactant_2,0.168498,0.274072,0.456946,0.052302,0.050817,0.404644,0.406129,
o  ts_1806_reactant_1,-0.097116,0.082590,-0.004922,0.041242,0.040626,-0.046165,-0.045548,
o  ts_1806_reactant_2,0.160643,0.273925,0.449072,0.053448,0.051333,0.395624,0.397739,
o  ts_1807_reactant_1,-0.107935,0.275057,0.185628,0.061921,0.058725,0.123706,0.126903,
o  ts_1807_reactant_2,0.034191,0.130814,0.174171,0.040017,0.039734,0.134154,0.134437,
o  ts_1809_reactant_1,-0.110267,0.274266,0.183211,0.064482,0.060730,0.118730,0.122481,
o  ts_1809_reactant_2,0.031514,0.130840,0.171524,0.040004,0.039746,0.131520,0.131778,
o  ts_1810_reactant_1,-0.115781,0.275206,0.177917,0.061560,0.058714,0.116357,0.119203,
o  ts_1810_reactant_2,0.016009,0.131077,0.156284,0.040282,0.039786,0.116002,0.116498,
o  ts_1811_reactant_1,-0.148396,0.195575,0.063495,0.057591,0.054953,0.005903,0.008542,
o  ts_1811_reactant_2,-0.127111,0.231615,0.116814,0.046821,0.046317,0.069993,0.070497,
o  ts_1812_reactant_1,-0.153680,0.194263,0.055740,0.055120,0.052859,0.000620,0.002881,
o  ts_1812_reactant_2,-0.130847,0.232136,0.113415,0.046477,0.045944,0.066937,0.067471,
o  ts_1814_reactant_1,-0.095074,0.257107,0.179370,0.058368,0.056264,0.121002,0.123107,
o  ts_1814_reactant_2,-0.076810,0.227074,0.162287,0.047236,0.045513,0.115051,0.116773,
o  ts_1816_reactant_1,0.092015,0.150934,0.253721,0.046319,0.043666,0.207403,0.210055,
o  ts_1816_reactant_2,0.263088,0.236167,0.515422,0.057300,0.054710,0.458122,0.460713,
o  ts_1819_reactant_1,-0.049124,0.184736,0.149294,0.052385,0.049910,0.096909,0.099384,
o  ts_1819_reactant_2,0.136456,0.145440,0.290666,0.039756,0.039556,0.250910,0.251111,
o  ts_1820_reactant_1,-0.050077,0.184783,0.148364,0.052053,0.049748,0.096311,0.098616,
o  ts_1820_reactant_2,0.137975,0.145431,0.292169,0.039730,0.039536,0.252439,0.252632,
o  ts_1824_reactant_1,-0.029021,0.166531,0.151953,0.052799,0.050960,0.099154,0.100993,
o  ts_1824_reactant_2,0.083591,0.230318,0.325350,0.045529,0.044715,0.279821,0.280636,
o  ts_1827_reactant_1,-0.028205,0.211461,0.197830,0.053412,0.051363,0.144419,0.146467,
o  ts_1827_reactant_2,0.005469,0.184556,0.200409,0.043278,0.042338,0.157130,0.158071,
o  ts_1828_reactant_1,-0.036544,0.211659,0.190298,0.054546,0.052449,0.135753,0.137849,
o  ts_1828_reactant_2,0.000556,0.184884,0.195739,0.042506,0.042035,0.153233,0.153704,
o  ts_1829_reactant_1,-0.136218,0.165358,0.044457,0.058005,0.053861,-0.013548,-0.009403,
o  ts_1829_reactant_2,-0.119531,0.269481,0.165248,0.053367,0.051909,0.111881,0.113339,
o  ts_182_reactant_1,-0.154962,0.145486,0.003309,0.049284,0.047357,-0.045975,-0.044048,
o  ts_182_reactant_2,-0.098014,0.118235,0.028474,0.036718,0.036182,-0.008244,-0.007707,
o  ts_1830_reactant_1,-0.136235,0.165253,0.043562,0.054606,0.051681,-0.011044,-0.008119,
o  ts_1830_reactant_2,-0.120184,0.269520,0.164560,0.053026,0.051729,0.111535,0.112832,
o  ts_1831_reactant_1,-0.017352,0.246919,0.246084,0.059153,0.055674,0.186931,0.190410,
o  ts_1831_reactant_2,-0.070689,0.178356,0.119431,0.047087,0.045360,0.072344,0.074071,
o  ts_1833_reactant_1,-0.017174,0.246973,0.246273,0.058072,0.055126,0.188201,0.191147,
o  ts_1833_reactant_2,-0.070503,0.178388,0.119626,0.046764,0.045208,0.072862,0.074418,
o  ts_1834_reactant_1,-0.022512,0.247282,0.240314,0.055030,0.053200,0.185284,0.187114,
o  ts_1834_reactant_2,-0.054702,0.178005,0.134183,0.044021,0.043294,0.090161,0.090888,
o  ts_1836_reactant_1,-0.103013,0.206567,0.118166,0.053287,0.051419,0.064879,0.066747,
o  ts_1836_reactant_2,0.028677,0.219581,0.260683,0.047053,0.046288,0.213630,0.214395,
o  ts_1839_reactant_1,0.026335,0.251466,0.294268,0.057356,0.055295,0.236912,0.238973,
o  ts_1839_reactant_2,0.020046,0.172836,0.202625,0.040977,0.040610,0.161648,0.162015,
o  ts_1840_reactant_1,0.019693,0.251258,0.287502,0.058172,0.055552,0.229330,0.231950,
o  ts_1840_reactant_2,0.005054,0.173116,0.188595,0.042824,0.041965,0.145771,0.146630,
o  ts_1842_reactant_1,0.019903,0.251213,0.287739,0.058530,0.055679,0.229209,0.232060,
o  ts_1842_reactant_2,0.005836,0.173126,0.189377,0.042785,0.041937,0.146591,0.147440,
o  ts_1845_reactant_1,-0.143864,0.305698,0.180686,0.061759,0.059532,0.118927,0.121154,
o  ts_1845_reactant_2,-0.024170,0.164032,0.150509,0.043302,0.041962,0.107206,0.108547,
o  ts_1846_reactant_1,-0.154254,0.306416,0.172637,0.067166,0.063107,0.105472,0.109530,
o  ts_1846_reactant_2,-0.019999,0.164644,0.154951,0.042053,0.041043,0.112898,0.113907,
o  ts_1847_reactant_1,0.082475,0.172030,0.268081,0.051747,0.049747,0.216333,0.218333,
o  ts_1847_reactant_2,0.099928,0.267018,0.379004,0.046313,0.045544,0.332691,0.333461,
o  ts_1848_reactant_1,0.077110,0.172270,0.262833,0.050973,0.049366,0.211860,0.213467,
o  ts_1848_reactant_2,0.089930,0.267374,0.369166,0.045794,0.045040,0.323372,0.324126,
o  ts_1849_reactant_1,-0.034781,0.166444,0.147102,0.056004,0.053278,0.091098,0.093824,
o  ts_1849_reactant_2,-0.004783,0.197216,0.205358,0.050111,0.048089,0.155247,0.157270,
o  ts_184_reactant_1,0.028661,0.084429,0.121596,0.038285,0.037621,0.083312,0.083976,
o  ts_184_reactant_2,0.195301,0.106660,0.310519,0.038578,0.038453,0.271941,0.272066,
o  ts_1851_reactant_1,-0.043220,0.193862,0.166952,0.058125,0.055015,0.108827,0.111937,
o  ts_1851_reactant_2,0.058751,0.192004,0.262453,0.045487,0.044929,0.216966,0.217524,
o  ts_1852_reactant_1,-0.039604,0.193976,0.170474,0.056886,0.054352,0.113589,0.116123,
o  ts_1852_reactant_2,0.056438,0.192069,0.260248,0.045969,0.045114,0.214279,0.215134,
o  ts_1853_reactant_1,-0.211954,0.220325,0.025176,0.057889,0.055747,-0.032713,-0.030571,
o  ts_1853_reactant_2,-0.089755,0.110443,0.030988,0.042954,0.042455,-0.011966,-0.011467,
o  ts_1856_reactant_1,-0.035831,0.200459,0.178536,0.052651,0.050078,0.125885,0.128459,
o  ts_1856_reactant_2,-0.130533,0.184075,0.068644,0.054090,0.052367,0.014553,0.016277,
o  ts_1858_reactant_1,-0.035258,0.200401,0.178134,0.049270,0.047835,0.128864,0.130299,
o  ts_1858_reactant_2,-0.129220,0.183866,0.068880,0.051321,0.050401,0.017560,0.018479,
o  ts_185_reactant_1,0.032099,0.084436,0.125040,0.038508,0.037679,0.086532,0.087361,
o  ts_185_reactant_2,0.197471,0.106685,0.312756,0.038696,0.038515,0.274060,0.274241,
o  ts_1860_reactant_1,-0.200240,0.187556,0.003505,0.057602,0.055209,-0.054098,-0.051705,
o  ts_1860_reactant_2,-0.039064,0.080247,0.052337,0.046147,0.044628,0.006190,0.007709,
o  ts_1863_reactant_1,-0.133455,0.267612,0.152198,0.060804,0.058439,0.091394,0.093759,
o  ts_1863_reactant_2,-0.002433,0.193903,0.200846,0.040411,0.039610,0.160435,0.161236,
o  ts_1866_reactant_1,0.023500,0.200646,0.236357,0.049421,0.047374,0.186935,0.188983,
o  ts_1866_reactant_2,-0.151077,0.161058,0.022870,0.048931,0.047612,-0.026061,-0.024742,
o  ts_1867_reactant_1,0.020487,0.201291,0.233950,0.048383,0.046873,0.185566,0.187077,
o  ts_1867_reactant_2,-0.159885,0.160900,0.013814,0.048554,0.047296,-0.034740,-0.033482,
o  ts_1868_reactant_1,-0.038409,0.231795,0.209800,0.058333,0.055340,0.151466,0.154459,
o  ts_1868_reactant_2,-0.077150,0.226947,0.161792,0.046290,0.045379,0.115502,0.116412,
o  ts_1869_reactant_1,-0.037974,0.232565,0.211626,0.059891,0.056505,0.151735,0.155121,
o  ts_1869_reactant_2,-0.075038,0.227166,0.163980,0.045672,0.044955,0.118308,0.119025,
o  ts_186_reactant_1,0.075290,0.139847,0.224833,0.041190,0.040703,0.183643,0.184131,
o  ts_186_reactant_2,-0.028439,0.135817,0.116419,0.038628,0.038255,0.077791,0.078164,
o  ts_1870_reactant_1,-0.321043,0.250791,-0.050030,0.066983,0.063371,-0.117013,-0.113401,
o  ts_1870_reactant_2,0.118431,0.134519,0.261694,0.038791,0.038435,0.222903,0.223260,
o  ts_1871_reactant_1,-0.320395,0.250797,-0.048350,0.070172,0.065698,-0.118522,-0.114048,
o  ts_1871_reactant_2,0.120360,0.134475,0.263587,0.038828,0.038448,0.224759,0.225139,
o  ts_1872_reactant_1,-0.317943,0.251135,-0.047660,0.062916,0.060746,-0.110576,-0.108406,
o  ts_1872_reactant_2,0.132965,0.134262,0.275986,0.038704,0.038415,0.237282,0.237571,
o  ts_1873_reactant_1,-0.314468,0.250213,-0.044769,0.064662,0.061780,-0.109431,-0.106549,
o  ts_1873_reactant_2,0.131977,0.134242,0.275033,0.039043,0.038534,0.235991,0.236499,
o  ts_1878_reactant_1,0.043618,0.229248,0.288113,0.055046,0.052744,0.233067,0.235368,
o  ts_1878_reactant_2,0.074264,0.145954,0.227332,0.035704,0.035677,0.191628,0.191655,
o  ts_1879_reactant_1,0.043361,0.229476,0.286874,0.050961,0.049967,0.235913,0.236907,
o  ts_1879_reactant_2,0.076950,0.145894,0.229965,0.035728,0.035699,0.194237,0.194266,
o  ts_187_reactant_1,0.065820,0.139977,0.215496,0.041037,0.040709,0.174459,0.174787,
o  ts_187_reactant_2,-0.025704,0.135264,0.118942,0.041338,0.039683,0.077605,0.079260,
o  ts_1881_reactant_1,-0.048684,0.327121,0.296814,0.060473,0.058178,0.236341,0.238636,
o  ts_1881_reactant_2,0.089555,0.166539,0.268133,0.049607,0.046632,0.218525,0.221501,
o  ts_1885_reactant_1,-0.133924,0.218879,0.102000,0.060430,0.056898,0.041570,0.045102,
o  ts_1885_reactant_2,-0.226797,0.194606,-0.019997,0.048028,0.046297,-0.068026,-0.066294,
o  ts_1886_reactant_1,-0.128422,0.218798,0.106507,0.057418,0.054585,0.049089,0.051921,
o  ts_1886_reactant_2,-0.234518,0.194780,-0.027697,0.046862,0.045657,-0.074559,-0.073354,
o  ts_188_reactant_1,0.066501,0.139953,0.216151,0.041037,0.040706,0.175114,0.175445,
o  ts_188_reactant_2,-0.024811,0.135412,0.119889,0.039716,0.038890,0.080173,0.081000,
o  ts_1893_reactant_1,-0.097023,0.106831,0.021385,0.046181,0.045090,-0.024796,-0.023706,
o  ts_1893_reactant_2,-0.087111,0.279027,0.208166,0.055603,0.053993,0.152563,0.154173,
o  ts_1894_reactant_1,-0.093426,0.106815,0.025007,0.046417,0.045229,-0.021410,-0.020222,
o  ts_1894_reactant_2,-0.097153,0.279231,0.198302,0.056667,0.054199,0.141636,0.144103,
o  ts_1895_reactant_1,0.076472,0.138577,0.228779,0.051276,0.049329,0.177504,0.179451,
o  ts_1895_reactant_2,-0.012115,0.234554,0.235974,0.050378,0.049232,0.185596,0.186742,
o  ts_1898_reactant_1,0.078878,0.138373,0.231073,0.051809,0.049596,0.179264,0.181477,
o  ts_1898_reactant_2,-0.012020,0.234224,0.234948,0.048121,0.047587,0.186827,0.187361,
o  ts_1899_reactant_1,0.010351,0.294103,0.320405,0.055432,0.053441,0.264972,0.266964,
o  ts_1899_reactant_2,0.017855,0.200282,0.232693,0.054646,0.051775,0.178047,0.180918,
o  ts_189_reactant_1,0.076018,0.140018,0.225575,0.040562,0.040197,0.185013,0.185378,
o  ts_189_reactant_2,-0.022397,0.135643,0.122382,0.038986,0.038427,0.083396,0.083955,
o  ts_1900_reactant_1,0.000614,0.294413,0.310772,0.054834,0.052857,0.255938,0.257915,
o  ts_1900_reactant_2,0.017368,0.200254,0.232196,0.054650,0.051796,0.177546,0.180400,
o  ts_1902_reactant_1,-0.049302,0.195230,0.159150,0.050488,0.048454,0.108662,0.110696,
o  ts_1902_reactant_2,0.045886,0.263935,0.325311,0.054525,0.052826,0.270786,0.272485,
