   GoodVibes v3.0.1 2024/01/09 09:17:07
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc water_SPE --csv --output dft_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  gs_301_0,-6085.192736,-6085.183055,0.129570,-6085.048402,0.057343,0.054028,-6085.105745,-6085.102430,
o  gs_30_1,-635.631954,-635.622091,0.267474,-635.347230,0.058881,0.056371,-635.406112,-635.403602,
o  gs_302_0,-5932.763470,-5932.754921,0.104608,-5932.645468,0.052454,0.050541,-5932.697922,-5932.696010,
o  gs_303_0,-5913.314180,-5913.308464,0.065246,-5913.237374,0.048677,0.047019,-5913.286051,-5913.284393,
o  gs_304_0,-6029.812299,-6029.805947,0.112360,-6029.686336,0.053775,0.051301,-6029.740112,-6029.737638,
o  gs_305_1,-3495.521799,-3495.514868,0.148737,-3495.359076,0.053010,0.050923,-3495.412086,-3495.409999,
o  gs_306_0,-3456.197550,-3456.189996,0.121505,-3456.063733,0.049548,0.047635,-3456.113281,-3456.111368,
o  gs_307_0,-3511.593635,-3511.582066,0.138938,-3511.441046,0.052128,0.050096,-3511.493174,-3511.491142,
o  gs_308_0,-3550.902235,-3550.891741,0.166580,-3550.720288,0.057264,0.053989,-3550.777552,-3550.774277,
o  gs_309_1,-3742.639128,-3742.628449,0.218932,-3742.402114,0.064371,0.059965,-3742.466484,-3742.462078,
o  gs_3_0,-365.280342,-365.269552,0.159721,-365.109230,0.043896,0.043007,-365.153126,-365.152237,
o  gs_310_1,-3590.209663,-3590.200240,0.194028,-3589.998970,0.059372,0.056479,-3590.058343,-3590.055449,
o  gs_311_1,-3570.761186,-3570.754210,0.154623,-3570.591696,0.055521,0.052965,-3570.647218,-3570.644661,
o  gs_31_1,-616.187129,-616.179573,0.228020,-615.943705,0.055264,0.052763,-615.998970,-615.996468,
o  gs_312_1,-3687.258710,-3687.250750,0.201767,-3687.040044,0.060715,0.057218,-3687.100759,-3687.097263,
o  gs_313_0,-3264.468081,-3264.462355,0.069893,-3264.389395,0.040704,0.039768,-3264.430099,-3264.429163,
o  gs_314_0,-3225.145178,-3225.139759,0.042136,-3225.095612,0.036968,0.036873,-3225.132580,-3225.132485,
o  gs_315_0,-3280.539216,-3280.529544,0.059453,-3280.470982,0.040604,0.039698,-3280.511586,-3280.510680,
o  gs_316_1,-3319.847778,-3319.838705,0.086915,-3319.750288,0.046472,0.044116,-3319.796760,-3319.794404,
o  gs_317_1,-3511.584603,-3511.575603,0.139730,-3511.431785,0.052092,0.049435,-3511.483876,-3511.481220,
o  gs_318_0,-3359.154134,-3359.145330,0.114408,-3359.027978,0.047330,0.045979,-3359.075308,-3359.073957,
o  gs_319_0,-3339.710573,-3339.704910,0.075211,-3339.625450,0.043487,0.042483,-3339.668938,-3339.667934,
o  gs_320_0,-3456.203155,-3456.196285,0.122114,-3456.069031,0.048998,0.046984,-3456.118030,-3456.116015,
o  gs_321_0,-961.237057,-961.230050,0.185960,-961.036932,0.052035,0.050190,-961.088967,-961.087122,
o  gs_322_0,-921.915104,-921.908215,0.159040,-921.743669,0.048051,0.046673,-921.791720,-921.790341,
o  gs_323_0,-977.309149,-977.298561,0.176265,-977.119126,0.050954,0.049227,-977.170080,-977.168353,
o  gs_32_3,-732.681636,-732.673025,0.275074,-732.389020,0.061337,0.057779,-732.450357,-732.446799,
o  gs_324_1,-1016.618133,-1016.608540,0.203841,-1016.398840,0.055393,0.052934,-1016.454233,-1016.451774,
o  gs_325_3,-1208.356072,-1208.346459,0.256497,-1208.081467,0.062238,0.058714,-1208.143704,-1208.140181,
o  gs_326_1,-1055.924391,-1055.915495,0.231192,-1055.676436,0.057894,0.055567,-1055.734330,-1055.732002,
o  gs_327_1,-1036.477851,-1036.470582,0.191576,-1036.271167,0.054670,0.052335,-1036.325837,-1036.323503,
o  gs_328_0,-1152.974599,-1152.966322,0.238761,-1152.718725,0.059721,0.056588,-1152.778445,-1152.775313,
o  gs_329_0,-1381.521842,-1381.514381,0.149717,-1381.358515,0.051239,0.049486,-1381.409754,-1381.408001,
o  gs_330_0,-1342.199919,-1342.191483,0.122625,-1342.065424,0.047416,0.046005,-1342.112840,-1342.111429,
o  gs_33_0,-309.895408,-309.889126,0.142560,-309.742893,0.041231,0.040047,-309.784124,-309.782940,
o  gs_331_0,-1397.593783,-1397.581697,0.139775,-1397.440686,0.050607,0.048778,-1397.491293,-1397.489464,
o  gs_332_1,-1436.900624,-1436.889670,0.167094,-1436.718456,0.055778,0.052843,-1436.774235,-1436.771300,
o  gs_333_3,-1628.640417,-1628.629476,0.220073,-1628.402758,0.061325,0.057975,-1628.464083,-1628.460733,
o  gs_334_0,-1476.209530,-1476.199744,0.195351,-1475.998079,0.056789,0.054524,-1476.054868,-1476.052602,
o  gs_335_0,-1456.761332,-1456.753493,0.155304,-1456.591472,0.053946,0.051664,-1456.645418,-1456.643135,
o  gs_336_1,-1573.259303,-1573.250460,0.202505,-1573.040207,0.059137,0.055945,-1573.099343,-1573.096152,
o  gs_337_0,-3495.526217,-3495.518789,0.148968,-3495.363325,0.052801,0.050771,-3495.416126,-3495.414096,
o  gs_338_0,-3456.203817,-3456.195265,0.121953,-3456.069726,0.048765,0.047165,-3456.118491,-3456.116891,
o  gs_339_0,-3511.598057,-3511.585874,0.139199,-3511.445288,0.051765,0.049877,-3511.497053,-3511.495165,
o  gs_340_1,-3550.907364,-3550.896169,0.166885,-3550.725245,0.056324,0.053542,-3550.781569,-3550.778787,
o  gs_34_0,-270.571735,-270.563768,0.115453,-270.448006,0.036377,0.036204,-270.484383,-270.484210,
o  gs_341_3,-3742.644559,-3742.633536,0.219484,-3742.407232,0.062544,0.059042,-3742.469776,-3742.466274,
o  gs_342_1,-3590.213932,-3590.204108,0.194209,-3590.003090,0.059405,0.056479,-3590.062495,-3590.059570,
o  gs_343_0,-3570.765522,-3570.757664,0.154680,-3570.596026,0.055230,0.052789,-3570.651257,-3570.648815,
o  gs_344_1,-3687.263723,-3687.254890,0.201760,-3687.045067,0.060687,0.057182,-3687.105754,-3687.102248,
o  gs_345_5,-1152.969895,-1152.961569,0.238187,-1152.714435,0.060193,0.057015,-1152.774628,-1152.771449,
o  gs_346_1,-1113.646817,-1113.636672,0.211132,-1113.420111,0.056584,0.053623,-1113.476695,-1113.473734,
o  gs_347_1,-1169.041826,-1169.029255,0.228658,-1168.796316,0.058730,0.055882,-1168.855046,-1168.852198,
o  gs_348_3,-1208.350887,-1208.339397,0.256186,-1208.076139,0.063463,0.059620,-1208.139603,-1208.135759,
o  gs_349_1,-1400.088611,-1400.076894,0.309129,-1399.758374,0.069509,0.064947,-1399.827883,-1399.823322,
o  gs_350_3,-1247.657624,-1247.647407,0.283578,-1247.354132,0.066185,0.062343,-1247.420317,-1247.416475,
o  gs_351_3,-1228.210116,-1228.201389,0.244077,-1227.947908,0.062298,0.058841,-1228.010206,-1228.006749,
o  gs_35_1,-325.964462,-325.952759,0.132906,-325.822105,0.039331,0.038728,-325.861436,-325.860833,
o  gs_352_0,-1344.707544,-1344.697639,0.291011,-1344.396272,0.068131,0.063361,-1344.464403,-1344.459632,
o  gs_353_0,-921.917938,-921.909874,0.159591,-921.746244,0.048004,0.046164,-921.794249,-921.792409,
o  gs_354_0,-882.594381,-882.586721,0.131831,-882.451862,0.044112,0.043152,-882.495974,-882.495014,
o  gs_355_0,-937.989020,-937.977535,0.149107,-937.827846,0.047790,0.046030,-937.875635,-937.873876,
o  gs_356_0,-977.297600,-977.287128,0.176706,-977.107201,0.051790,0.049491,-977.158991,-977.156692,
o  gs_357_1,-1169.035717,-1169.025377,0.229088,-1168.790189,0.059198,0.055614,-1168.849387,-1168.845803,
o  gs_358_0,-1016.603744,-1016.594192,0.204677,-1016.384349,0.053031,0.051302,-1016.437380,-1016.435651,
o  gs_359_0,-997.158261,-997.150637,0.164547,-996.980419,0.051122,0.049019,-997.031541,-997.029437,
o  gs_360_1,-1113.654445,-1113.645571,0.211794,-1113.427397,0.055538,0.052859,-1113.482936,-1113.480257,
o  gs_36_0,-365.272374,-365.261307,0.160559,-365.100707,0.043751,0.042676,-365.144458,-365.143383,
o  gs_361_1,-730.185308,-730.179108,0.106653,-730.069333,0.040936,0.039575,-730.110269,-730.108908,
o  gs_362_0,-690.862729,-690.856716,0.079193,-690.775706,0.036558,0.036024,-690.812265,-690.811730,
o  gs_363_0,-746.257045,-746.246621,0.096711,-746.151304,0.039163,0.038583,-746.190466,-746.189886,
o  gs_364_0,-785.564920,-785.555184,0.124346,-785.429900,0.043630,0.042417,-785.473531,-785.472317,
o  gs_365_0,-977.301520,-977.291917,0.176884,-977.111348,0.050914,0.048647,-977.162262,-977.159996,
o  gs_366_0,-824.866761,-824.858081,0.151527,-824.703104,0.046934,0.045704,-824.750037,-824.748807,
o  gs_367_0,-805.427137,-805.421959,0.112463,-805.304494,0.042292,0.041550,-805.346786,-805.346044,
o  gs_368_0,-921.919616,-921.912884,0.159409,-921.747869,0.048314,0.046625,-921.796183,-921.794494,
o  gs_369_0,-1150.471511,-1150.466615,0.070209,-1150.392578,0.039404,0.038757,-1150.431982,-1150.431335,
o  gs_370_0,-1111.143905,-1111.139384,0.042778,-1111.093887,0.035738,0.035678,-1111.129625,-1111.129564,
o  gs_37_0,-557.010225,-556.999206,0.213087,-556.783384,0.051141,0.049001,-556.834526,-556.832385,
o  gs_371_0,-1166.543368,-1166.534955,0.060296,-1166.474615,0.038569,0.038067,-1166.513184,-1166.512682,
o  gs_372_0,-1205.851037,-1205.843876,0.088060,-1205.752869,0.043525,0.042040,-1205.796394,-1205.794908,
o  gs_373_0,-1397.587682,-1397.580342,0.140397,-1397.434451,0.050512,0.048278,-1397.484964,-1397.482729,
o  gs_374_0,-1245.151352,-1245.143117,0.115229,-1245.024556,0.046316,0.045102,-1245.070872,-1245.069658,
o  gs_375_0,-1225.710718,-1225.704106,0.075941,-1225.625071,0.042082,0.041304,-1225.667152,-1225.666375,
o  gs_376_0,-1342.204350,-1342.196179,0.123034,-1342.069583,0.047424,0.045880,-1342.117007,-1342.115463,
o  gs_377_0,-3264.474829,-3264.469902,0.069596,-3264.396260,0.040887,0.040099,-3264.437148,-3264.436359,
o  gs_378_0,-3225.147724,-3225.143123,0.042165,-3225.098091,0.037116,0.036990,-3225.135207,-3225.135082,
o  gs_379_0,-3280.543987,-3280.531830,0.059801,-3280.475535,0.039906,0.039341,-3280.515441,-3280.514876,
o  gs_380_0,-3319.854926,-3319.847418,0.087265,-3319.757214,0.045244,0.043557,-3319.802458,-3319.800771,
o  gs_38_0,-404.577236,-404.567472,0.187904,-404.376951,0.046299,0.045384,-404.423249,-404.422334,
o  gs_381_0,-3511.591015,-3511.583737,0.139763,-3511.438170,0.051893,0.049444,-3511.490063,-3511.487614,
o  gs_382_1,-3359.155854,-3359.147244,0.114704,-3359.029362,0.047611,0.046261,-3359.076972,-3359.075622,
o  gs_383_0,-3339.714462,-3339.707768,0.075349,-3339.629200,0.043303,0.042459,-3339.672503,-3339.671659,
o  gs_384_0,-3456.206265,-3456.199750,0.122323,-3456.071918,0.048906,0.047128,-3456.120824,-3456.119046,
o  gs_385_0,-921.919113,-921.911738,0.158758,-921.747881,0.050313,0.047611,-921.798194,-921.795492,
o  gs_386_0,-882.591315,-882.584673,0.131670,-882.448895,0.044280,0.043309,-882.493174,-882.492204,
o  gs_387_0,-937.991472,-937.980819,0.149039,-937.830307,0.048174,0.046248,-937.878482,-937.876556,
o  gs_388_0,-977.299744,-977.289795,0.176605,-977.109308,0.052923,0.050134,-977.162231,-977.159442,
o  gs_389_1,-1169.036893,-1169.027281,0.229146,-1168.791233,0.060120,0.056141,-1168.851353,-1168.847374,
o  gs_390_0,-1016.600984,-1016.591183,0.204222,-1016.381702,0.054579,0.052342,-1016.436281,-1016.434045,
o  gs_39_0,-385.137758,-385.132067,0.148511,-384.978511,0.043109,0.042056,-385.021619,-385.020567,
o  gs_391_0,-997.158646,-997.150700,0.164703,-996.980660,0.050789,0.048875,-997.031449,-997.029535,
o  gs_392_1,-1113.652169,-1113.643871,0.211917,-1113.424964,0.055817,0.053116,-1113.480781,-1113.478081,
o  gs_393_0,-690.865491,-690.859281,0.078999,-690.778607,0.036598,0.036335,-690.815205,-690.814942,
o  gs_394_0,-651.539786,-651.532975,0.051693,-651.481806,0.032297,0.032252,-651.514103,-651.514058,
o  gs_395_0,-706.937290,-706.926349,0.068961,-706.860637,0.035919,0.035791,-706.896556,-706.896428,
o  gs_396_0,-746.244698,-746.235007,0.096757,-746.138724,0.040461,0.039400,-746.179185,-746.178124,
o  gs_397_0,-937.982129,-937.971942,0.149209,-937.821041,0.047529,0.045813,-937.868569,-937.866854,
o  gs_398_0,-785.547304,-785.538890,0.124371,-785.412347,0.043731,0.042520,-785.456078,-785.454867,
o  gs_399_0,-766.106691,-766.101299,0.084930,-766.013086,0.038667,0.038315,-766.051753,-766.051400,
o  gs_400_1,-882.599088,-882.592445,0.132058,-882.456275,0.044856,0.043484,-882.501131,-882.499759,
o  gs_40_0,-501.628434,-501.620206,0.195654,-501.420129,0.047872,0.046554,-501.468001,-501.466682,
o  gs_401_0,-2883.505799,-2883.499710,0.133397,-2883.361338,0.044603,0.043731,-2883.405941,-2883.405069,
o  gs_402_0,-2844.183547,-2844.177261,0.105924,-2844.067932,0.041930,0.040957,-2844.109862,-2844.108890,
o  gs_403_0,-2899.578658,-2899.567817,0.123039,-2899.444588,0.044485,0.043604,-2899.489074,-2899.488192,
o  gs_404_1,-2938.887084,-2938.876892,0.150743,-2938.723637,0.049253,0.047458,-2938.772890,-2938.771095,
o  gs_405_0,-3130.624106,-3130.614289,0.203272,-3130.405497,0.056256,0.053489,-3130.461753,-3130.458986,
o  gs_406_0,-2978.193245,-2978.184166,0.178011,-2978.001158,0.052215,0.050419,-2978.053372,-2978.051577,
o  gs_407_0,-2958.746745,-2958.740672,0.138629,-2958.595852,0.048282,0.046682,-2958.644134,-2958.642534,
o  gs_408_0,-3075.242547,-3075.235719,0.185793,-3075.042490,0.053441,0.051216,-3075.095931,-3075.093707,
o  gs_409_0,-3303.792606,-3303.787631,0.096891,-3303.685149,0.044123,0.043230,-3303.729272,-3303.728380,
o  gs_4_0,-404.588224,-404.578477,0.187515,-404.387737,0.048558,0.046809,-404.436295,-404.434547,
o  gs_410_0,-3264.469340,-3264.460872,0.069532,-3264.390753,0.040493,0.040111,-3264.431246,-3264.430864,
o  gs_41_0,-769.499947,-769.493606,0.133722,-769.355216,0.043800,0.042914,-769.399016,-769.398130,
o  gs_411_0,-3319.863503,-3319.855525,0.086953,-3319.766229,0.043622,0.042652,-3319.809852,-3319.808881,
o  gs_412_0,-3359.171732,-3359.164499,0.114598,-3359.045123,0.048109,0.046501,-3359.093233,-3359.091624,
o  gs_413_0,-3550.908154,-3550.900758,0.166943,-3550.726453,0.055544,0.052774,-3550.781996,-3550.779227,
o  gs_414_0,-3398.478521,-3398.469649,0.141785,-3398.323216,0.051334,0.049710,-3398.374550,-3398.372926,
o  gs_415_0,-3379.031612,-3379.025996,0.102569,-3378.917482,0.046961,0.045731,-3378.964443,-3378.963213,
o  gs_416_0,-3495.527522,-3495.520776,0.149555,-3495.364216,0.052973,0.050705,-3495.417189,-3495.414921,
o  gs_417_0,-5417.795866,-5417.790629,0.096113,-5417.688853,0.045619,0.044632,-5417.734471,-5417.733485,
o  gs_418_0,-5378.472912,-5378.464345,0.069016,-5378.394604,0.041800,0.041316,-5378.436404,-5378.435920,
o  gs_419_0,-5433.866753,-5433.858405,0.086316,-5433.769857,0.044832,0.043844,-5433.814689,-5433.813701,
o  gs_420_0,-5473.175116,-5473.167461,0.114027,-5473.048833,0.049106,0.047634,-5473.097938,-5473.096467,
o  gs_42_0,-730.179968,-730.173858,0.106497,-730.063964,0.040757,0.039824,-730.104720,-730.103788,
o  gs_421_0,-5664.911721,-5664.903908,0.166407,-5664.730300,0.056764,0.053844,-5664.787064,-5664.784144,
o  gs_422_0,-5512.482998,-5512.473858,0.141142,-5512.328068,0.052657,0.050880,-5512.380724,-5512.378947,
o  gs_423_0,-5493.035261,-5493.029396,0.101970,-5492.921476,0.048136,0.046874,-5492.969612,-5492.968350,
o  gs_424_0,-5609.532197,-5609.525097,0.148891,-5609.369272,0.054482,0.051924,-5609.423754,-5609.421196,
o  gs_425_0,-3075.241064,-3075.233847,0.185423,-3075.041378,0.053213,0.051064,-3075.094591,-3075.092442,
o  gs_426_0,-3035.916836,-3035.906712,0.158109,-3035.745968,0.050435,0.048286,-3035.796403,-3035.794254,
o  gs_427_0,-3091.312320,-3091.302458,0.175550,-3091.122776,0.052705,0.050452,-3091.175481,-3091.173228,
o  gs_428_1,-3130.620581,-3130.611433,0.203159,-3130.401749,0.057101,0.054209,-3130.458850,-3130.455958,
o  gs_429_3,-3322.357998,-3322.348716,0.255590,-3322.083991,0.064287,0.060155,-3322.148279,-3322.144146,
o  gs_430_1,-3169.927451,-3169.917404,0.230530,-3169.679825,0.059889,0.057039,-3169.739714,-3169.736864,
o  gs_431_0,-3150.481122,-3150.473516,0.191016,-3150.274842,0.056275,0.053530,-3150.331117,-3150.328372,
o  gs_43_1,-785.573156,-785.562750,0.124024,-785.438510,0.042640,0.041998,-785.481150,-785.480508,
o  gs_432_2,-3266.976771,-3266.968205,0.238249,-3266.721173,0.061583,0.057989,-3266.782757,-3266.779162,
o  gs_433_0,-2844.190047,-2844.184550,0.105936,-2844.074560,0.041560,0.040795,-2844.116120,-2844.115356,
o  gs_434_0,-2804.864694,-2804.857484,0.078689,-2804.778085,0.037217,0.037121,-2804.815302,-2804.815207,
o  gs_435_0,-2860.261362,-2860.251523,0.095874,-2860.156104,0.041039,0.040314,-2860.197143,-2860.196418,
o  gs_436_0,-2899.568612,-2899.560069,0.123665,-2899.434045,0.045422,0.043881,-2899.479467,-2899.477926,
o  gs_437_0,-3091.306115,-3091.296904,0.175928,-3091.116502,0.053088,0.050408,-3091.169591,-3091.166910,
o  gs_438_0,-2938.872688,-2938.862925,0.151027,-2938.709483,0.047535,0.046371,-2938.757018,-2938.755854,
o  gs_439_0,-2919.431513,-2919.426658,0.111719,-2919.309399,0.043646,0.042841,-2919.353045,-2919.352241,
o  gs_440_0,-3035.923938,-3035.917658,0.159000,-3035.752507,0.049365,0.047556,-3035.801872,-3035.800064,
o  gs_44_0,-824.881511,-824.871883,0.151426,-824.717678,0.047607,0.046118,-824.765285,-824.763796,
o  gs_441_0,-3303.787036,-3303.781593,0.096470,-3303.679713,0.045084,0.043969,-3303.724796,-3303.723682,
o  gs_442_0,-3264.465658,-3264.460858,0.069512,-3264.386958,0.041288,0.040492,-3264.428246,-3264.427450,
o  gs_443_1,-3319.860408,-3319.850653,0.086794,-3319.763151,0.043862,0.042996,-3319.807013,-3319.806147,
o  gs_444_0,-3359.168900,-3359.160015,0.114282,-3359.042369,0.049005,0.047063,-3359.091375,-3359.089432,
o  gs_445_0,-3550.905792,-3550.896730,0.166677,-3550.724180,0.056045,0.053171,-3550.780225,-3550.777351,
o  gs_446_0,-3398.476038,-3398.467391,0.141734,-3398.320799,0.050995,0.049541,-3398.371793,-3398.370339,
o  gs_447_0,-3379.028453,-3379.022481,0.102271,-3378.914397,0.047661,0.046221,-3378.962058,-3378.960618,
o  gs_448_0,-3495.525185,-3495.518386,0.149287,-3495.362073,0.052908,0.050713,-3495.414981,-3495.412786,
o  gs_449_0,-3724.070064,-3724.064709,0.060191,-3723.999672,0.044207,0.043063,-3724.043879,-3724.042734,
o  gs_450_0,-3684.747885,-3684.742050,0.033042,-3684.706272,0.040063,0.039690,-3684.746335,-3684.745962,
o  gs_45_0,-1016.618901,-1016.608927,0.203956,-1016.399850,0.054881,0.052415,-1016.454731,-1016.452265,
o  gs_451_1,-3740.140937,-3740.131568,0.050142,-3740.080783,0.043981,0.042690,-3740.124763,-3740.123473,
o  gs_452_1,-3779.449537,-3779.440741,0.077841,-3779.359977,0.048703,0.046631,-3779.408680,-3779.406608,
o  gs_453_1,-3971.187396,-3971.177886,0.130142,-3971.042749,0.056061,0.052908,-3971.098810,-3971.095657,
o  gs_454_0,-3818.758095,-3818.749689,0.105374,-3818.639618,0.051143,0.049336,-3818.690761,-3818.688954,
o  gs_455_0,-3799.308929,-3799.303393,0.065809,-3799.231795,0.047556,0.045930,-3799.279350,-3799.277725,
o  gs_456_0,-3915.806743,-3915.800620,0.112894,-3915.680477,0.052783,0.050356,-3915.733260,-3915.730833,
o  gs_457_0,-5838.074996,-5838.069395,0.059366,-5838.004957,0.045973,0.044809,-5838.050930,-5838.049767,
o  gs_458_0,-5798.751825,-5798.745880,0.032430,-5798.710574,0.041347,0.040858,-5798.751921,-5798.751432,
o  gs_459_0,-5854.147031,-5854.136178,0.049476,-5854.087151,0.045370,0.044150,-5854.132522,-5854.131302,
o  gs_460_1,-5893.455810,-5893.445874,0.077147,-5893.366586,0.050097,0.047897,-5893.416683,-5893.414483,
o  gs_461_0,-6085.192045,-6085.182373,0.129526,-6085.047749,0.057320,0.054007,-6085.105069,-6085.101756,
o  gs_46_1,-864.188474,-864.178733,0.178810,-863.995983,0.049811,0.048689,-864.045794,-864.044671,
o  gs_462_0,-5932.762747,-5932.754198,0.104733,-5932.644656,0.052369,0.050444,-5932.697025,-5932.695100,
o  gs_463_1,-5913.313594,-5913.307879,0.065191,-5913.236815,0.048939,0.047142,-5913.285754,-5913.283956,
o  gs_464_0,-6029.811626,-6029.805288,0.112274,-6029.685729,0.053947,0.051380,-6029.739675,-6029.737108,
o  gs_465_2,-3495.521982,-3495.515022,0.148668,-3495.359306,0.053240,0.051000,-3495.412546,-3495.410306,
o  gs_466_0,-3456.197982,-3456.190242,0.121500,-3456.064172,0.049619,0.047626,-3456.113791,-3456.111798,
o  gs_467_0,-3511.593774,-3511.582200,0.138832,-3511.441237,0.052488,0.050258,-3511.493725,-3511.491495,
o  gs_468_1,-3550.902283,-3550.891741,0.166628,-3550.720325,0.056878,0.053822,-3550.777202,-3550.774147,
o  gs_469_2,-3742.639149,-3742.628417,0.218796,-3742.402229,0.064713,0.060153,-3742.466942,-3742.462383,
o  gs_470_0,-3590.209613,-3590.200137,0.194034,-3589.998897,0.059486,0.056539,-3590.058383,-3590.055436,
o  gs_47_0,-844.742069,-844.734702,0.139236,-844.590814,0.046580,0.045441,-844.637393,-844.636254,
o  gs_471_1,-3570.761305,-3570.754303,0.154567,-3570.591846,0.055739,0.053063,-3570.647584,-3570.644909,
o  gs_472_1,-3687.258708,-3687.250761,0.201709,-3687.040084,0.060857,0.057295,-3687.100941,-3687.097380,
o  gs_473_2,-3264.470057,-3264.463318,0.069408,-3264.391583,0.041298,0.040464,-3264.432881,-3264.432047,
o  gs_474_0,-3225.145265,-3225.139822,0.042136,-3225.095683,0.037023,0.036926,-3225.132706,-3225.132609,
o  gs_475_0,-3280.539646,-3280.530194,0.059436,-3280.471364,0.041284,0.040105,-3280.512648,-3280.511468,
o  gs_476_0,-3319.847989,-3319.839063,0.087121,-3319.750374,0.045270,0.043663,-3319.795645,-3319.794037,
o  gs_477_0,-3511.584721,-3511.575850,0.139533,-3511.432014,0.052517,0.049724,-3511.484530,-3511.481738,
o  gs_478_0,-3359.154062,-3359.145351,0.114528,-3359.027831,0.047198,0.045922,-3359.075028,-3359.073753,
o  gs_479_0,-3339.710805,-3339.705078,0.075226,-3339.625654,0.043488,0.042535,-3339.669141,-3339.668188,
o  gs_480_0,-3456.203174,-3456.196389,0.122130,-3456.069014,0.049130,0.047132,-3456.118144,-3456.116146,
o  gs_48_0,-961.238083,-961.229820,0.186324,-961.037729,0.051841,0.050010,-961.089571,-961.087739,
o  gs_481_0,-5417.792061,-5417.785635,0.095740,-5417.685163,0.046222,0.045256,-5417.731385,-5417.730419,
o  gs_482_0,-5378.469109,-5378.464399,0.069002,-5378.390789,0.041861,0.041491,-5378.432650,-5378.432280,
o  gs_483_0,-5433.864031,-5433.853991,0.086039,-5433.767223,0.045312,0.044316,-5433.812534,-5433.811538,
o  gs_484_0,-5473.172705,-5473.163557,0.113873,-5473.046433,0.049555,0.047898,-5473.095989,-5473.094331,
o  gs_485_0,-5664.909604,-5664.900278,0.166044,-5664.728338,0.057454,0.054331,-5664.785792,-5664.782669,
o  gs_486_0,-5512.480044,-5512.471173,0.141168,-5512.325136,0.052105,0.050587,-5512.377242,-5512.375723,
o  gs_487_0,-5493.032161,-5493.025921,0.101595,-5492.918504,0.048982,0.047404,-5492.967487,-5492.965909,
o  gs_488_0,-5609.529149,-5609.522135,0.148738,-5609.366324,0.054151,0.051783,-5609.420475,-5609.418107,
o  gs_489_1,-5838.073682,-5838.068119,0.059426,-5838.003668,0.046041,0.044653,-5838.049709,-5838.048321,
o  gs_490_0,-5798.751305,-5798.745367,0.032352,-5798.710103,0.041422,0.040975,-5798.751525,-5798.751078,
o  gs_49_0,-1189.787058,-1189.780797,0.097079,-1189.679402,0.043807,0.042718,-1189.723209,-1189.722120,
o  gs_491_0,-5854.146502,-5854.135668,0.049480,-5854.086608,0.045397,0.044155,-5854.132006,-5854.130764,
o  gs_492_0,-5893.455382,-5893.445497,0.077185,-5893.366129,0.049958,0.047801,-5893.416086,-5893.413930,
o  gs_493_0,-6085.191586,-6085.181952,0.129600,-6085.047222,0.057239,0.053944,-6085.104461,-6085.101166,
o  gs_494_0,-5932.762469,-5932.753914,0.104643,-5932.644437,0.052355,0.050461,-5932.696793,-5932.694898,
o  gs_495_0,-5913.313038,-5913.307345,0.065198,-5913.236241,0.048835,0.047073,-5913.285076,-5913.283314,
o  gs_496_0,-6029.811147,-6029.804830,0.112343,-6029.685179,0.053876,0.051347,-6029.739056,-6029.736526,
o  gs_497_0,-7952.079201,-7952.073481,0.058773,-7952.009497,0.047097,0.045910,-7952.056594,-7952.055407,
o  gs_498_0,-7912.755259,-7912.749237,0.031744,-7912.714391,0.042773,0.042154,-7912.757165,-7912.756545,
o  gs_499_1,-7968.151168,-7968.140164,0.048854,-7968.091640,0.046582,0.045280,-7968.138221,-7968.136920,
o  gs_500_1,-8007.460047,-8007.449980,0.076611,-8007.371124,0.051065,0.048864,-8007.422189,-8007.419988,
o  gs_50_0,-1150.466436,-1150.459675,0.070051,-1150.387494,0.039396,0.039077,-1150.426890,-1150.426571,
o  gs_501_0,-8199.196344,-8199.186520,0.128928,-8199.052381,0.058462,0.055020,-8199.110843,-8199.107401,
o  gs_502_0,-8046.767174,-8046.758477,0.104097,-8046.649443,0.053539,0.051525,-8046.702982,-8046.700968,
o  gs_503_0,-8027.317806,-8027.311900,0.064596,-8027.241364,0.049961,0.048136,-8027.291326,-8027.289500,
o  gs_504_0,-8143.816058,-8143.809544,0.111732,-8143.690447,0.055009,0.052347,-8143.745456,-8143.742794,
o  gs_505_0,-5609.525757,-5609.518617,0.148114,-5609.363377,0.054327,0.052034,-5609.417704,-5609.415410,
o  gs_506_1,-5570.201134,-5570.193287,0.120948,-5570.067599,0.051060,0.048824,-5570.118659,-5570.116423,
