   GoodVibes v3.0.1 2023/07/26 15:26:00
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc SPE --csv --output dft_ts 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  ts-298-2,-6043.261590,-6043.213729,0.068868,-6043.179028,0.054467,0.051697,-6043.233495,-6043.230725,
o  ts-299-1,-6098.642651,-6098.591766,0.085995,-6098.541671,0.057314,0.053972,-6098.598985,-6098.595643,
o  ts-300-1,-6137.958932,-6137.915558,0.114900,-6137.827981,0.058791,0.056074,-6137.886772,-6137.884055,
o  ts-301-2,-6329.698520,-6329.657815,0.167109,-6329.512583,0.065739,0.062019,-6329.578322,-6329.574602,
o  ts-302-1,-6177.250086,-6177.204399,0.141548,-6177.090779,0.062988,0.059665,-6177.153767,-6177.150444,
o  ts-303-1,-6157.815662,-6157.766570,0.101634,-6157.697809,0.060257,0.056873,-6157.758065,-6157.754682,
o  ts-304-2,-6274.305876,-6274.260009,0.148839,-6274.138854,0.064660,0.060751,-6274.203514,-6274.199605,
o  ts-30-4,-880.115674,-880.072934,0.305743,-879.789437,0.065493,0.062730,-879.854929,-879.852166,
o  ts-305-2,-3740.015876,-3739.972186,0.185779,-3739.811938,0.062778,0.059510,-3739.874716,-3739.871447,
o  ts-306-4,-3700.707386,-3700.662847,0.158880,-3700.532016,0.058819,0.056253,-3700.590834,-3700.588268,
o  ts-307-4,-3756.092394,-3756.049323,0.176447,-3755.898425,0.060733,0.058065,-3755.959158,-3755.956490,
o  ts-308-3,-3795.400457,-3795.357781,0.204306,-3795.177053,0.064377,0.061376,-3795.241430,-3795.238429,
o  ts-309-5,-3987.140725,-3987.101479,0.256356,-3986.862356,0.072526,0.067713,-3986.934883,-3986.930069,
o  ts-310-2,-3834.693316,-3834.644904,0.230427,-3834.441751,0.070519,0.065958,-3834.512270,-3834.507709,
o  ts-311-3,-3815.262724,-3815.217939,0.191386,-3815.052229,0.064712,0.061635,-3815.116940,-3815.113864,
o  ts-312-3,-3931.745589,-3931.699270,0.237679,-3931.486330,0.072529,0.067023,-3931.558859,-3931.553353,
o  ts-31-2,-860.683982,-860.638562,0.265170,-860.399416,0.064700,0.061118,-860.464116,-860.460534,
o  ts-313-1,-3508.976543,-3508.930564,0.106590,-3508.856564,0.051347,0.049725,-3508.907911,-3508.906289,
o  ts-314-1,-3469.654229,-3469.608313,0.079273,-3469.563135,0.047872,0.046527,-3469.611007,-3469.609662,
o  ts-315-2,-3525.040164,-3524.994371,0.097311,-3524.930068,0.049961,0.048388,-3524.980029,-3524.978456,
o  ts-316-1,-3564.348178,-3564.303838,0.124490,-3564.209195,0.053920,0.052084,-3564.263115,-3564.261279,
o  ts-317-2,-3756.087392,-3756.045426,0.176491,-3755.893506,0.062143,0.058503,-3755.955649,-3755.952009,
o  ts-318-2,-3603.651273,-3603.605375,0.151582,-3603.483636,0.058004,0.055470,-3603.541639,-3603.539105,
o  ts-319-1,-3584.208046,-3584.159384,0.111519,-3584.081861,0.055743,0.052846,-3584.137604,-3584.134707,
o  ts-320-1,-3700.711574,-3700.667334,0.159365,-3700.535883,0.059034,0.056164,-3700.594917,-3700.592047,
o  ts-321-4,-1205.728795,-1205.683251,0.223265,-1205.487551,0.060494,0.058114,-1205.548045,-1205.545665,
o  ts-322-1,-1166.410510,-1166.366959,0.196368,-1166.197698,0.057469,0.055273,-1166.255167,-1166.252971,
o  ts-323-2,-1221.792429,-1221.747397,0.214430,-1221.560693,0.058449,0.056647,-1221.619142,-1221.617339,
o  ts-324-3,-1261.091619,-1261.048466,0.240847,-1260.831345,0.064822,0.061365,-1260.896167,-1260.892710,
o  ts-325-4,-1452.834523,-1452.793745,0.293136,-1452.519132,0.071892,0.067251,-1452.591024,-1452.586383,
o  ts-32-5,-977.176780,-977.132391,0.312172,-976.843111,0.070159,0.065558,-976.913270,-976.908669,
o  ts-326-3,-1300.395684,-1300.351509,0.268388,-1300.106703,0.066748,0.063578,-1300.173451,-1300.170281,
o  ts-327-2,-1280.967181,-1280.923189,0.228638,-1280.719404,0.064070,0.060899,-1280.783475,-1280.780303,
o  ts-328-4,-1397.461663,-1397.419548,0.275956,-1397.164661,0.068522,0.064724,-1397.233183,-1397.229385,
o  ts-329-4,-1626.021792,-1625.975663,0.186454,-1625.817604,0.060859,0.058228,-1625.878463,-1625.875832,
o  ts-3-2,-609.767624,-609.720601,0.198865,-609.554405,0.051003,0.049525,-609.605408,-609.603930,
o  ts-330-2,-1586.702137,-1586.656740,0.159349,-1586.526481,0.058431,0.055474,-1586.584912,-1586.581955,
o  ts-331-2,-1642.085489,-1642.038298,0.177192,-1641.891084,0.059113,0.056887,-1641.950197,-1641.947971,
o  ts-33-1,-554.394424,-554.348050,0.180253,-554.200288,0.051767,0.049346,-554.252055,-554.249633,
o  ts-332-2,-1681.395835,-1681.352266,0.204953,-1681.171953,0.063883,0.060642,-1681.235835,-1681.232594,
o  ts-333-4,-1873.139660,-1873.097826,0.257234,-1872.860787,0.070374,0.066176,-1872.931161,-1872.926962,
o  ts-334-3,-1720.694637,-1720.648449,0.232037,-1720.442394,0.066213,0.063003,-1720.508607,-1720.505397,
o  ts-335-2,-1701.257656,-1701.212725,0.192041,-1701.046727,0.064303,0.060820,-1701.111030,-1701.107547,
o  ts-336-3,-1817.747211,-1817.701822,0.238859,-1817.487341,0.069874,0.065253,-1817.557215,-1817.552594,
o  ts-337-2,-3740.024652,-3739.978951,0.185740,-3739.820736,0.062923,0.059672,-3739.883659,-3739.880407,
o  ts-338-1,-3700.706698,-3700.661467,0.158961,-3700.531222,0.059449,0.056386,-3700.590671,-3700.587608,
o  ts-339-3,-3756.090600,-3756.046180,0.176711,-3755.896404,0.060559,0.057891,-3755.956963,-3755.954295,
o  ts-340-3,-3795.397589,-3795.355314,0.204462,-3795.174001,0.065298,0.061803,-3795.239299,-3795.235804,
o  ts-341-3,-3987.144440,-3987.102967,0.256692,-3986.865825,0.071644,0.067205,-3986.937469,-3986.933030,
o  ts-34-1,-515.072582,-515.026834,0.153371,-514.907178,0.046622,0.045314,-514.953800,-514.952492,
o  ts-342-4,-3834.699722,-3834.653962,0.231728,-3834.447562,0.067387,0.063983,-3834.514948,-3834.511544,
o  ts-343-2,-3815.262326,-3815.217423,0.191587,-3815.051621,0.065413,0.061763,-3815.117034,-3815.113385,
o  ts-344-3,-3931.751538,-3931.706256,0.237949,-3931.492205,0.071412,0.066459,-3931.563617,-3931.558664,
o  ts-345-8,-1397.468178,-1397.423762,0.275303,-1397.171714,0.068262,0.064852,-1397.239976,-1397.236566,
o  ts-346-2,-1358.142228,-1358.098228,0.248535,-1357.874046,0.065528,0.061891,-1357.939574,-1357.935937,
o  ts-347-3,-1413.525014,-1413.481642,0.266447,-1413.238077,0.066413,0.063290,-1413.304490,-1413.301368,
o  ts-348-4,-1452.839907,-1452.797992,0.293303,-1452.524154,0.071753,0.067562,-1452.595907,-1452.591716,
o  ts-349-4,-1644.583421,-1644.543332,0.345758,-1644.212423,0.078911,0.073210,-1644.291335,-1644.285634,
o  ts-350-4,-1492.134786,-1492.090217,0.320193,-1491.790709,0.075219,0.070398,-1491.865929,-1491.861107,
o  ts-351-4,-1472.702889,-1472.659672,0.281167,-1472.399579,0.070623,0.066892,-1472.470201,-1472.466471,
o  ts-352-5,-1589.193952,-1589.148782,0.327504,-1588.841976,0.077240,0.071750,-1588.919216,-1588.913726,
o  ts-35-2,-570.458477,-570.410684,0.171216,-570.274243,0.048347,0.046943,-570.322590,-570.321186,
o  ts-353-2,-1166.415101,-1166.370792,0.196152,-1166.202362,0.058699,0.055670,-1166.261061,-1166.258033,
o  ts-354-1,-1127.093461,-1127.046292,0.169065,-1126.909575,0.054085,0.052027,-1126.963661,-1126.961602,
o  ts-355-2,-1182.479234,-1182.433351,0.186671,-1182.276711,0.056083,0.053940,-1182.332794,-1182.330651,
o  ts-356-2,-1221.783332,-1221.738723,0.213583,-1221.551774,0.062287,0.058662,-1221.614061,-1221.610435,
o  ts-357-3,-1413.527212,-1413.484152,0.265791,-1413.240804,0.068928,0.064382,-1413.309732,-1413.305186,
o  ts-358-3,-1261.089883,-1261.046077,0.241172,-1260.829639,0.063636,0.060628,-1260.893275,-1260.890267,
o  ts-359-1,-1241.651205,-1241.606427,0.201441,-1241.432185,0.061244,0.057980,-1241.493429,-1241.490164,
o  ts-360-3,-1358.152679,-1358.110033,0.249004,-1357.884300,0.064811,0.061415,-1357.949111,-1357.945716,
o  ts-361-1,-974.688004,-974.643631,0.144245,-974.530270,0.050740,0.049096,-974.581010,-974.579365,
o  ts-36-1,-609.764106,-609.717198,0.198392,-609.551006,0.052642,0.050769,-609.603648,-609.601775,
o  ts-362-1,-935.365663,-935.320581,0.116481,-935.237055,0.048320,0.046523,-935.285375,-935.283578,
o  ts-363-1,-990.754249,-990.709934,0.134873,-990.606536,0.048834,0.047653,-990.655370,-990.654189,
o  ts-364-1,-1030.060567,-1030.017018,0.162073,-1029.883902,0.053073,0.051537,-1029.936975,-1029.935439,
o  ts-365-2,-1221.803195,-1221.762885,0.214203,-1221.571543,0.060770,0.057806,-1221.632313,-1221.629348,
o  ts-366-2,-1069.352550,-1069.304624,0.188496,-1069.147854,0.057794,0.054909,-1069.205648,-1069.202763,
o  ts-367-1,-1049.925600,-1049.878917,0.149181,-1049.761722,0.054334,0.052027,-1049.816056,-1049.813748,
o  ts-368-1,-1166.416690,-1166.367812,0.196148,-1166.203779,0.060391,0.056650,-1166.264170,-1166.260429,
o  ts-369-2,-1394.978781,-1394.930832,0.107126,-1394.858405,0.051109,0.049114,-1394.909514,-1394.907520,
o  ts-370-1,-1355.654688,-1355.607839,0.079801,-1355.563209,0.047368,0.045871,-1355.610577,-1355.609080,
o  ts-371-1,-1411.043567,-1410.993956,0.097237,-1410.933342,0.050551,0.048480,-1410.983893,-1410.981823,
o  ts-372-1,-1450.350669,-1450.301458,0.124511,-1450.211335,0.055778,0.052707,-1450.267112,-1450.264041,
o  ts-373-1,-1642.092157,-1642.046844,0.177224,-1641.897684,0.061280,0.057776,-1641.958964,-1641.955461,
o  ts-37-3,-801.506918,-801.463450,0.250381,-801.238913,0.060531,0.057347,-801.299444,-801.296261,
o  ts-374-1,-1489.652283,-1489.606541,0.152708,-1489.483946,0.055893,0.053840,-1489.539839,-1489.537786,
o  ts-375-1,-1470.219807,-1470.174699,0.113259,-1470.092635,0.051760,0.050455,-1470.144395,-1470.143090,
o  ts-376-1,-1586.707872,-1586.660294,0.159616,-1586.531891,0.059668,0.056139,-1586.591559,-1586.588030,
o  ts-377-1,-3508.982973,-3508.935131,0.106420,-3508.863038,0.052622,0.050247,-3508.915659,-3508.913284,
o  ts-378-2,-3469.661103,-3469.614239,0.079782,-3469.569646,0.047541,0.046167,-3469.617186,-3469.615813,
o  ts-379-1,-3525.052988,-3525.009230,0.098074,-3524.942323,0.049579,0.048216,-3524.991903,-3524.990540,
o  ts-380-1,-3564.359938,-3564.316746,0.125458,-3564.220146,0.053756,0.052056,-3564.273903,-3564.272202,
o  ts-381-1,-3756.100868,-3756.060775,0.177513,-3755.906144,0.061441,0.058229,-3755.967585,-3755.964373,
o  ts-38-1,-649.065940,-649.019373,0.225170,-648.824421,0.056986,0.054564,-648.881407,-648.878986,
o  ts-382-1,-3603.650323,-3603.603683,0.151554,-3603.482536,0.059382,0.056116,-3603.541917,-3603.538652,
o  ts-383-1,-3584.224662,-3584.179725,0.112671,-3584.097825,0.053076,0.051584,-3584.150901,-3584.149408,
o  ts-384-1,-3700.711763,-3700.664478,0.158898,-3700.536207,0.061071,0.057256,-3700.597278,-3700.593464,
o  ts-385-1,-1166.423802,-1166.380008,0.196527,-1166.210783,0.058172,0.055543,-1166.268955,-1166.266326,
o  ts-386-1,-1127.099876,-1127.050725,0.168208,-1126.916348,0.056392,0.053487,-1126.972740,-1126.969836,
o  ts-387-1,-1182.491993,-1182.449155,0.187214,-1182.288946,0.056299,0.054079,-1182.345245,-1182.343025,
o  ts-388-1,-1221.798810,-1221.756844,0.214605,-1221.566645,0.060522,0.057875,-1221.627166,-1221.624519,
o  ts-389-3,-1413.539886,-1413.500422,0.266790,-1413.252656,0.068151,0.064008,-1413.320807,-1413.316665,
o  ts-390-3,-1261.100690,-1261.056497,0.241610,-1260.840168,0.062724,0.060175,-1260.902893,-1260.900344,
o  ts-391-1,-1241.661849,-1241.615212,0.201878,-1241.442329,0.061465,0.058252,-1241.503793,-1241.500581,
o  ts-39-1,-629.634021,-629.588189,0.185952,-629.433463,0.053068,0.051031,-629.486531,-629.484494,
o  ts-392-5,-1358.158486,-1358.114978,0.248657,-1357.890199,0.065632,0.061934,-1357.955831,-1357.952133,
o  ts-393-1,-935.370446,-935.325476,0.116975,-935.241665,0.046975,0.045665,-935.288640,-935.287329,
o  ts-394-2,-896.043888,-895.995117,0.088885,-895.944473,0.044318,0.042996,-895.988791,-895.987468,
o  ts-395-1,-951.437901,-951.392683,0.107671,-951.319078,0.045081,0.044165,-951.364159,-951.363243,
o  ts-396-1,-990.744516,-990.699959,0.134999,-990.596640,0.049329,0.047985,-990.645969,-990.644624,
o  ts-397-1,-1182.487120,-1182.446114,0.187191,-1182.284239,0.056855,0.054191,-1182.341094,-1182.338430,
o  ts-398-1,-1030.042854,-1029.992335,0.160989,-1029.867012,0.054967,0.052388,-1029.921979,-1029.919400,
o  ts-399-1,-1010.610309,-1010.563973,0.122185,-1010.475311,0.049178,0.047848,-1010.524489,-1010.523159,
o  ts-400-2,-1127.104009,-1127.054967,0.168914,-1126.919973,0.056590,0.053339,-1126.976562,-1126.973311,
o  ts-401-2,-3128.001849,-3127.955318,0.170551,-3127.816039,0.055551,0.053092,-3127.871590,-3127.869131,
o  ts-40-1,-746.130199,-746.084939,0.232974,-745.880438,0.059416,0.056110,-745.939854,-745.936548,
o  ts-402-1,-3088.690465,-3088.644985,0.143679,-3088.533228,0.050653,0.049431,-3088.583881,-3088.582659,
o  ts-403-1,-3144.072078,-3144.027754,0.162229,-3143.895586,0.051465,0.050674,-3143.947050,-3143.946260,
o  ts-404-2,-3183.378440,-3183.334772,0.189189,-3183.173139,0.055935,0.054678,-3183.229075,-3183.227817,
o  ts-405-3,-3375.121411,-3375.080682,0.241159,-3374.861210,0.063795,0.061017,-3374.925005,-3374.922227,
o  ts-406-1,-3222.668533,-3222.623613,0.215586,-3222.435182,0.060371,0.058106,-3222.495553,-3222.493288,
o  ts-407-1,-3203.242026,-3203.196190,0.175993,-3203.049769,0.058159,0.055520,-3203.107928,-3203.105289,
o  ts-408-3,-3319.734234,-3319.689575,0.223563,-3319.492604,0.062455,0.059130,-3319.555059,-3319.551734,
o  ts-409-1,-3548.297292,-3548.251202,0.133830,-3548.148490,0.055728,0.052961,-3548.204217,-3548.201451,
o  ts-410-1,-3508.975126,-3508.928617,0.107058,-3508.854934,0.050304,0.048843,-3508.905239,-3508.903777,
o  ts-411-1,-3564.361795,-3564.314179,0.123687,-3564.223249,0.055069,0.052590,-3564.278318,-3564.275839,
o  ts-412-1,-3603.668788,-3603.621857,0.151417,-3603.500978,0.059039,0.056034,-3603.560017,-3603.557011,
o  ts-41-2,-1013.998234,-1013.951676,0.171806,-1013.811806,0.052215,0.050733,-1013.864021,-1013.862539,
o  ts-413-2,-3795.412637,-3795.372107,0.204647,-3795.189208,0.064686,0.061052,-3795.253895,-3795.250260,
o  ts-414-1,-3642.966416,-3642.921092,0.179029,-3642.769843,0.060643,0.058137,-3642.830485,-3642.827979,
o  ts-415-1,-3623.537446,-3623.491456,0.139896,-3623.381916,0.056009,0.054226,-3623.437924,-3623.436141,
o  ts-416-2,-3740.024611,-3739.978461,0.186439,-3739.820072,0.063408,0.059686,-3739.883480,-3739.879758,
o  ts-417-2,-5662.300402,-5662.254450,0.133173,-5662.151959,0.057372,0.054225,-5662.209330,-5662.206184,
o  ts-418-1,-5622.980193,-5622.934793,0.105915,-5622.860612,0.052784,0.050767,-5622.913396,-5622.911379,
o  ts-419-1,-5678.368004,-5678.324233,0.124612,-5678.228942,0.054195,0.052234,-5678.283137,-5678.281177,
o  ts-420-1,-5717.676096,-5717.632738,0.152138,-5717.507845,0.058022,0.055726,-5717.565867,-5717.563571,
o  ts-421-2,-5909.415795,-5909.375212,0.203910,-5909.192766,0.066026,0.062165,-5909.258791,-5909.254931,
o  ts-42-1,-974.682893,-974.637494,0.144138,-974.525450,0.049353,0.048233,-974.574803,-974.573684,
o  ts-422-1,-5756.970827,-5756.925801,0.178602,-5756.774462,0.061759,0.059038,-5756.836221,-5756.833500,
o  ts-423-1,-5737.538142,-5737.491600,0.138650,-5737.383237,0.059624,0.056481,-5737.442861,-5737.439718,
o  ts-424-2,-5854.028458,-5853.982739,0.185901,-5853.824234,0.064295,0.060560,-5853.888529,-5853.884794,
o  ts-425-2,-3319.739419,-3319.692858,0.222267,-3319.498575,0.063956,0.060119,-3319.562531,-3319.558694,
o  ts-426-2,-3280.424941,-3280.380350,0.195843,-3280.212410,0.058690,0.056152,-3280.271100,-3280.268563,
o  ts-427-3,-3335.808567,-3335.765617,0.213832,-3335.577196,0.059799,0.057571,-3335.636995,-3335.634767,
o  ts-428-3,-3375.117655,-3375.075199,0.241016,-3374.857254,0.064510,0.061558,-3374.921764,-3374.918812,
o  ts-429-5,-3566.858940,-3566.819186,0.293417,-3566.543385,0.071793,0.067425,-3566.615178,-3566.610810,
o  ts-430-2,-3414.411490,-3414.369503,0.267972,-3414.122627,0.068318,0.064733,-3414.190946,-3414.187360,
o  ts-431-2,-3394.974497,-3394.930054,0.227981,-3394.727031,0.066630,0.062382,-3394.793661,-3394.789413,
o  ts-43-1,-1030.063663,-1030.018153,0.162345,-1029.887191,0.050745,0.049768,-1029.937936,-1029.936959,
o  ts-432-9,-3511.477897,-3511.435166,0.275432,-3511.181155,0.069486,0.065495,-3511.250641,-3511.246650,
o  ts-433-1,-3088.690634,-3088.643813,0.143046,-3088.533740,0.052633,0.050293,-3088.586372,-3088.584033,
o  ts-434-1,-3049.371659,-3049.325463,0.116321,-3049.243365,0.047495,0.046336,-3049.290859,-3049.289701,
o  ts-435-1,-3104.757860,-3104.712354,0.134587,-3104.610453,0.048721,0.047921,-3104.659174,-3104.658373,
o  ts-436-1,-3144.060909,-3144.017565,0.161813,-3143.884588,0.052980,0.051660,-3143.937567,-3143.936248,
o  ts-437-2,-3335.805705,-3335.762912,0.213490,-3335.574658,0.061719,0.058270,-3335.636377,-3335.632928,
o  ts-438-1,-3183.364017,-3183.316223,0.188280,-3183.159374,0.058290,0.055697,-3183.217663,-3183.215071,
o  ts-439-1,-3163.930227,-3163.883817,0.148753,-3163.766862,0.054237,0.052141,-3163.821099,-3163.819003,
o  ts-4-3,-649.073024,-649.026870,0.226029,-648.831007,0.054928,0.053132,-648.885935,-648.884139,
o  ts-440-1,-3280.425883,-3280.379435,0.195814,-3280.213326,0.060306,0.056876,-3280.273632,-3280.270202,
o  ts-441-1,-3548.287337,-3548.241743,0.134250,-3548.138348,0.053915,0.052099,-3548.192262,-3548.190446,
o  ts-44-1,-1069.370422,-1069.325662,0.189481,-1069.165032,0.055149,0.053692,-1069.220181,-1069.218724,
o  ts-442-1,-3508.973862,-3508.928694,0.106728,-3508.853792,0.050668,0.049495,-3508.904460,-3508.903286,
o  ts-443-1,-3564.349811,-3564.304279,0.124700,-3564.210731,0.053528,0.051500,-3564.264258,-3564.262231,
o  ts-444-2,-3603.661666,-3603.618058,0.152023,-3603.493589,0.056878,0.055101,-3603.550467,-3603.548689,
o  ts-445-2,-3795.403918,-3795.363215,0.203996,-3795.180969,0.064711,0.061355,-3795.245680,-3795.242325,
o  ts-446-2,-3642.962232,-3642.918355,0.179518,-3642.765501,0.058714,0.057143,-3642.824215,-3642.822644,
o  ts-447-1,-3623.522758,-3623.475178,0.138919,-3623.367645,0.058816,0.055846,-3623.426460,-3623.423490,
o  ts-448-1,-3740.019801,-3739.976065,0.186476,-3739.815314,0.062276,0.059338,-3739.877590,-3739.874652,
o  ts-449-2,-3968.577568,-3968.532359,0.097358,-3968.465673,0.053835,0.052225,-3968.519508,-3968.517898,
o  ts-450-1,-3929.261849,-3929.216478,0.070471,-3929.178497,0.050315,0.048951,-3929.228812,-3929.227448,
o  ts-451-2,-3984.637971,-3984.587773,0.086721,-3984.536576,0.056148,0.052820,-3984.592724,-3984.589397,
o  ts-452-1,-4023.945063,-4023.895350,0.114033,-4023.814609,0.060598,0.056828,-4023.875207,-4023.871437,
o  ts-45-2,-1261.113810,-1261.071938,0.241466,-1260.853528,0.062981,0.060027,-1260.916509,-1260.913555,
o  ts-453-2,-4215.694855,-4215.654491,0.167599,-4215.508673,0.064817,0.061061,-4215.573490,-4215.569734,
o  ts-454-1,-4063.244604,-4063.198269,0.141879,-4063.085128,0.062191,0.058899,-4063.147319,-4063.144026,
o  ts-455-1,-4043.810607,-4043.761858,0.102294,-4043.692415,0.058869,0.055685,-4043.751284,-4043.748099,
o  ts-456-2,-4160.302079,-4160.255650,0.149330,-4160.134800,0.063677,0.059842,-4160.198477,-4160.194642,
o  ts-457-2,-6082.577720,-6082.527794,0.095905,-6082.466513,0.058463,0.054757,-6082.524976,-6082.521269,
o  ts-458-2,-6043.260997,-6043.213190,0.068801,-6043.178467,0.054769,0.051794,-6043.233235,-6043.230261,
o  ts-459-1,-6098.641675,-6098.591145,0.085967,-6098.540705,0.057675,0.054048,-6098.598380,-6098.594753,
o  ts-460-1,-6137.959083,-6137.915836,0.114934,-6137.828098,0.058724,0.056116,-6137.886822,-6137.884214,
o  ts-461-3,-6329.700080,-6329.659875,0.167082,-6329.514162,0.065997,0.062040,-6329.580159,-6329.576202,
o  ts-46-1,-1108.666042,-1108.620927,0.216547,-1108.432390,0.058009,0.055962,-1108.490398,-1108.488351,
o  ts-462-1,-6177.249662,-6177.203634,0.141504,-6177.090325,0.063575,0.059968,-6177.153899,-6177.150293,
o  ts-463-1,-6157.815027,-6157.766046,0.101733,-6157.697175,0.059676,0.056573,-6157.756851,-6157.753748,
o  ts-464-2,-6274.306923,-6274.261115,0.148863,-6274.139866,0.064693,0.060751,-6274.204560,-6274.200617,
o  ts-465-2,-3740.016961,-3739.973207,0.186270,-3739.812735,0.062328,0.059056,-3739.875062,-3739.871790,
o  ts-466-2,-3700.707555,-3700.663088,0.158915,-3700.532139,0.058780,0.056256,-3700.590919,-3700.588395,
o  ts-467-4,-3756.092991,-3756.050004,0.176787,-3755.898793,0.060113,0.057730,-3755.958906,-3755.956523,
o  ts-468-3,-3795.401177,-3795.358579,0.204328,-3795.177723,0.064383,0.061463,-3795.242106,-3795.239186,
o  ts-469-4,-3987.141476,-3987.102208,0.256549,-3986.862953,0.072305,0.067683,-3986.935258,-3986.930636,
o  ts-470-2,-3834.692151,-3834.644477,0.230702,-3834.440437,0.070004,0.065610,-3834.510442,-3834.506047,
o  ts-471-2,-3815.255484,-3815.207590,0.190577,-3815.045277,0.068535,0.063417,-3815.113812,-3815.108695,
o  ts-47-1,-1089.238657,-1089.191871,0.176921,-1089.045962,0.055429,0.053569,-1089.101391,-1089.099531,
o  ts-472-3,-3931.747095,-3931.700423,0.237760,-3931.487792,0.072303,0.066915,-3931.560095,-3931.554707,
o  ts-473-1,-3508.976759,-3508.930790,0.106539,-3508.856781,0.051634,0.049840,-3508.908415,-3508.906622,
o  ts-474-1,-3469.654384,-3469.608408,0.079415,-3469.563202,0.047642,0.046465,-3469.610844,-3469.609667,
o  ts-475-2,-3525.040378,-3524.994695,0.097484,-3524.930181,0.049667,0.048204,-3524.979848,-3524.978384,
o  ts-476-1,-3564.345817,-3564.302380,0.124311,-3564.206987,0.053865,0.052204,-3564.260852,-3564.259192,
o  ts-477-2,-3756.087754,-3756.045886,0.176655,-3755.893732,0.061941,0.058390,-3755.955673,-3755.952122,
o  ts-478-1,-3603.651226,-3603.605524,0.151685,-3603.483492,0.058460,0.055658,-3603.541952,-3603.539150,
o  ts-479-2,-3584.208255,-3584.159833,0.111640,-3584.081992,0.055721,0.052850,-3584.137713,-3584.134842,
o  ts-480-1,-3700.711733,-3700.667654,0.159512,-3700.535933,0.058893,0.056073,-3700.594826,-3700.592006,
o  ts-481-1,-5662.291074,-5662.245687,0.133571,-5662.142458,0.055403,0.053367,-5662.197861,-5662.195824,
o  ts-482-1,-5622.977408,-5622.932520,0.106260,-5622.857555,0.051805,0.050538,-5622.909360,-5622.908093,
o  ts-48-2,-1205.732199,-1205.687727,0.224252,-1205.490240,0.059861,0.057521,-1205.550101,-1205.547761,
o  ts-483-2,-5678.353801,-5678.308312,0.124210,-5678.214980,0.054189,0.052455,-5678.269169,-5678.267436,
o  ts-484-2,-5717.666261,-5717.622840,0.151219,-5717.498552,0.058683,0.056583,-5717.557234,-5717.555135,
o  ts-485-2,-5909.408361,-5909.367742,0.203312,-5909.185733,0.066188,0.062640,-5909.251921,-5909.248373,
o  ts-486-2,-5756.965635,-5756.922154,0.178455,-5756.769465,0.060627,0.058742,-5756.830092,-5756.828207,
o  ts-487-1,-5737.525900,-5737.478437,0.138207,-5737.371148,0.060204,0.057081,-5737.431352,-5737.428228,
o  ts-488-2,-5854.023571,-5853.979958,0.186009,-5853.819327,0.063188,0.060188,-5853.882515,-5853.879515,
o  ts-489-2,-6082.580819,-6082.535997,0.096916,-6082.469188,0.054651,0.053025,-6082.523839,-6082.522213,
o  ts-490-1,-6043.259604,-6043.212452,0.068816,-6043.177081,0.054187,0.051562,-6043.231268,-6043.228643,
o  ts-491-1,-6098.641488,-6098.591217,0.086111,-6098.540405,0.057349,0.053929,-6098.597754,-6098.594334,
o  ts-49-1,-1434.291598,-1434.245173,0.134700,-1434.142300,0.053932,0.051529,-1434.196232,-1434.193829,
o  ts-492-2,-6137.948736,-6137.898865,0.113385,-6137.818595,0.061825,0.057938,-6137.880420,-6137.876533,
o  ts-493-2,-6329.696637,-6329.655874,0.167170,-6329.510608,0.065762,0.062074,-6329.576371,-6329.572682,
o  ts-494-1,-6177.248172,-6177.202486,0.141576,-6177.088792,0.063063,0.059712,-6177.151855,-6177.148504,
o  ts-495-1,-6157.813825,-6157.765355,0.101591,-6157.695958,0.060515,0.056951,-6157.756473,-6157.752909,
o  ts-496-2,-6274.304929,-6274.258982,0.148678,-6274.138030,0.064823,0.060870,-6274.202853,-6274.198900,
o  ts-497-1,-8196.584532,-8196.539301,0.096430,-8196.473201,0.055458,0.053798,-8196.528659,-8196.526998,
o  ts-498-1,-8157.270011,-8157.225170,0.069112,-8157.187434,0.052921,0.051200,-8157.240355,-8157.238634,
o  ts-499-2,-8212.652117,-8212.608328,0.087042,-8212.550553,0.055217,0.053288,-8212.605770,-8212.603841,
o  ts-500-1,-8251.963008,-8251.920000,0.114339,-8251.832322,0.059859,0.057157,-8251.892182,-8251.889480,
o  ts-501-2,-8443.701963,-8443.661413,0.166651,-8443.516199,0.066971,0.063052,-8443.583171,-8443.579251,
