   GoodVibes v3.0.1 2023/07/26 16:01:31
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc SPE --csv --output am1_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  gs-325-0,0.032444,0.036159,0.266745,0.317294,0.064339,0.059467,0.252955,0.257827,
o  gs-326-1,-0.007620,-0.004184,0.238695,0.247855,0.059236,0.056052,0.188619,0.191804,
o  gs-327-0,-0.091625,-0.088784,0.199312,0.122622,0.055404,0.052519,0.067218,0.070103,
o  gs-328-0,0.034645,0.037808,0.249478,0.300907,0.060507,0.056680,0.240400,0.244227,
o  gs-329-0,-0.017539,-0.015051,0.156537,0.152412,0.051753,0.049390,0.100660,0.103023,
o  gs-330-0,-0.007454,-0.004249,0.128728,0.133004,0.047918,0.046009,0.085087,0.086995,
o  gs-33-0,-0.068329,-0.066135,0.147414,0.088879,0.040901,0.039903,0.047978,0.048976,
o  gs-331-0,-0.021009,-0.016937,0.146124,0.138204,0.050573,0.048527,0.087631,0.089677,
o  gs-332-0,-0.015158,-0.011573,0.173827,0.173466,0.055394,0.052449,0.118072,0.121017,
o  gs-333-0,0.036276,0.039921,0.229870,0.283623,0.063212,0.058732,0.220411,0.224891,
o  gs-334-0,-0.004467,-0.001007,0.201575,0.213426,0.059111,0.055585,0.154314,0.157841,
o  gs-335-0,-0.087062,-0.084235,0.162365,0.089630,0.054009,0.051551,0.035621,0.038079,
o  gs-336-0,0.037249,0.040440,0.212490,0.265952,0.059387,0.055793,0.206565,0.210159,
o  gs-337-0,0.000250,0.002984,0.155773,0.169723,0.053069,0.050549,0.116654,0.119174,
o  gs-338-0,0.011305,0.014043,0.127832,0.151238,0.049063,0.047210,0.102176,0.104028,
o  gs-339-0,-0.002844,0.001509,0.145356,0.155876,0.051715,0.049633,0.104161,0.106243,
o  gs-340-0,0.003152,0.006897,0.173065,0.191289,0.056528,0.053521,0.134761,0.137769,
o  gs-34-0,-0.056904,-0.054069,0.119245,0.070768,0.037553,0.036716,0.033215,0.034052,
o  gs-341-0,0.054565,0.058334,0.229104,0.301424,0.064266,0.059713,0.237158,0.241711,
o  gs-342-0,0.014018,0.017596,0.200848,0.231410,0.059827,0.056501,0.171582,0.174908,
o  gs-343-0,-0.069037,-0.065975,0.161604,0.107165,0.055172,0.052635,0.051993,0.054530,
o  gs-344-0,0.054661,0.058532,0.211707,0.282868,0.060556,0.056824,0.222312,0.226045,
o  gs-345-0,0.034799,0.037843,0.249062,0.300835,0.060286,0.056665,0.240549,0.244169,
o  gs-346-0,0.045115,0.048217,0.221282,0.281690,0.055946,0.053111,0.225743,0.228579,
o  gs-347-0,0.030506,0.035035,0.238738,0.285848,0.058746,0.055610,0.227102,0.230239,
o  gs-348-0,0.036659,0.040504,0.266442,0.321408,0.063466,0.059425,0.257942,0.261983,
o  gs-349-0,0.087533,0.091693,0.322455,0.430998,0.071372,0.065604,0.359626,0.365394,
o  gs-350-0,0.047523,0.051128,0.294274,0.361551,0.066612,0.062321,0.294939,0.299230,
o  gs-351-0,-0.036085,-0.032746,0.254887,0.236699,0.062561,0.058753,0.174138,0.177947,
o  gs-35-1,-0.070337,-0.065751,0.136973,0.076120,0.039655,0.038959,0.036465,0.037161,
o  gs-352-0,0.090010,0.093404,0.305077,0.414828,0.067432,0.062653,0.347397,0.352176,
o  gs-353-0,-0.010372,-0.007650,0.165713,0.167597,0.049047,0.046815,0.118550,0.120781,
o  gs-354-0,-0.001056,0.001750,0.137876,0.147464,0.044750,0.043356,0.102714,0.104108,
o  gs-355-0,-0.014764,-0.010313,0.155441,0.152533,0.047561,0.045711,0.104972,0.106822,
o  gs-356-0,-0.009001,-0.004832,0.183129,0.187676,0.052031,0.049498,0.135645,0.138178,
o  gs-357-0,0.042283,0.046351,0.239089,0.297668,0.060290,0.055968,0.237378,0.241700,
o  gs-358-0,0.002059,0.005663,0.210848,0.227963,0.055666,0.052697,0.172297,0.175266,
o  gs-359-0,-0.082295,-0.079494,0.171587,0.102394,0.051002,0.048861,0.051391,0.053533,
o  gs-360-0,0.043946,0.046978,0.221730,0.280661,0.056497,0.053111,0.224164,0.227550,
o  gs-36-0,-0.064239,-0.060329,0.164723,0.111628,0.044380,0.042966,0.067247,0.068662,
o  gs-361-0,-0.066138,-0.063913,0.110422,0.053408,0.040819,0.039380,0.012589,0.014028,
o  gs-362-0,-0.055466,-0.052932,0.082067,0.034467,0.037175,0.036213,-0.002707,-0.001746,
o  gs-363-1,-0.069579,-0.065735,0.099945,0.039226,0.039361,0.038461,-0.000135,0.000765,
o  gs-364-0,-0.063471,-0.060149,0.127643,0.074730,0.044025,0.042435,0.030705,0.032295,
o  gs-365-1,-0.012261,-0.008817,0.183684,0.184647,0.051673,0.048986,0.132974,0.135662,
o  gs-366-0,-0.052126,-0.048807,0.154955,0.115112,0.048375,0.046333,0.066737,0.068779,
o  gs-367-0,-0.138538,-0.136404,0.115730,-0.012495,0.043590,0.042110,-0.056085,-0.054605,
o  gs-368-0,-0.009785,-0.007233,0.165906,0.168282,0.048804,0.046575,0.119478,0.121707,
o  gs-369-0,-0.063837,-0.061855,0.073206,0.017933,0.039769,0.038757,-0.021836,-0.020824,
o  gs-370-0,-0.053775,-0.051817,0.045066,-0.001540,0.035856,0.035595,-0.037396,-0.037135,
o  gs-37-0,-0.013754,-0.009758,0.220786,0.220808,0.052151,0.049529,0.168658,0.171280,
o  gs-371-0,-0.067535,-0.064224,0.062592,0.003445,0.039380,0.038299,-0.035935,-0.034854,
o  gs-372-1,-0.061298,-0.058580,0.090226,0.039064,0.044933,0.042698,-0.005868,-0.003634,
o  gs-373-0,-0.009413,-0.006572,0.146276,0.149672,0.052366,0.049051,0.097306,0.100621,
o  gs-374-0,-0.049223,-0.045777,0.118008,0.080433,0.047295,0.045560,0.033138,0.034873,
o  gs-375-0,-0.133557,-0.130745,0.078788,-0.045090,0.043659,0.041976,-0.088748,-0.087066,
o  gs-376-0,-0.007539,-0.004562,0.128842,0.132907,0.048206,0.046086,0.084701,0.086821,
o  gs-377-0,-0.045010,-0.042798,0.072443,0.036263,0.041290,0.040149,-0.005027,-0.003886,
o  gs-378-0,-0.035642,-0.033343,0.044304,0.016087,0.037357,0.036932,-0.021270,-0.020845,
o  gs-379-0,-0.048096,-0.044694,0.061757,0.022329,0.041533,0.040002,-0.019203,-0.017673,
o  gs-380-0,-0.041957,-0.039032,0.089444,0.057872,0.045599,0.043672,0.012273,0.014200,
o  gs-381-0,0.009604,0.012906,0.145479,0.168174,0.053440,0.050138,0.114734,0.118036,
o  gs-38-1,-0.054000,-0.050602,0.192357,0.151136,0.049049,0.046814,0.102087,0.104322,
o  gs-382-0,-0.030810,-0.027154,0.117241,0.098335,0.048633,0.046774,0.049702,0.051561,
o  gs-383-0,-0.115836,-0.111863,0.078073,-0.027864,0.043989,0.042742,-0.071853,-0.070606,
o  gs-384-0,0.010135,0.013532,0.128055,0.150083,0.049695,0.047318,0.100388,0.102765,
o  gs-385-1,-0.011168,-0.008531,0.165570,0.166694,0.050297,0.047448,0.116396,0.119245,
o  gs-387-0,-0.015838,-0.011832,0.155337,0.151396,0.048215,0.046042,0.103181,0.105353,
o  gs-388-0,-0.009704,-0.006215,0.183002,0.186936,0.053338,0.050137,0.133598,0.136799,
o  gs-389-0,0.041771,0.045111,0.239012,0.297120,0.060935,0.056354,0.236186,0.240767,
o  gs-390-0,0.002189,0.006016,0.210619,0.228028,0.056378,0.053130,0.171650,0.174899,
o  gs-39-0,-0.142109,-0.139686,0.152938,0.021659,0.043811,0.042503,-0.022152,-0.020844,
o  gs-391-0,-0.082836,-0.079811,0.171562,0.101826,0.050635,0.048711,0.051191,0.053115,
o  gs-392-0,0.044784,0.048036,0.221518,0.281416,0.056767,0.053382,0.224649,0.228033,
o  gs-393-0,-0.056788,-0.054484,0.082023,0.033054,0.036869,0.036303,-0.003815,-0.003249,
o  gs-394-0,-0.044632,-0.041713,0.053915,0.015631,0.032722,0.032477,-0.017091,-0.016846,
o  gs-395-0,-0.058894,-0.054971,0.071478,0.020197,0.036122,0.035616,-0.015925,-0.015419,
o  gs-396-1,-0.052808,-0.049465,0.099232,0.055702,0.041023,0.039655,0.014680,0.016047,
o  gs-397-1,-0.001559,0.001933,0.155349,0.165709,0.049349,0.046559,0.116360,0.119150,
o  gs-398-0,-0.042333,-0.039194,0.127228,0.095509,0.044307,0.042815,0.051202,0.052694,
o  gs-399-0,-0.129016,-0.126634,0.087738,-0.032545,0.039185,0.038586,-0.071729,-0.071131,
o  gs-400-0,-0.001541,0.001062,0.138020,0.147038,0.044753,0.043293,0.102285,0.103745,
o  gs-40-0,-0.013072,-0.010545,0.203349,0.202847,0.048804,0.046917,0.154043,0.155929,
o  gs-401-0,-0.055145,-0.052341,0.137310,0.093442,0.046284,0.044583,0.047158,0.048858,
o  gs-402-1,-0.044378,-0.041534,0.109412,0.074724,0.042480,0.041118,0.032244,0.033606,
o  gs-403-0,-0.058904,-0.054566,0.126745,0.078887,0.045561,0.043983,0.033326,0.034904,
o  gs-404-0,-0.052924,-0.049208,0.154464,0.114276,0.050341,0.047918,0.063935,0.066358,
o  gs-405-0,-0.002021,0.001763,0.210489,0.223880,0.058244,0.054373,0.165636,0.169507,
o  gs-406-1,-0.042431,-0.038950,0.182401,0.154080,0.053073,0.050704,0.101007,0.103376,
o  gs-407-0,-0.126907,-0.124189,0.143083,0.028352,0.048544,0.046773,-0.020192,-0.018421,
o  gs-408-0,-0.000352,0.002711,0.193202,0.206924,0.054168,0.051343,0.152756,0.155582,
o  gs-409-0,-0.053447,-0.050695,0.100277,0.057510,0.045610,0.043951,0.011900,0.013559,
o  gs-4-0,-0.073555,-0.069896,0.192641,0.131940,0.048554,0.046699,0.083386,0.085241,
o  gs-410-0,-0.043038,-0.041147,0.072325,0.038223,0.040579,0.039978,-0.002356,-0.001755,
o  gs-41-0,-0.074581,-0.071868,0.137866,0.074408,0.045182,0.043456,0.029226,0.030952,
o  gs-411-0,-0.057120,-0.053079,0.089938,0.043107,0.043932,0.042743,-0.000825,0.000364,
o  gs-412-0,-0.051156,-0.047674,0.117615,0.078470,0.048624,0.046702,0.029846,0.031768,
o  gs-413-0,0.000205,0.003968,0.173587,0.188547,0.056872,0.053335,0.131674,0.135211,
o  gs-414-1,-0.040220,-0.036710,0.145274,0.118631,0.052353,0.050081,0.066279,0.068550,
o  gs-415-0,-0.122851,-0.119958,0.105974,-0.005188,0.048444,0.046497,-0.053632,-0.051685,
o  gs-416-0,0.001306,0.004637,0.156147,0.170990,0.053226,0.050575,0.117764,0.120415,
o  gs-417-1,-0.036266,-0.033090,0.099460,0.074195,0.046957,0.045216,0.027238,0.028979,
o  gs-418-0,-0.025941,-0.023181,0.071523,0.054804,0.042079,0.041269,0.012725,0.013535,
o  gs-419-1,-0.039314,-0.034749,0.089064,0.060394,0.045541,0.044181,0.014853,0.016214,
o  gs-420-0,-0.033129,-0.029364,0.116757,0.095983,0.050196,0.048082,0.045787,0.047901,
o  gs-421-0,0.018223,0.022191,0.172722,0.206049,0.058487,0.054664,0.147562,0.151385,
o  gs-42-1,-0.065419,-0.063103,0.110076,0.054095,0.041205,0.039887,0.012890,0.014208,
o  gs-422-0,-0.022261,-0.018571,0.144485,0.136080,0.053589,0.051225,0.082491,0.084855,
o  gs-423-0,-0.105533,-0.102281,0.105173,0.011616,0.049551,0.047602,-0.037935,-0.035986,
o  gs-424-0,0.018763,0.022151,0.155323,0.187926,0.054481,0.051666,0.133445,0.136260,
o  gs-425-1,-0.000163,0.002865,0.192762,0.206920,0.054845,0.051759,0.152075,0.155161,
o  gs-426-0,0.010719,0.013752,0.164835,0.188267,0.050576,0.048199,0.137691,0.140068,
o  gs-427-0,-0.004457,-0.000186,0.182582,0.191948,0.052719,0.050259,0.139229,0.141689,
o  gs-428-0,0.001044,0.005247,0.210256,0.226835,0.057244,0.054102,0.169591,0.172733,
o  gs-429-0,0.052401,0.056441,0.266185,0.336895,0.065347,0.060470,0.271548,0.276424,
o  gs-430-1,0.012537,0.016159,0.237925,0.267594,0.061032,0.057379,0.206562,0.210215,
o  gs-43-0,-0.079477,-0.075385,0.127728,0.058841,0.043147,0.042061,0.015694,0.016780,
o  gs-431-0,-0.072227,-0.068632,0.198642,0.141569,0.056153,0.053432,0.085415,0.088136,
o  gs-432-0,0.054746,0.058155,0.248745,0.320560,0.061622,0.057703,0.258938,0.262857,
o  gs-433-1,-0.046283,-0.044045,0.109443,0.072669,0.041976,0.040918,0.030693,0.031752,
o  gs-434-0,-0.034457,-0.031371,0.081217,0.054100,0.036995,0.036222,0.017105,0.017879,
o  gs-435-0,-0.048486,-0.044283,0.098954,0.059770,0.041394,0.040321,0.018376,0.019449,
o  gs-436-0,-0.042587,-0.038846,0.126673,0.095071,0.046177,0.044266,0.048895,0.050806,
o  gs-437-0,0.008348,0.012339,0.182717,0.204710,0.053973,0.050665,0.150737,0.154045,
o  gs-438-1,-0.032943,-0.029376,0.154534,0.133975,0.049255,0.047298,0.084720,0.086677,
o  gs-439-0,-0.119048,-0.116621,0.115147,0.006644,0.045629,0.043653,-0.038986,-0.037009,
o  gs-440-0,0.008210,0.011298,0.165449,0.185964,0.050003,0.047667,0.135962,0.138298,
o  gs-44-0,-0.073495,-0.069870,0.155424,0.094210,0.047714,0.045996,0.046496,0.048213,
o  gs-441-0,-0.052827,-0.050115,0.100066,0.058037,0.045776,0.044075,0.012262,0.013963,
o  gs-442-0,-0.042430,-0.040074,0.072401,0.039029,0.041363,0.040367,-0.002334,-0.001338,
o  gs-443-0,-0.057006,-0.052931,0.089871,0.043184,0.043943,0.042735,-0.000759,0.000449,
o  gs-444-0,-0.050975,-0.047520,0.117549,0.078600,0.048543,0.046610,0.030057,0.031991,
o  gs-445-1,0.000084,0.003965,0.173526,0.188376,0.056667,0.053154,0.131709,0.135222,
o  gs-446-0,-0.039946,-0.036359,0.145073,0.118823,0.053176,0.050420,0.065647,0.068403,
o  gs-447-0,-0.123370,-0.120466,0.105864,-0.005765,0.048515,0.046450,-0.054280,-0.052215,
o  gs-448-0,0.001764,0.005156,0.156032,0.171383,0.053669,0.050744,0.117713,0.120639,
o  gs-449-1,-0.049553,-0.047021,0.063119,0.023802,0.045077,0.043470,-0.021276,-0.019668,
o  gs-450-0,-0.038456,-0.035557,0.035246,0.005378,0.040903,0.039887,-0.035525,-0.034509,
o  gs-45-0,-0.022790,-0.018724,0.211407,0.203627,0.055824,0.052629,0.147802,0.150998,
o  gs-451-0,-0.052455,-0.048110,0.052636,0.010152,0.044516,0.042916,-0.034364,-0.032765,
o  gs-452-0,-0.046495,-0.042856,0.080343,0.045523,0.049454,0.046892,-0.003931,-0.001368,
o  gs-453-1,0.004864,0.008823,0.136403,0.155617,0.057421,0.053340,0.098195,0.102276,
o  gs-454-0,-0.035954,-0.032578,0.108170,0.085349,0.052232,0.049625,0.033117,0.035724,
o  gs-455-0,-0.118030,-0.115417,0.068984,-0.037903,0.047362,0.045638,-0.085265,-0.083541,
o  gs-456-0,0.005396,0.008274,0.119108,0.137524,0.052692,0.049953,0.084832,0.087571,
o  gs-457-1,-0.032602,-0.029447,0.062371,0.040282,0.046320,0.044607,-0.006038,-0.004325,
o  gs-458-0,-0.022260,-0.018025,0.034398,0.021076,0.042512,0.041283,-0.021436,-0.020207,
o  gs-459-0,-0.035104,-0.030137,0.051876,0.027019,0.045463,0.043946,-0.018444,-0.016926,
o  gs-460-0,-0.028731,-0.024869,0.079589,0.062810,0.050310,0.047842,0.012500,0.014968,
o  gs-46-0,-0.061867,-0.058064,0.182792,0.134994,0.053025,0.050089,0.081968,0.084905,
o  gs-461-0,0.022629,0.026769,0.135651,0.172903,0.058241,0.054222,0.114662,0.118682,
o  gs-462-0,-0.018087,-0.014492,0.107402,0.102714,0.053316,0.050713,0.049398,0.052001,
o  gs-463-1,-0.100524,-0.097646,0.068227,-0.020883,0.048502,0.046730,-0.069385,-0.067613,
o  gs-464-0,0.022679,0.025930,0.118321,0.154314,0.053927,0.051025,0.100387,0.103289,
o  gs-465-0,0.002200,0.004974,0.155727,0.171642,0.053097,0.050554,0.118545,0.121088,
o  gs-466-0,0.013101,0.015857,0.127833,0.153023,0.049121,0.047140,0.103902,0.105883,
o  gs-467-1,-0.001556,0.002736,0.145344,0.157150,0.051674,0.049558,0.105476,0.107593,
o  gs-468-0,0.003891,0.008127,0.173042,0.192007,0.056430,0.053400,0.135576,0.138607,
o  gs-469-0,0.055351,0.059565,0.229051,0.302193,0.064546,0.059759,0.237646,0.242434,
o  gs-470-0,0.014092,0.018689,0.200770,0.231465,0.060153,0.056615,0.171312,0.174850,
o  gs-47-0,-0.146611,-0.143405,0.143671,0.009089,0.047721,0.045821,-0.038632,-0.036732,
o  gs-471-0,-0.068284,-0.064914,0.161525,0.107898,0.055583,0.052760,0.052315,0.055138,
o  gs-472-0,0.056672,0.060477,0.211682,0.284877,0.060662,0.056810,0.224214,0.228067,
o  gs-473-0,-0.042208,-0.039436,0.072208,0.039057,0.041780,0.040547,-0.002723,-0.001490,
o  gs-474-0,-0.031969,-0.029519,0.044405,0.019899,0.037700,0.037056,-0.017802,-0.017157,
o  gs-475-0,-0.046467,-0.042227,0.062016,0.024152,0.039940,0.039286,-0.015788,-0.015135,
o  gs-476-0,-0.040444,-0.036825,0.089705,0.059567,0.044604,0.043164,0.014962,0.016402,
o  gs-477-0,0.010818,0.014715,0.145735,0.169557,0.052719,0.049660,0.116838,0.119897,
o  gs-478-0,-0.029544,-0.025709,0.117261,0.099675,0.049457,0.046986,0.050218,0.052689,
o  gs-479-0,-0.113377,-0.110536,0.078216,-0.025243,0.045063,0.043225,-0.070306,-0.068468,
o  gs-480-0,0.011541,0.015268,0.128227,0.151608,0.050112,0.047372,0.101495,0.104236,
o  gs-48-0,-0.019885,-0.016373,0.193786,0.187832,0.053336,0.050410,0.134496,0.137422,
o  gs-481-0,-0.036481,-0.033577,0.099310,0.073883,0.046874,0.045196,0.027008,0.028687,
o  gs-482-0,-0.025592,-0.023042,0.071493,0.055293,0.042918,0.041744,0.012375,0.013549,
o  gs-483-0,-0.039990,-0.035682,0.088993,0.059666,0.045519,0.044148,0.014147,0.015518,
o  gs-484-0,-0.034053,-0.030319,0.116675,0.094986,0.050076,0.047955,0.044910,0.047031,
o  gs-485-1,0.016905,0.021243,0.172640,0.204654,0.058188,0.054438,0.146466,0.150215,
o  gs-486-0,-0.023470,-0.019684,0.144383,0.134808,0.053805,0.051273,0.081004,0.083535,
o  gs-487-0,-0.106578,-0.103479,0.105090,0.010513,0.049528,0.047511,-0.039015,-0.036998,
o  gs-488-1,0.018024,0.021520,0.155257,0.187138,0.054711,0.051735,0.132426,0.135402,
o  gs-489-1,-0.033373,-0.030600,0.062366,0.039489,0.046057,0.044495,-0.006568,-0.005006,
o  gs-490-0,-0.023047,-0.019128,0.034418,0.020273,0.042243,0.041185,-0.021970,-0.020912,
o  gs-49-0,-0.071989,-0.069383,0.100638,0.039321,0.045431,0.043354,-0.006111,-0.004034,
o  gs-491-0,-0.035987,-0.031423,0.051898,0.026131,0.045191,0.043798,-0.019059,-0.017667,
o  gs-492-0,-0.029986,-0.026197,0.079609,0.061542,0.049917,0.047652,0.011625,0.013890,
o  gs-493-0,0.021679,0.025592,0.135646,0.171933,0.057886,0.054048,0.114048,0.117885,
o  gs-494-0,-0.019541,-0.015999,0.107424,0.101261,0.053142,0.050602,0.048119,0.050659,
o  gs-495-0,-0.101272,-0.098525,0.068214,-0.021648,0.048376,0.046667,-0.070023,-0.068315,
o  gs-496-0,0.021520,0.024590,0.118326,0.153151,0.053833,0.050983,0.099318,0.102168,
o  gs-497-0,-0.016546,-0.012665,0.061592,0.055837,0.047422,0.045694,0.008415,0.010143,
o  gs-498-0,-0.004531,-0.001280,0.033628,0.038292,0.043509,0.042374,-0.005216,-0.004081,
o  gs-499-0,-0.018866,-0.013070,0.051103,0.042748,0.046383,0.044945,-0.003635,-0.002197,
o  gs-500-0,-0.011829,-0.007821,0.078811,0.079203,0.051220,0.048820,0.027983,0.030383,
o  gs-50-0,-0.061550,-0.058589,0.072874,0.020235,0.040411,0.039297,-0.020175,-0.019061,
o  gs-501-0,0.039659,0.043927,0.134860,0.189421,0.059139,0.055143,0.130282,0.134278,
o  gs-502-0,-0.001083,0.002637,0.106596,0.119221,0.054713,0.051856,0.064508,0.067365,
o  gs-503-0,-0.083384,-0.080374,0.067432,-0.004254,0.049617,0.047807,-0.053871,-0.052061,
o  gs-504-0,0.039346,0.042655,0.117530,0.170483,0.055163,0.052105,0.115320,0.118378,
o  gs-505-0,0.018756,0.021760,0.154911,0.187704,0.054539,0.051747,0.133164,0.135957,
o  gs-506-0,0.029548,0.032527,0.127063,0.168981,0.050335,0.048277,0.118646,0.120704,
o  gs-507-1,0.015316,0.019898,0.144538,0.173533,0.053048,0.050747,0.120485,0.122785,
o  gs-508-0,0.021327,0.025267,0.172239,0.208953,0.057766,0.054544,0.151187,0.154409,
o  gs-509-0,0.072200,0.076795,0.228235,0.318547,0.065939,0.060887,0.252608,0.257660,
o  gs-5-0,-0.023217,-0.019397,0.248632,0.240964,0.056644,0.053368,0.184321,0.187597,
o  gs-510-0,0.031782,0.035623,0.200037,0.248676,0.061070,0.057551,0.187606,0.191124,
o  gs-51-0,-0.075518,-0.070815,0.090209,0.025027,0.043947,0.042311,-0.018920,-0.017284,
o  gs-511-0,-0.050835,-0.047657,0.160721,0.124849,0.056874,0.053877,0.067975,0.070971,
o  gs-512-0,0.072352,0.077037,0.210895,0.300070,0.061838,0.057823,0.238232,0.242247,
o  gs-513-0,-0.025654,-0.022694,0.071415,0.055098,0.043182,0.041796,0.011916,0.013302,
o  gs-514-0,-0.014397,-0.011985,0.043529,0.036912,0.039693,0.038682,-0.002781,-0.001771,
o  gs-515-0,-0.029056,-0.024633,0.061155,0.041018,0.041504,0.040682,-0.000486,0.000335,
o  gs-516-0,-0.023123,-0.019283,0.088852,0.076338,0.046074,0.044456,0.030264,0.031881,
o  gs-517-0,0.027878,0.032347,0.144859,0.186063,0.054218,0.050876,0.131845,0.135187,
o  gs-518-1,-0.012771,-0.008869,0.116534,0.115936,0.050220,0.047895,0.065716,0.068041,
o  gs-519-0,-0.095966,-0.092812,0.077229,-0.008476,0.045995,0.044220,-0.054471,-0.052696,
o  gs-520-0,0.027580,0.031977,0.127422,0.167108,0.051174,0.048356,0.115934,0.118752,
o  gs-52-0,-0.069306,-0.065469,0.117933,0.060652,0.048787,0.046310,0.011864,0.014341,
o  gs-521-0,-0.001482,0.001986,0.192684,0.205496,0.054222,0.051552,0.151275,0.153944,
o  gs-522-1,0.008111,0.010977,0.164866,0.185718,0.052216,0.049120,0.133502,0.136598,
o  gs-523-0,-0.006177,-0.001390,0.182598,0.190205,0.052373,0.050131,0.137832,0.140074,
o  gs-524-0,-0.000147,0.004130,0.210243,0.225595,0.056813,0.053913,0.168783,0.171682,
o  gs-525-0,0.051503,0.055487,0.266135,0.335936,0.064956,0.060304,0.270980,0.275633,
o  gs-526-0,0.011505,0.015364,0.237888,0.266460,0.060509,0.057217,0.205951,0.209243,
o  gs-527-0,-0.072236,-0.069050,0.198475,0.141481,0.056696,0.053737,0.084785,0.087743,
o  gs-528-0,0.053672,0.057283,0.248674,0.319423,0.061728,0.057790,0.257695,0.261633,
o  gs-529-1,0.001066,0.003909,0.155677,0.170495,0.053276,0.050694,0.117219,0.119801,
o  gs-530-0,0.011555,0.014933,0.127709,0.151475,0.050668,0.047983,0.100807,0.103492,
o  gs-531-0,-0.002250,0.002216,0.145271,0.156446,0.052056,0.049818,0.104390,0.106627,
o  gs-53-1,-0.018307,-0.014117,0.173952,0.170377,0.057437,0.053181,0.112940,0.117196,
o  gs-532-0,0.003923,0.007557,0.172977,0.192029,0.056819,0.053691,0.135210,0.138338,
o  gs-533-1,0.055232,0.059113,0.229008,0.302059,0.064638,0.059927,0.237421,0.242132,
o  gs-534-0,0.013666,0.018058,0.200770,0.231064,0.060410,0.056732,0.170653,0.174332,
o  gs-535-1,-0.067876,-0.065004,0.161503,0.108296,0.055540,0.052836,0.052756,0.055460,
o  gs-536-0,0.055805,0.059381,0.211642,0.283999,0.060864,0.057013,0.223135,0.226986,
o  gs-537-0,0.018538,0.021488,0.154907,0.187493,0.054591,0.051817,0.132901,0.135676,
o  gs-538-0,0.029605,0.032652,0.126949,0.169011,0.050654,0.048515,0.118357,0.120496,
o  gs-539-0,0.015619,0.020205,0.144493,0.173824,0.053196,0.050887,0.120627,0.122937,
o  gs-540-0,0.021628,0.025574,0.172200,0.209249,0.058004,0.054751,0.151245,0.154498,
o  gs-541-1,0.073046,0.077081,0.228231,0.319388,0.065727,0.060895,0.253660,0.258493,
o  gs-54-1,-0.058434,-0.055004,0.145721,0.100828,0.052444,0.049498,0.048384,0.051330,
o  gs-542-1,0.032505,0.036211,0.199970,0.249383,0.061395,0.057760,0.187988,0.191623,
o  gs-543-0,-0.050398,-0.047186,0.160731,0.125287,0.056721,0.053895,0.068566,0.071392,
o  gs-544-0,0.073156,0.077031,0.210846,0.300855,0.062066,0.058030,0.238789,0.242825,
o  gs-545-0,0.053867,0.057180,0.248137,0.319368,0.062204,0.058078,0.257164,0.261290,
o  gs-546-0,0.064364,0.067779,0.220252,0.300359,0.058202,0.054715,0.242157,0.245645,
o  gs-547-1,0.049758,0.054582,0.237842,0.304569,0.060377,0.056888,0.244192,0.247681,
o  gs-548-1,0.055899,0.060038,0.265547,0.340117,0.065064,0.060672,0.275053,0.279445,
o  gs-549-0,0.107030,0.111283,0.321548,0.449963,0.072984,0.066826,0.376979,0.383137,
o  gs-550-0,0.066756,0.070615,0.293409,0.380267,0.068121,0.063515,0.312146,0.316752,
o  gs-551-0,-0.016775,-0.013184,0.253947,0.255477,0.064681,0.060248,0.190797,0.195229,
o  gs-55-1,-0.141673,-0.138889,0.106502,-0.023621,0.047521,0.045477,-0.071142,-0.069098,
o  gs-552-0,0.108748,0.112819,0.304209,0.433056,0.069050,0.063879,0.364006,0.369177,
o  gs-553-0,0.008344,0.011975,0.164857,0.185784,0.050535,0.048142,0.135248,0.137642,
o  gs-554-0,0.017975,0.021527,0.136956,0.165966,0.046983,0.045067,0.118983,0.120899,
o  gs-555-1,0.003453,0.008791,0.154731,0.170283,0.048663,0.046838,0.121619,0.123445,
o  gs-556-0,0.010290,0.014255,0.182403,0.206493,0.053117,0.050605,0.153375,0.155888,
o  gs-557-0,0.061392,0.065560,0.238357,0.316303,0.061179,0.056915,0.255125,0.259388,
o  gs-558-0,0.021230,0.025264,0.210038,0.246634,0.057054,0.053931,0.189580,0.192703,
o  gs-559-0,-0.062874,-0.059494,0.170721,0.121291,0.052592,0.050213,0.068699,0.071078,
o  gs-560-0,0.062893,0.066603,0.220890,0.299104,0.058040,0.054374,0.241064,0.244729,
o  gs-56-0,-0.016505,-0.013883,0.156653,0.153572,0.052943,0.049916,0.100628,0.103655,
o  gs-561-0,-0.045672,-0.043087,0.109354,0.073215,0.042305,0.040984,0.030910,0.032231,
