   GoodVibes v3.0.1 2023/07/26 15:24:10
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc SPE --csv --output dft_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  gs-301-0,-6085.187187,-6085.183055,0.129570,-6085.042853,0.057343,0.054028,-6085.100196,-6085.096881,
o  gs-30-1,-635.626335,-635.622091,0.267474,-635.341611,0.058881,0.056371,-635.400493,-635.397983,
o  gs-302-0,-5932.758725,-5932.754921,0.104608,-5932.640723,0.052454,0.050541,-5932.693177,-5932.691265,
o  gs-303-0,-5913.311133,-5913.308464,0.065246,-5913.234327,0.048677,0.047019,-5913.283004,-5913.281346,
o  gs-304-0,-6029.808787,-6029.805947,0.112360,-6029.682824,0.053775,0.051301,-6029.736600,-6029.734126,
o  gs-305-1,-3495.517969,-3495.514868,0.148737,-3495.355246,0.053010,0.050923,-3495.408256,-3495.406169,
o  gs-306-0,-3456.193238,-3456.189996,0.121505,-3456.059421,0.049548,0.047635,-3456.108969,-3456.107056,
o  gs-307-0,-3511.587244,-3511.582066,0.138938,-3511.434655,0.052128,0.050096,-3511.486783,-3511.484751,
o  gs-308-0,-3550.896271,-3550.891741,0.166580,-3550.714324,0.057264,0.053989,-3550.771588,-3550.768313,
o  gs-309-1,-3742.632895,-3742.628449,0.218932,-3742.395880,0.064371,0.059965,-3742.460251,-3742.455845,
o  gs-3-0,-365.274520,-365.269552,0.159721,-365.103408,0.043896,0.043007,-365.147304,-365.146415,
o  gs-310-1,-3590.204336,-3590.200240,0.194028,-3589.993644,0.059372,0.056479,-3590.053016,-3590.050122,
o  gs-311-1,-3570.757403,-3570.754210,0.154623,-3570.587913,0.055521,0.052965,-3570.643434,-3570.640877,
o  gs-31-1,-616.182892,-616.179573,0.228020,-615.939469,0.055264,0.052763,-615.994733,-615.992232,
o  gs-312-1,-3687.254204,-3687.250750,0.201767,-3687.035539,0.060715,0.057218,-3687.096254,-3687.092757,
o  gs-313-0,-3264.465018,-3264.462355,0.069893,-3264.386332,0.040704,0.039768,-3264.427036,-3264.426100,
o  gs-314-0,-3225.142315,-3225.139759,0.042136,-3225.092749,0.036968,0.036873,-3225.129717,-3225.129622,
o  gs-315-0,-3280.534072,-3280.529544,0.059453,-3280.465838,0.040604,0.039698,-3280.506441,-3280.505536,
o  gs-316-1,-3319.842824,-3319.838705,0.086915,-3319.745334,0.046472,0.044116,-3319.791807,-3319.789450,
o  gs-317-1,-3511.579526,-3511.575603,0.139730,-3511.426708,0.052092,0.049435,-3511.478799,-3511.476143,
o  gs-318-0,-3359.149315,-3359.145330,0.114408,-3359.023159,0.047330,0.045979,-3359.070489,-3359.069138,
o  gs-319-0,-3339.707492,-3339.704910,0.075211,-3339.622370,0.043487,0.042483,-3339.665857,-3339.664853,
o  gs-320-0,-3456.199393,-3456.196285,0.122114,-3456.065268,0.048998,0.046984,-3456.114267,-3456.112252,
o  gs-321-0,-961.233269,-961.230050,0.185960,-961.033143,0.052035,0.050190,-961.085178,-961.083333,
o  gs-322-0,-921.911432,-921.908215,0.159040,-921.739997,0.048051,0.046673,-921.788048,-921.786670,
o  gs-323-0,-977.303469,-977.298561,0.176265,-977.113446,0.050954,0.049227,-977.164399,-977.162673,
o  gs-32-3,-732.676716,-732.673025,0.275074,-732.384100,0.061337,0.057779,-732.445436,-732.441879,
o  gs-324-1,-1016.612822,-1016.608540,0.203841,-1016.393529,0.055393,0.052934,-1016.448922,-1016.446463,
o  gs-325-3,-1208.350626,-1208.346459,0.256497,-1208.076021,0.062238,0.058714,-1208.138258,-1208.134735,
o  gs-326-1,-1055.919445,-1055.915495,0.231192,-1055.671489,0.057894,0.055567,-1055.729383,-1055.727056,
o  gs-327-1,-1036.473909,-1036.470582,0.191576,-1036.267226,0.054670,0.052335,-1036.321896,-1036.319561,
o  gs-328-0,-1152.969908,-1152.966322,0.238761,-1152.714033,0.059721,0.056588,-1152.773754,-1152.770621,
o  gs-329-0,-1381.517810,-1381.514381,0.149717,-1381.354483,0.051239,0.049486,-1381.405722,-1381.403969,
o  gs-330-0,-1342.195346,-1342.191483,0.122625,-1342.060851,0.047416,0.046005,-1342.108267,-1342.106856,
o  gs-33-0,-309.891953,-309.889126,0.142560,-309.739438,0.041231,0.040047,-309.780669,-309.779486,
o  gs-331-0,-1397.587231,-1397.581697,0.139775,-1397.434134,0.050607,0.048778,-1397.484741,-1397.482913,
o  gs-332-1,-1436.894299,-1436.889670,0.167094,-1436.712131,0.055778,0.052843,-1436.767910,-1436.764975,
o  gs-333-3,-1628.634205,-1628.629476,0.220073,-1628.396545,0.061325,0.057975,-1628.457870,-1628.454521,
o  gs-334-0,-1476.204091,-1476.199744,0.195351,-1475.992640,0.056789,0.054524,-1476.049429,-1476.047164,
o  gs-335-0,-1456.757110,-1456.753493,0.155304,-1456.587250,0.053946,0.051664,-1456.641196,-1456.638914,
o  gs-336-1,-1573.254331,-1573.250460,0.202505,-1573.035235,0.059137,0.055945,-1573.094372,-1573.091180,
o  gs-337-0,-3495.522188,-3495.518789,0.148968,-3495.359296,0.052801,0.050771,-3495.412097,-3495.410067,
o  gs-338-0,-3456.199177,-3456.195265,0.121953,-3456.065086,0.048765,0.047165,-3456.113851,-3456.112251,
o  gs-339-0,-3511.591425,-3511.585874,0.139199,-3511.438656,0.051765,0.049877,-3511.490421,-3511.488533,
o  gs-340-1,-3550.901146,-3550.896169,0.166885,-3550.719027,0.056324,0.053542,-3550.775351,-3550.772569,
o  gs-34-0,-270.567531,-270.563768,0.115453,-270.443802,0.036377,0.036204,-270.480179,-270.480007,
o  gs-341-3,-3742.638277,-3742.633536,0.219484,-3742.400950,0.062544,0.059042,-3742.463494,-3742.459992,
o  gs-342-1,-3590.208471,-3590.204108,0.194209,-3589.997629,0.059405,0.056479,-3590.057034,-3590.054109,
o  gs-343-0,-3570.761285,-3570.757664,0.154680,-3570.591789,0.055230,0.052789,-3570.647020,-3570.644578,
o  gs-344-1,-3687.258749,-3687.254890,0.201760,-3687.040093,0.060687,0.057182,-3687.100780,-3687.097275,
o  gs-345-5,-1152.965253,-1152.961569,0.238187,-1152.709793,0.060193,0.057015,-1152.769986,-1152.766808,
o  gs-346-1,-1113.641122,-1113.636672,0.211132,-1113.414415,0.056584,0.053623,-1113.471000,-1113.468039,
o  gs-347-1,-1169.034829,-1169.029255,0.228658,-1168.789319,0.058730,0.055882,-1168.848049,-1168.845201,
o  gs-348-3,-1208.344348,-1208.339397,0.256186,-1208.069601,0.063463,0.059620,-1208.133064,-1208.129221,
o  gs-349-1,-1400.081779,-1400.076894,0.309129,-1399.751542,0.069509,0.064947,-1399.821051,-1399.816489,
o  gs-350-3,-1247.651784,-1247.647407,0.283578,-1247.348292,0.066185,0.062343,-1247.414477,-1247.410635,
o  gs-351-3,-1228.205291,-1228.201389,0.244077,-1227.943083,0.062298,0.058841,-1228.005381,-1228.001924,
o  gs-35-1,-325.958205,-325.952759,0.132906,-325.815847,0.039331,0.038728,-325.855178,-325.854575,
o  gs-352-0,-1344.701807,-1344.697639,0.291011,-1344.390534,0.068131,0.063361,-1344.458666,-1344.453895,
o  gs-353-0,-921.913643,-921.909874,0.159591,-921.741949,0.048004,0.046164,-921.789954,-921.788114,
o  gs-354-0,-882.590353,-882.586721,0.131831,-882.447834,0.044112,0.043152,-882.491946,-882.490986,
o  gs-355-0,-937.982953,-937.977535,0.149107,-937.821779,0.047790,0.046030,-937.869569,-937.867809,
o  gs-356-0,-977.291926,-977.287128,0.176706,-977.101526,0.051790,0.049491,-977.153317,-977.151018,
o  gs-357-1,-1169.030004,-1169.025377,0.229088,-1168.784476,0.059198,0.055614,-1168.843674,-1168.840090,
o  gs-358-0,-1016.598521,-1016.594192,0.204677,-1016.379126,0.053031,0.051302,-1016.432156,-1016.430427,
o  gs-359-0,-997.153978,-997.150637,0.164547,-996.976135,0.051122,0.049019,-997.027258,-997.025154,
o  gs-360-1,-1113.649494,-1113.645571,0.211794,-1113.422447,0.055538,0.052859,-1113.477985,-1113.475306,
o  gs-36-0,-365.266297,-365.261307,0.160559,-365.094630,0.043751,0.042676,-365.138382,-365.137306,
o  gs-361-1,-730.181982,-730.179108,0.106653,-730.066008,0.040936,0.039575,-730.106943,-730.105583,
o  gs-362-0,-690.859487,-690.856716,0.079193,-690.772465,0.036558,0.036024,-690.809023,-690.808488,
o  gs-363-0,-746.251491,-746.246621,0.096711,-746.145750,0.039163,0.038583,-746.184912,-746.184332,
o  gs-364-0,-785.559537,-785.555184,0.124346,-785.424518,0.043630,0.042417,-785.468148,-785.466934,
o  gs-365-0,-977.296078,-977.291917,0.176884,-977.105907,0.050914,0.048647,-977.156820,-977.154554,
o  gs-366-0,-824.862001,-824.858081,0.151527,-824.698344,0.046934,0.045704,-824.745278,-824.744048,
o  gs-367-0,-805.424422,-805.421959,0.112463,-805.301779,0.042292,0.041550,-805.344071,-805.343329,
o  gs-368-0,-921.915924,-921.912884,0.159409,-921.744177,0.048314,0.046625,-921.792491,-921.790802,
o  gs-369-0,-1150.468908,-1150.466615,0.070209,-1150.389975,0.039404,0.038757,-1150.429379,-1150.428731,
o  gs-370-0,-1111.141502,-1111.139384,0.042778,-1111.091484,0.035738,0.035678,-1111.127222,-1111.127161,
o  gs-37-0,-557.004028,-556.999206,0.213087,-556.777187,0.051141,0.049001,-556.828329,-556.826188,
o  gs-371-0,-1166.538930,-1166.534955,0.060296,-1166.470177,0.038569,0.038067,-1166.508747,-1166.508244,
o  gs-372-0,-1205.847142,-1205.843876,0.088060,-1205.748974,0.043525,0.042040,-1205.792499,-1205.791013,
o  gs-373-0,-1397.583547,-1397.580342,0.140397,-1397.430317,0.050512,0.048278,-1397.480829,-1397.478595,
o  gs-374-0,-1245.146873,-1245.143117,0.115229,-1245.020077,0.046316,0.045102,-1245.066393,-1245.065178,
o  gs-375-0,-1225.707124,-1225.704106,0.075941,-1225.621477,0.042082,0.041304,-1225.663558,-1225.662781,
o  gs-376-0,-1342.199785,-1342.196179,0.123034,-1342.065018,0.047424,0.045880,-1342.112442,-1342.110898,
o  gs-377-0,-3264.472204,-3264.469902,0.069596,-3264.393635,0.040887,0.040099,-3264.434523,-3264.433734,
o  gs-378-0,-3225.145282,-3225.143123,0.042165,-3225.095649,0.037116,0.036990,-3225.132765,-3225.132639,
o  gs-379-0,-3280.537362,-3280.531830,0.059801,-3280.468911,0.039906,0.039341,-3280.508817,-3280.508251,
o  gs-380-0,-3319.850832,-3319.847418,0.087265,-3319.753119,0.045244,0.043557,-3319.798363,-3319.796676,
o  gs-38-0,-404.571874,-404.567472,0.187904,-404.371588,0.046299,0.045384,-404.417886,-404.416972,
o  gs-381-0,-3511.586897,-3511.583737,0.139763,-3511.434052,0.051893,0.049444,-3511.485945,-3511.483496,
o  gs-382-1,-3359.151154,-3359.147244,0.114704,-3359.024662,0.047611,0.046261,-3359.072272,-3359.070922,
o  gs-383-0,-3339.710811,-3339.707768,0.075349,-3339.625549,0.043303,0.042459,-3339.668852,-3339.668007,
o  gs-384-0,-3456.202690,-3456.199750,0.122323,-3456.068343,0.048906,0.047128,-3456.117249,-3456.115471,
o  gs-385-0,-921.915067,-921.911738,0.158758,-921.743835,0.050313,0.047611,-921.794148,-921.791446,
o  gs-386-0,-882.587717,-882.584673,0.131670,-882.445297,0.044280,0.043309,-882.489577,-882.488606,
o  gs-387-0,-937.985799,-937.980819,0.149039,-937.824635,0.048174,0.046248,-937.872809,-937.870883,
o  gs-388-0,-977.294296,-977.289795,0.176605,-977.103860,0.052923,0.050134,-977.156783,-977.153994,
o  gs-389-1,-1169.031542,-1169.027281,0.229146,-1168.785882,0.060120,0.056141,-1168.846002,-1168.842023,
o  gs-390-0,-1016.595554,-1016.591183,0.204222,-1016.376272,0.054579,0.052342,-1016.430850,-1016.428614,
o  gs-39-0,-385.134686,-385.132067,0.148511,-384.975439,0.043109,0.042056,-385.018548,-385.017495,
o  gs-391-0,-997.154157,-997.150700,0.164703,-996.976171,0.050789,0.048875,-997.026959,-997.025046,
o  gs-392-1,-1113.647530,-1113.643871,0.211917,-1113.420325,0.055817,0.053116,-1113.476141,-1113.473441,
o  gs-393-0,-690.862187,-690.859281,0.078999,-690.775303,0.036598,0.036335,-690.811901,-690.811638,
o  gs-394-0,-651.536157,-651.532975,0.051693,-651.478177,0.032297,0.032252,-651.510474,-651.510429,
o  gs-395-0,-706.931496,-706.926349,0.068961,-706.854842,0.035919,0.035791,-706.890762,-706.890633,
o  gs-396-0,-746.239413,-746.235007,0.096757,-746.133438,0.040461,0.039400,-746.173899,-746.172838,
o  gs-397-0,-937.976396,-937.971942,0.149209,-937.815308,0.047529,0.045813,-937.862837,-937.861121,
o  gs-398-0,-785.542765,-785.538890,0.124371,-785.407807,0.043731,0.042520,-785.451539,-785.450327,
o  gs-399-0,-766.103889,-766.101299,0.084930,-766.010283,0.038667,0.038315,-766.048950,-766.048598,
o  gs-400-1,-882.595471,-882.592445,0.132058,-882.452658,0.044856,0.043484,-882.497514,-882.496142,
o  gs-40-0,-501.623920,-501.620206,0.195654,-501.415615,0.047872,0.046554,-501.463488,-501.462169,
o  gs-401-0,-2883.502502,-2883.499710,0.133397,-2883.358041,0.044603,0.043731,-2883.402644,-2883.401772,
o  gs-402-0,-2844.180182,-2844.177261,0.105924,-2844.064568,0.041930,0.040957,-2844.106498,-2844.105525,
o  gs-403-0,-2899.572864,-2899.567817,0.123039,-2899.438794,0.044485,0.043604,-2899.483280,-2899.482398,
o  gs-404-1,-2938.881477,-2938.876892,0.150743,-2938.718031,0.049253,0.047458,-2938.767284,-2938.765488,
o  gs-405-0,-3130.618575,-3130.614289,0.203272,-3130.399966,0.056256,0.053489,-3130.456222,-3130.453455,
o  gs-406-0,-2978.188267,-2978.184166,0.178011,-2977.996180,0.052215,0.050419,-2978.048395,-2978.046599,
o  gs-407-0,-2958.743510,-2958.740672,0.138629,-2958.592617,0.048282,0.046682,-2958.640899,-2958.639299,
o  gs-408-0,-3075.238866,-3075.235719,0.185793,-3075.038810,0.053441,0.051216,-3075.092251,-3075.090026,
o  gs-409-0,-3303.789928,-3303.787631,0.096891,-3303.682472,0.044123,0.043230,-3303.726595,-3303.725702,
o  gs-4-0,-404.582789,-404.578477,0.187515,-404.382302,0.048558,0.046809,-404.430859,-404.429111,
o  gs-410-0,-3264.464658,-3264.460872,0.069532,-3264.386070,0.040493,0.040111,-3264.426564,-3264.426182,
o  gs-41-0,-769.496539,-769.493606,0.133722,-769.351807,0.043800,0.042914,-769.395608,-769.394722,
o  gs-411-0,-3319.859256,-3319.855525,0.086953,-3319.761982,0.043622,0.042652,-3319.805604,-3319.804634,
o  gs-412-0,-3359.167755,-3359.164499,0.114598,-3359.041147,0.048109,0.046501,-3359.089256,-3359.087648,
o  gs-413-0,-3550.903950,-3550.900758,0.166943,-3550.722250,0.055544,0.052774,-3550.777793,-3550.775024,
o  gs-414-0,-3398.473640,-3398.469649,0.141785,-3398.318335,0.051334,0.049710,-3398.369669,-3398.368045,
o  gs-415-0,-3379.028611,-3379.025996,0.102569,-3378.914480,0.046961,0.045731,-3378.961441,-3378.960211,
o  gs-416-0,-3495.523834,-3495.520776,0.149555,-3495.360528,0.052973,0.050705,-3495.413501,-3495.411233,
o  gs-417-0,-5417.793029,-5417.790629,0.096113,-5417.686016,0.045619,0.044632,-5417.731634,-5417.730648,
o  gs-418-0,-5378.468184,-5378.464345,0.069016,-5378.389876,0.041800,0.041316,-5378.431676,-5378.431192,
o  gs-419-0,-5433.862284,-5433.858405,0.086316,-5433.765387,0.044832,0.043844,-5433.810220,-5433.809232,
o  gs-420-0,-5473.170882,-5473.167461,0.114027,-5473.044598,0.049106,0.047634,-5473.093704,-5473.092232,
o  gs-42-0,-730.176721,-730.173858,0.106497,-730.060717,0.040757,0.039824,-730.101473,-730.100541,
o  gs-421-0,-5664.907285,-5664.903908,0.166407,-5664.725865,0.056764,0.053844,-5664.782629,-5664.779708,
o  gs-422-0,-5512.477956,-5512.473858,0.141142,-5512.323026,0.052657,0.050880,-5512.375682,-5512.373906,
o  gs-423-0,-5493.032114,-5493.029396,0.101970,-5492.918329,0.048136,0.046874,-5492.966465,-5492.965203,
o  gs-424-0,-5609.528315,-5609.525097,0.148891,-5609.365390,0.054482,0.051924,-5609.419873,-5609.417315,
o  gs-425-0,-3075.237074,-3075.233847,0.185423,-3075.037388,0.053213,0.051064,-3075.090601,-3075.088452,
o  gs-426-0,-3035.911030,-3035.906712,0.158109,-3035.740163,0.050435,0.048286,-3035.790598,-3035.788448,
o  gs-427-0,-3091.307014,-3091.302458,0.175550,-3091.117470,0.052705,0.050452,-3091.170174,-3091.167922,
o  gs-428-1,-3130.615506,-3130.611433,0.203159,-3130.396673,0.057101,0.054209,-3130.453774,-3130.450882,
o  gs-429-3,-3322.352766,-3322.348716,0.255590,-3322.078760,0.064287,0.060155,-3322.143047,-3322.138915,
o  gs-430-1,-3169.921788,-3169.917404,0.230530,-3169.674161,0.059889,0.057039,-3169.734051,-3169.731201,
o  gs-431-0,-3150.476874,-3150.473516,0.191016,-3150.270593,0.056275,0.053530,-3150.326868,-3150.324123,
o  gs-43-1,-785.567591,-785.562750,0.124024,-785.432945,0.042640,0.041998,-785.475585,-785.474943,
o  gs-432-2,-3266.971955,-3266.968205,0.238249,-3266.716357,0.061583,0.057989,-3266.777940,-3266.774346,
o  gs-433-0,-2844.187106,-2844.184550,0.105936,-2844.071619,0.041560,0.040795,-2844.113179,-2844.112415,
o  gs-434-0,-2804.860881,-2804.857484,0.078689,-2804.774273,0.037217,0.037121,-2804.811490,-2804.811394,
o  gs-435-0,-2860.256124,-2860.251523,0.095874,-2860.150866,0.041039,0.040314,-2860.191905,-2860.191180,
o  gs-436-0,-2899.563932,-2899.560069,0.123665,-2899.429366,0.045422,0.043881,-2899.474788,-2899.473247,
o  gs-437-0,-3091.300919,-3091.296904,0.175928,-3091.111306,0.053088,0.050408,-3091.164394,-3091.161714,
o  gs-438-0,-2938.867389,-2938.862925,0.151027,-2938.704184,0.047535,0.046371,-2938.751718,-2938.750555,
o  gs-439-0,-2919.428965,-2919.426658,0.111719,-2919.306851,0.043646,0.042841,-2919.350497,-2919.349693,
o  gs-440-0,-3035.920497,-3035.917658,0.159000,-3035.749066,0.049365,0.047556,-3035.798430,-3035.796622,
o  gs-44-0,-824.876207,-824.871883,0.151426,-824.712373,0.047607,0.046118,-824.759980,-824.758491,
o  gs-441-0,-3303.784101,-3303.781593,0.096470,-3303.676777,0.045084,0.043969,-3303.721861,-3303.720747,
o  gs-442-0,-3264.463081,-3264.460858,0.069512,-3264.384381,0.041288,0.040492,-3264.425668,-3264.424873,
o  gs-443-1,-3319.855180,-3319.850653,0.086794,-3319.757923,0.043862,0.042996,-3319.801785,-3319.800920,
o  gs-444-0,-3359.164000,-3359.160015,0.114282,-3359.037469,0.049005,0.047063,-3359.086475,-3359.084532,
o  gs-445-0,-3550.900630,-3550.896730,0.166677,-3550.719018,0.056045,0.053171,-3550.775063,-3550.772189,
o  gs-446-0,-3398.471255,-3398.467391,0.141734,-3398.316016,0.050995,0.049541,-3398.367010,-3398.365556,
o  gs-447-0,-3379.025285,-3379.022481,0.102271,-3378.911229,0.047661,0.046221,-3378.958890,-3378.957450,
o  gs-448-0,-3495.521444,-3495.518386,0.149287,-3495.358332,0.052908,0.050713,-3495.411240,-3495.409045,
o  gs-449-0,-3724.067125,-3724.064709,0.060191,-3723.996733,0.044207,0.043063,-3724.040941,-3724.039796,
o  gs-450-0,-3684.744649,-3684.742050,0.033042,-3684.703036,0.040063,0.039690,-3684.743099,-3684.742726,
o  gs-45-0,-1016.613239,-1016.608927,0.203956,-1016.394188,0.054881,0.052415,-1016.449069,-1016.446603,
o  gs-451-1,-3740.135869,-3740.131568,0.050142,-3740.075714,0.043981,0.042690,-3740.119695,-3740.118404,
o  gs-452-1,-3779.444634,-3779.440741,0.077841,-3779.355074,0.048703,0.046631,-3779.403777,-3779.401705,
o  gs-453-1,-3971.181948,-3971.177886,0.130142,-3971.037301,0.056061,0.052908,-3971.093363,-3971.090209,
o  gs-454-0,-3818.753457,-3818.749689,0.105374,-3818.634980,0.051143,0.049336,-3818.686123,-3818.684316,
o  gs-455-0,-3799.305989,-3799.303393,0.065809,-3799.228855,0.047556,0.045930,-3799.276410,-3799.274785,
o  gs-456-0,-3915.803375,-3915.800620,0.112894,-3915.677109,0.052783,0.050356,-3915.729891,-3915.727465,
o  gs-457-0,-5838.071946,-5838.069395,0.059366,-5838.001908,0.045973,0.044809,-5838.047881,-5838.046718,
o  gs-458-0,-5798.748507,-5798.745880,0.032430,-5798.707255,0.041347,0.040858,-5798.748603,-5798.748113,
o  gs-459-0,-5854.141152,-5854.136178,0.049476,-5854.081273,0.045370,0.044150,-5854.126643,-5854.125423,
o  gs-460-1,-5893.450284,-5893.445874,0.077147,-5893.361060,0.050097,0.047897,-5893.411157,-5893.408956,
o  gs-461-0,-6085.186493,-6085.182373,0.129526,-6085.042197,0.057320,0.054007,-6085.099517,-6085.096204,
o  gs-46-1,-864.183049,-864.178733,0.178810,-863.990558,0.049811,0.048689,-864.040369,-864.039246,
o  gs-462-0,-5932.758013,-5932.754198,0.104733,-5932.639922,0.052369,0.050444,-5932.692291,-5932.690366,
o  gs-463-1,-5913.310554,-5913.307879,0.065191,-5913.233775,0.048939,0.047142,-5913.282714,-5913.280916,
o  gs-464-0,-6029.808124,-6029.805288,0.112274,-6029.682227,0.053947,0.051380,-6029.736174,-6029.733607,
o  gs-465-2,-3495.518137,-3495.515022,0.148668,-3495.355461,0.053240,0.051000,-3495.408701,-3495.406461,
o  gs-466-0,-3456.193552,-3456.190242,0.121500,-3456.059741,0.049619,0.047626,-3456.109361,-3456.107368,
o  gs-467-0,-3511.587387,-3511.582200,0.138832,-3511.434851,0.052488,0.050258,-3511.487339,-3511.485108,
o  gs-468-1,-3550.896313,-3550.891741,0.166628,-3550.714354,0.056878,0.053822,-3550.771232,-3550.768176,
o  gs-469-2,-3742.632890,-3742.628417,0.218796,-3742.395970,0.064713,0.060153,-3742.460683,-3742.456124,
o  gs-470-0,-3590.204274,-3590.200137,0.194034,-3589.993558,0.059486,0.056539,-3590.053044,-3590.050097,
o  gs-47-0,-844.738149,-844.734702,0.139236,-844.586894,0.046580,0.045441,-844.633474,-844.632334,
o  gs-471-1,-3570.757521,-3570.754303,0.154567,-3570.588061,0.055739,0.053063,-3570.643800,-3570.641124,
o  gs-472-1,-3687.254216,-3687.250761,0.201709,-3687.035592,0.060857,0.057295,-3687.096449,-3687.092888,
o  gs-473-2,-3264.466324,-3264.463318,0.069408,-3264.387850,0.041298,0.040464,-3264.429148,-3264.428314,
o  gs-474-0,-3225.142389,-3225.139822,0.042136,-3225.092807,0.037023,0.036926,-3225.129830,-3225.129733,
o  gs-475-0,-3280.534627,-3280.530194,0.059436,-3280.466344,0.041284,0.040105,-3280.507628,-3280.506449,
o  gs-476-0,-3319.843110,-3319.839063,0.087121,-3319.745496,0.045270,0.043663,-3319.790766,-3319.789159,
o  gs-477-0,-3511.579723,-3511.575850,0.139533,-3511.427015,0.052517,0.049724,-3511.479532,-3511.476739,
o  gs-478-0,-3359.149314,-3359.145351,0.114528,-3359.023083,0.047198,0.045922,-3359.070281,-3359.069005,
o  gs-479-0,-3339.707702,-3339.705078,0.075226,-3339.622551,0.043488,0.042535,-3339.666038,-3339.665086,
o  gs-480-0,-3456.199465,-3456.196389,0.122130,-3456.065305,0.049130,0.047132,-3456.114435,-3456.112437,
o  gs-48-0,-961.233478,-961.229820,0.186324,-961.033125,0.051841,0.050010,-961.084966,-961.083134,
o  gs-481-0,-5417.788564,-5417.785635,0.095740,-5417.681666,0.046222,0.045256,-5417.727888,-5417.726922,
o  gs-482-0,-5378.466583,-5378.464399,0.069002,-5378.388264,0.041861,0.041491,-5378.430124,-5378.429755,
o  gs-483-0,-5433.858632,-5433.853991,0.086039,-5433.761825,0.045312,0.044316,-5433.807136,-5433.806140,
o  gs-484-0,-5473.167640,-5473.163557,0.113873,-5473.041369,0.049555,0.047898,-5473.090924,-5473.089266,
o  gs-485-0,-5664.904282,-5664.900278,0.166044,-5664.723016,0.057454,0.054331,-5664.780470,-5664.777347,
o  gs-486-0,-5512.475110,-5512.471173,0.141168,-5512.320203,0.052105,0.050587,-5512.372308,-5512.370790,
o  gs-487-0,-5493.028834,-5493.025921,0.101595,-5492.915178,0.048982,0.047404,-5492.964160,-5492.962582,
o  gs-488-0,-5609.525282,-5609.522135,0.148738,-5609.362457,0.054151,0.051783,-5609.416608,-5609.414241,
o  gs-489-1,-5838.070621,-5838.068119,0.059426,-5838.000607,0.046041,0.044653,-5838.046648,-5838.045260,
o  gs-490-0,-5798.748013,-5798.745367,0.032352,-5798.706811,0.041422,0.040975,-5798.748233,-5798.747786,
o  gs-49-0,-1189.783669,-1189.780797,0.097079,-1189.676013,0.043807,0.042718,-1189.719820,-1189.718731,
o  gs-491-0,-5854.140637,-5854.135668,0.049480,-5854.080743,0.045397,0.044155,-5854.126140,-5854.124898,
o  gs-492-0,-5893.449882,-5893.445497,0.077185,-5893.360629,0.049958,0.047801,-5893.410586,-5893.408430,
o  gs-493-0,-6085.186063,-6085.181952,0.129600,-6085.041699,0.057239,0.053944,-6085.098938,-6085.095643,
o  gs-494-0,-5932.757735,-5932.753914,0.104643,-5932.639703,0.052355,0.050461,-5932.692058,-5932.690164,
o  gs-495-0,-5913.310010,-5913.307345,0.065198,-5913.233213,0.048835,0.047073,-5913.282048,-5913.280286,
o  gs-496-0,-6029.807670,-6029.804830,0.112343,-6029.681703,0.053876,0.051347,-6029.735580,-6029.733050,
o  gs-497-0,-7952.076078,-7952.073481,0.058773,-7952.006374,0.047097,0.045910,-7952.053471,-7952.052284,
o  gs-498-0,-7912.751915,-7912.749237,0.031744,-7912.711047,0.042773,0.042154,-7912.753820,-7912.753201,
o  gs-499-1,-7968.145194,-7968.140164,0.048854,-7968.085666,0.046582,0.045280,-7968.132248,-7968.130946,
o  gs-500-1,-8007.454436,-8007.449980,0.076611,-8007.365513,0.051065,0.048864,-8007.416578,-8007.414377,
o  gs-50-0,-1150.462771,-1150.459675,0.070051,-1150.383829,0.039396,0.039077,-1150.423225,-1150.422906,
o  gs-501-0,-8199.190723,-8199.186520,0.128928,-8199.046759,0.058462,0.055020,-8199.105222,-8199.101780,
o  gs-502-0,-8046.762333,-8046.758477,0.104097,-8046.644603,0.053539,0.051525,-8046.698142,-8046.696128,
o  gs-503-0,-8027.314650,-8027.311900,0.064596,-8027.238208,0.049961,0.048136,-8027.288170,-8027.286344,
o  gs-504-0,-8143.812454,-8143.809544,0.111732,-8143.686843,0.055009,0.052347,-8143.741852,-8143.739190,
o  gs-505-0,-5609.521803,-5609.518617,0.148114,-5609.359424,0.054327,0.052034,-5609.413751,-5609.411457,
o  gs-506-1,-5570.196647,-5570.193287,0.120948,-5570.063112,0.051060,0.048824,-5570.114172,-5570.111937,
