   GoodVibes v3.0.1 2024/01/08 11:31:34
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc water_SPE --csv --output dft_ts 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  ts_27_dft_reopt9,-1052.810109,-1052.731161,0.333690,-1052.452920,0.071820,0.068673,-1052.524740,-1052.521594,
o  ts_280_dft_reopt2,-1838.009338,-1837.931340,0.241782,-1837.745257,0.071533,0.067740,-1837.816789,-1837.812997,
o  ts_281_dft_reopt2,-3799.585106,-3799.510083,0.216791,-3799.347537,0.066942,0.064362,-3799.414478,-3799.411899,
o  ts_282_dft_reopt,-3760.275522,-3760.198625,0.188524,-3760.067345,0.065091,0.062498,-3760.132436,-3760.129843,
o  ts_283_dft_reopt2,-3815.654810,-3815.575744,0.205865,-3815.428140,0.067616,0.064570,-3815.495756,-3815.492710,
o  ts_284_dft_reopt3,-3854.961467,-3854.883219,0.233002,-3854.705812,0.072178,0.068582,-3854.777990,-3854.774394,
o  ts_285_dft_reopt,-4046.703518,-4046.630101,0.285412,-4046.392703,0.079207,0.074250,-4046.471910,-4046.466952,
o  ts_286_dft_reopt5,-3894.253727,-3894.176554,0.260812,-3893.969481,0.073296,0.069838,-3894.042777,-3894.039318,
o  ts_287_dft_reopt,-3874.828928,-3874.750632,0.220801,-3874.585792,0.071627,0.068118,-3874.657419,-3874.653910,
o  ts_288_dft_reopt2,-3991.322851,-3991.245559,0.268152,-3991.030497,0.076051,0.071816,-3991.106549,-3991.102313,
o  ts_289_dft_reopt2,-4219.881085,-4219.804452,0.179545,-4219.680934,0.067413,0.064487,-4219.748348,-4219.745421,
o  ts_28_dft_reopt9,-1092.114773,-1092.037149,0.360434,-1091.728965,0.076421,0.072666,-1091.805387,-1091.801631,
o  ts_290_dft_reopt,-4180.565045,-4180.488043,0.151960,-4180.393670,0.065814,0.062596,-4180.459484,-4180.456266,
o  ts_291_dft_reopt2,-4235.946430,-4235.866362,0.169459,-4235.756507,0.067551,0.064271,-4235.824058,-4235.820777,
o  ts_292_dft_reopt3,-4275.253916,-4275.174218,0.196903,-4275.034788,0.071687,0.068015,-4275.106475,-4275.102803,
o  ts_293_dft_reopt3,-4466.994319,-4466.919739,0.249215,-4466.720047,0.079173,0.073922,-4466.799220,-4466.793969,
o  ts_294_dft_reopt3,-4314.545619,-4314.469201,0.224332,-4314.298035,0.073604,0.069931,-4314.371639,-4314.367966,
o  ts_295_dft_reopt2,-4295.113697,-4295.036174,0.184754,-4294.907241,0.070288,0.067052,-4294.977529,-4294.974293,
o  ts_296_dft_reopt,-4411.612326,-4411.536453,0.231398,-4411.356891,0.076782,0.071985,-4411.433673,-4411.428876,
o  ts_297_dft_reopt2,-6333.884720,-6333.808556,0.178713,-6333.685018,0.068959,0.065795,-6333.753977,-6333.750813,
o  ts_298_dft_reopt,-6294.570040,-6294.493462,0.151216,-6294.399087,0.067187,0.063750,-6294.466274,-6294.462837,
o  ts_299_dft_reopt2,-6349.951188,-6349.871828,0.169242,-6349.761322,0.068432,0.065068,-6349.829754,-6349.826390,
o  ts_29_dft_reopt2,-1283.854425,-1283.781011,0.413529,-1283.413089,0.082215,0.077313,-1283.495304,-1283.490402,
o  ts_2_dft_reopt2,-805.693220,-805.612397,0.262972,-805.410685,0.063120,0.060779,-805.473805,-805.471465,
o  ts_300_dft_reopt2,-6389.258920,-6389.179893,0.196173,-6389.040215,0.073094,0.069141,-6389.113310,-6389.109356,
o  ts_301_dft_reopt5,-6580.999177,-6580.925168,0.248491,-6580.725320,0.080671,0.075045,-6580.805991,-6580.800365,
o  ts_302_dft_reopt3,-6428.552575,-6428.474300,0.223298,-6428.305453,0.075714,0.071637,-6428.381167,-6428.377090,
o  ts_303_dft_reopt2,-6409.119871,-6409.041221,0.183891,-6408.913854,0.072539,0.068587,-6408.986393,-6408.982441,
o  ts_304_dft_reopt2,-6525.617070,-6525.540864,0.230847,-6525.361943,0.077752,0.072767,-6525.439695,-6525.434710,
o  ts_305_dft_reopt,-3991.327130,-3991.250029,0.267944,-3991.034963,0.075385,0.071595,-3991.110349,-3991.106558,
o  ts_306_dft_reopt2,-3952.009812,-3951.932578,0.240612,-3951.746333,0.072957,0.069100,-3951.819291,-3951.815434,
o  ts_307_dft_reopt5,-4007.391439,-4007.311965,0.257986,-4007.109451,0.075459,0.071121,-4007.184910,-4007.180572,
o  ts_308_dft_reopt9,-4046.698353,-4046.620055,0.285211,-4046.387270,0.080152,0.075171,-4046.467421,-4046.462441,
o  ts_309_dft_reopt2,-4238.441061,-4238.368927,0.337586,-4238.074917,0.086725,0.080644,-4238.161642,-4238.155561,
o  ts_30_dft_reopt10,-1131.416355,-1131.341421,0.387354,-1131.002398,0.078367,0.074789,-1131.080765,-1131.077187,
o  ts_310_dft_reopt9,-4085.996040,-4085.916720,0.312305,-4085.656715,0.081769,0.077155,-4085.738485,-4085.733871,
o  ts_311_dft_reopt8,-4066.565570,-4066.487199,0.273098,-4066.267147,0.078599,0.074080,-4066.345746,-4066.341228,
o  ts_312_dft_reopt2,-4183.061546,-4182.983908,0.320105,-4182.713928,0.084005,0.078403,-4182.797933,-4182.792331,
o  ts_313_dft_reopt,-3760.274653,-3760.198063,0.188771,-3760.066435,0.064254,0.061941,-3760.130689,-3760.128376,
o  ts_314_dft_reopt,-3720.957293,-3720.879298,0.161035,-3720.778127,0.062069,0.059595,-3720.840196,-3720.837722,
o  ts_315_dft_reopt2,-3776.343140,-3776.262641,0.178608,-3776.145284,0.064370,0.061585,-3776.209654,-3776.206869,
o  ts_316_dft_reopt2,-3815.650103,-3815.570322,0.205793,-3815.423251,0.068798,0.065513,-3815.492049,-3815.488764,
o  ts_317_dft_reopt4,-4007.391432,-4007.316913,0.257914,-4007.109565,0.076626,0.071607,-4007.186191,-4007.181172,
o  ts_318_dft_reopt3,-3854.949956,-3854.870193,0.233261,-3854.694421,0.071477,0.067895,-3854.765898,-3854.762316,
o  ts_319_dft_reopt,-3835.513926,-3835.433326,0.193657,-3835.299622,0.068288,0.064889,-3835.367911,-3835.364511,
o  ts_31_dft_reopt9,-1111.987507,-1111.910434,0.347544,-1111.614669,0.076727,0.072737,-1111.691396,-1111.687406,
o  ts_320_dft_reopt3,-3952.012706,-3951.934988,0.241112,-3951.748984,0.072822,0.068798,-3951.821806,-3951.817782,
o  ts_321_dft_reopt9,-1457.031622,-1456.953826,0.306308,-1456.701407,0.073589,0.070126,-1456.774997,-1456.771534,
o  ts_322_dft_reopt4,-1417.718345,-1417.640217,0.278735,-1417.417053,0.070691,0.067470,-1417.487743,-1417.484522,
o  ts_323_dft_reopt9,-1473.095449,-1473.014969,0.295347,-1472.776093,0.073940,0.070328,-1472.850032,-1472.846420,
o  ts_324_dft_reopt9,-1512.401755,-1512.322224,0.322544,-1512.053367,0.078937,0.074413,-1512.132304,-1512.127781,
o  ts_325_dft_reopt5,-1704.145691,-1704.070202,0.374902,-1703.742160,0.086142,0.080188,-1703.828302,-1703.822348,
o  ts_326_dft_reopt9,-1551.701213,-1551.624879,0.350296,-1551.324310,0.078751,0.075181,-1551.403061,-1551.399491,
o  ts_327_dft_reopt9,-1532.267495,-1532.188426,0.310674,-1531.931625,0.077373,0.073039,-1532.008999,-1532.004664,
o  ts_328_dft_reopt2,-1648.767549,-1648.691207,0.357984,-1648.382392,0.080853,0.076557,-1648.463245,-1648.458949,
o  ts_329_dft_reopt5,-1877.323193,-1877.244499,0.268537,-1877.030688,0.074504,0.070585,-1877.105192,-1877.101273,
o  ts_32_dft_reopt2,-1228.485684,-1228.410160,0.394834,-1228.063426,0.082045,0.076951,-1228.145471,-1228.140378,
o  ts_330_dft_reopt2,-1838.011248,-1837.932507,0.241906,-1837.747041,0.070845,0.067425,-1837.817886,-1837.814466,
o  ts_331_dft_reopt9,-1893.391337,-1893.308295,0.259079,-1893.108655,0.073507,0.069829,-1893.182162,-1893.178484,
o  ts_332_dft_reopt9,-1932.694911,-1932.612980,0.285542,-1932.383839,0.078758,0.074052,-1932.462597,-1932.457891,
o  ts_333_dft_reopt3,-2124.440159,-2124.362462,0.338704,-2124.073260,0.085616,0.079531,-2124.158876,-2124.152791,
o  ts_334_dft_reopt9,-1971.998047,-1971.918793,0.314012,-1971.657688,0.078979,0.075196,-1971.736667,-1971.732884,
o  ts_335_dft_reopt9,-1952.564148,-1952.484435,0.274133,-1952.265056,0.076982,0.072854,-1952.342038,-1952.337910,
o  ts_336_dft_reopt10,-2069.056449,-2068.977784,0.321084,-2068.708321,0.081857,0.076948,-2068.790177,-2068.785269,
o  ts_337_dft_reopt,-3991.326396,-3991.248226,0.267783,-3991.034351,0.075849,0.071585,-3991.110200,-3991.105936,
o  ts_338_dft_reopt3,-3952.015672,-3951.937660,0.241361,-3951.751717,0.072083,0.068441,-3951.823800,-3951.820159,
o  ts_339_dft_reopt9,-4007.395898,-4007.313610,0.258449,-4007.113589,0.074701,0.070774,-4007.188290,-4007.184363,
o  ts_33_dft_reopt,-805.698722,-805.618501,0.262761,-805.416331,0.063121,0.060911,-805.479452,-805.477242,
o  ts_340_dft_reopt10,-4046.703130,-4046.621379,0.285638,-4046.391746,0.079465,0.074807,-4046.471211,-4046.466553,
o  ts_341_dft_reopt2,-4238.444734,-4238.367747,0.338296,-4238.077965,0.086836,0.080516,-4238.164800,-4238.158481,
o  ts_342_dft_reopt9,-4086.003059,-4085.924427,0.312980,-4085.663264,0.080937,0.076692,-4085.744201,-4085.739956,
o  ts_343_dft_reopt9,-4066.564594,-4066.485419,0.273287,-4066.266013,0.078628,0.074035,-4066.344641,-4066.340048,
o  ts_344_dft_reopt10,-4183.060435,-4182.981952,0.320088,-4182.712919,0.083413,0.078128,-4182.796332,-4182.791046,
o  ts_345_dft_reopt10,-1648.767781,-1648.690205,0.357250,-1648.383090,0.081985,0.077358,-1648.465075,-1648.460448,
o  ts_346_dft_reopt9,-1609.451915,-1609.374418,0.330475,-1609.095603,0.078517,0.074178,-1609.174121,-1609.169781,
o  ts_347_dft_reopt10,-1664.831262,-1664.750721,0.347913,-1664.456456,0.080020,0.075849,-1664.536476,-1664.532305,
o  ts_348_dft_reopt3,-1704.138130,-1704.056220,0.374866,-1703.734451,0.085311,0.080068,-1703.819762,-1703.814519,
o  ts_349_dft_reopt4,-1895.879240,-1895.801857,0.427200,-1895.420432,0.092846,0.085940,-1895.513278,-1895.506372,
o  ts_34_dft_reopt,-766.380788,-766.297785,0.235596,-766.127210,0.059321,0.057532,-766.186531,-766.184742,
o  ts_350_dft_reopt4,-1743.443733,-1743.366697,0.402209,-1743.011568,0.086650,0.081899,-1743.098218,-1743.093467,
o  ts_351_dft_reopt4,-1724.008182,-1723.927777,0.362207,-1723.617360,0.085182,0.079945,-1723.702543,-1723.697306,
o  ts_352_dft_reopt5,-1840.502312,-1840.425029,0.409614,-1840.062029,0.090307,0.083867,-1840.152335,-1840.145896,
o  ts_353_dft_reopt,-1417.718146,-1417.639086,0.278366,-1417.417218,0.071016,0.067573,-1417.488234,-1417.484791,
o  ts_354_dft_reopt2,-1378.402158,-1378.322564,0.251040,-1378.129984,0.067887,0.064771,-1378.197871,-1378.194755,
o  ts_355_dft_reopt,-1433.822404,-1433.682691,0.267504,-1433.533280,0.068679,0.065583,-1433.601959,-1433.598863,
o  ts_356_dft_reopt2,-1473.088790,-1473.006915,0.295330,-1472.769247,0.075957,0.071380,-1472.845205,-1472.840628,
o  ts_357_dft_reopt10,-1664.832119,-1664.754850,0.347950,-1664.457253,0.082686,0.076825,-1664.539938,-1664.534077,
o  ts_358_dft_reopt9,-1512.389713,-1512.311309,0.323350,-1512.041387,0.075616,0.072141,-1512.117003,-1512.113527,
o  ts_359_dft_reopt,-1492.956011,-1492.876715,0.283421,-1492.648863,0.074304,0.070248,-1492.723166,-1492.719111,
o  ts_35_dft_reopt2,-821.761646,-821.676322,0.253825,-821.488908,0.061398,0.059325,-821.550306,-821.548234,
o  ts_360_dft_reopt10,-1609.455315,-1609.377598,0.330761,-1609.098735,0.079394,0.074484,-1609.178129,-1609.173219,
o  ts_361_dft_reopt3,-1225.993111,-1225.913824,0.226821,-1225.746857,0.064228,0.061345,-1225.811084,-1225.808202,
o  ts_362_dft_reopt,-1186.673146,-1186.594212,0.199017,-1186.456067,0.061403,0.058808,-1186.517470,-1186.514875,
o  ts_363_dft_reopt2,-1242.056136,-1241.975385,0.216434,-1241.820446,0.063803,0.061086,-1241.884249,-1241.881531,
o  ts_364_dft_reopt2,-1281.360995,-1281.281828,0.243682,-1281.096200,0.068512,0.065064,-1281.164712,-1281.161264,
o  ts_365_dft_reopt,-1473.105538,-1473.030735,0.295339,-1472.786068,0.076778,0.071593,-1472.862846,-1472.857661,
o  ts_366_dft_reopt3,-1320.659761,-1320.582121,0.271049,-1320.366737,0.069375,0.066371,-1320.436112,-1320.433109,
o  ts_367_dft_reopt2,-1301.231807,-1301.152382,0.231640,-1300.979644,0.066557,0.063783,-1301.046201,-1301.043428,
o  ts_368_dft_reopt3,-1417.725962,-1417.648982,0.278464,-1417.424709,0.072558,0.068598,-1417.497267,-1417.493307,
o  ts_369_dft_reopt2,-1646.286217,-1646.207961,0.189485,-1646.077434,0.064601,0.061659,-1646.142035,-1646.139092,
o  ts_36_dft_reopt2,-861.065371,-860.981320,0.281099,-860.763756,0.064666,0.062607,-860.828422,-860.826362,
o  ts_370_dft_reopt,-1606.962009,-1606.884448,0.162007,-1606.782165,0.061306,0.058753,-1606.843471,-1606.840918,
o  ts_371_dft_reopt,-1662.352398,-1662.269180,0.178990,-1662.154003,0.064926,0.061889,-1662.218928,-1662.215892,
o  ts_372_dft_reopt2,-1701.656053,-1701.575159,0.207635,-1701.427844,0.067586,0.064286,-1701.495430,-1701.492130,
o  ts_373_dft_reopt,-1893.399623,-1893.323904,0.259400,-1893.116620,0.075398,0.070588,-1893.192019,-1893.187208,
o  ts_374_dft_reopt2,-1740.954705,-1740.877421,0.234358,-1740.698419,0.070266,0.066863,-1740.768685,-1740.765282,
o  ts_375_dft_reopt2,-1721.523974,-1721.443874,0.195309,-1721.308510,0.066630,0.063539,-1721.375140,-1721.372048,
o  ts_376_dft_reopt3,-1838.018733,-1837.942106,0.241774,-1837.754437,0.072842,0.068441,-1837.827278,-1837.822877,
o  ts_377_dft_reopt2,-3760.290649,-3760.212630,0.188834,-3760.082241,0.065870,0.062674,-3760.148112,-3760.144916,
o  ts_378_dft_reopt,-3720.966891,-3720.889569,0.161338,-3720.787424,0.062534,0.059827,-3720.849959,-3720.847251,
o  ts_379_dft_reopt2,-3776.356583,-3776.275001,0.179116,-3776.158318,0.064472,0.061593,-3776.222790,-3776.219911,
o  ts_37_dft_reopt5,-1052.810288,-1052.731913,0.332521,-1052.453982,0.074224,0.069914,-1052.528206,-1052.523896,
o  ts_380_dft_reopt3,-3815.661232,-3815.580955,0.207078,-3815.433336,0.068587,0.065207,-3815.501923,-3815.498543,
o  ts_381_dft_reopt5,-4007.404848,-4007.329746,0.258770,-4007.122195,0.076606,0.071562,-4007.198801,-4007.193756,
o  ts_382_dft_reopt,-3854.958951,-3854.882299,0.234183,-3854.702775,0.070766,0.067400,-3854.773541,-3854.770174,
o  ts_383_dft_reopt2,-3835.528890,-3835.449091,0.194528,-3835.313869,0.068209,0.064790,-3835.382078,-3835.378659,
o  ts_384_dft_reopt4,-3952.023178,-3951.946879,0.241273,-3951.759193,0.073690,0.069213,-3951.832883,-3951.828406,
o  ts_385_dft_reopt4,-1417.730415,-1417.653090,0.278046,-1417.429524,0.072600,0.068598,-1417.502124,-1417.498121,
o  ts_386_dft_reopt2,-1378.408666,-1378.329458,0.250916,-1378.136548,0.068847,0.065377,-1378.205395,-1378.201925,
o  ts_387_dft_reopt4,-1433.795089,-1433.718707,0.269180,-1433.503677,0.071585,0.067399,-1433.575262,-1433.571076,
o  ts_388_dft_reopt2,-1473.101355,-1473.025606,0.296741,-1472.780774,0.074838,0.070631,-1472.855611,-1472.851405,
o  ts_389_dft_reopt2,-1664.843812,-1664.771626,0.348711,-1664.468283,0.081985,0.076549,-1664.550269,-1664.544832,
o  ts_38_dft_reopt2,-900.367815,-900.288251,0.307938,-900.037873,0.068849,0.065739,-900.106722,-900.103612,
o  ts_390_dft_reopt9,-1512.403081,-1512.325889,0.323327,-1512.054523,0.077372,0.073236,-1512.131895,-1512.127758,
o  ts_391_dft_reopt3,-1492.969572,-1492.892632,0.283684,-1492.662070,0.074705,0.070640,-1492.736775,-1492.732710,
o  ts_392_dft_reopt10,-1609.466717,-1609.388847,0.330341,-1609.110286,0.080979,0.075278,-1609.191265,-1609.185564,
o  ts_393_dft_reopt2,-1186.675481,-1186.595953,0.198828,-1186.458481,0.061996,0.059136,-1186.520477,-1186.517617,
o  ts_394_dft_reopt,-1147.351322,-1147.271224,0.171323,-1147.163516,0.057502,0.055502,-1147.221017,-1147.219018,
o  ts_395_dft_reopt,-1202.740975,-1202.658130,0.189429,-1202.534041,0.059775,0.057463,-1202.593816,-1202.591504,
o  ts_396_dft_reopt,-1242.046808,-1241.964777,0.216632,-1241.810945,0.063886,0.061228,-1241.874831,-1241.872173,
o  ts_397_dft_reopt,-1433.789851,-1433.611623,0.269429,-1433.498222,0.071684,0.067751,-1433.569906,-1433.565973,
o  ts_398_dft_reopt,-1281.349586,-1281.269359,0.243486,-1281.085400,0.067304,0.064120,-1281.152703,-1281.149520,
o  ts_399_dft_reopt,-1261.913631,-1261.834192,0.204132,-1261.690405,0.064594,0.061169,-1261.754999,-1261.751574,
o  ts_39_dft_reopt3,-880.935299,-880.852713,0.268143,-880.646602,0.065918,0.063090,-880.712520,-880.709692,
o  ts_3_dft_reopt3,-861.068813,-860.986416,0.281183,-860.767202,0.064455,0.062206,-860.831656,-860.829407,
o  ts_400_dft_reopt2,-1378.412358,-1378.333664,0.251201,-1378.140017,0.069210,0.065369,-1378.209228,-1378.205386,
o  ts_401_dft_reopt3,-3379.303660,-3379.224714,0.254431,-3379.028663,0.066119,0.063541,-3379.094782,-3379.092203,
o  ts_402_dft_reopt,-3339.990055,-3339.913082,0.225826,-3339.744514,0.064300,0.062060,-3339.808814,-3339.806574,
o  ts_403_dft_reopt3,-3395.369250,-3395.287733,0.243447,-3395.105022,0.067305,0.064289,-3395.172327,-3395.169310,
o  ts_404_dft_reopt,-3434.672767,-3434.593662,0.270913,-3434.379505,0.070233,0.067391,-3434.449738,-3434.446896,
o  ts_405_dft_reopt9,-3626.413955,-3626.341666,0.322630,-3626.066046,0.078199,0.073616,-3626.144245,-3626.139662,
o  ts_406_dft_reopt3,-3473.974725,-3473.899815,0.297762,-3473.653430,0.072249,0.069462,-3473.725679,-3473.722892,
o  ts_407_dft_reopt2,-3454.544189,-3454.466063,0.258629,-3454.263535,0.069826,0.066876,-3454.333361,-3454.330411,
o  ts_408_dft_reopt9,-3571.040460,-3570.966799,0.305597,-3570.710742,0.074514,0.070938,-3570.785256,-3570.781680,
o  ts_409_dft_reopt,-3799.600770,-3799.524668,0.216342,-3799.363587,0.067633,0.064667,-3799.431220,-3799.428255,
o  ts_40_dft_reopt4,-997.435945,-997.356387,0.315206,-997.098041,0.071509,0.067761,-997.169550,-997.165801,
o  ts_410_dft_reopt,-3760.279165,-3760.203354,0.189113,-3760.070756,0.063954,0.061634,-3760.134710,-3760.132390,
o  ts_411_dft_reopt2,-3815.665856,-3815.586410,0.206416,-3815.438893,0.066980,0.064024,-3815.505873,-3815.502917,
o  ts_412_dft_reopt3,-3854.969259,-3854.888165,0.234446,-3854.712747,0.070007,0.067179,-3854.782754,-3854.779925,
o  ts_413_dft_reopt9,-4046.711616,-4046.639323,0.286003,-4046.400545,0.078147,0.073524,-4046.478692,-4046.474069,
o  ts_414_dft_reopt4,-3894.271342,-3894.194847,0.261543,-3893.986583,0.071661,0.069096,-3894.058244,-3894.055679,
o  ts_415_dft_reopt2,-3874.837354,-3874.757150,0.221727,-3874.593775,0.070102,0.066992,-3874.663877,-3874.660767,
o  ts_416_dft_reopt,-3991.335142,-3991.260072,0.268747,-3991.042457,0.074459,0.070888,-3991.116916,-3991.113345,
o  ts_417_dft_reopt2,-5913.604011,-5913.528289,0.215729,-5913.367165,0.068859,0.065656,-5913.436024,-5913.432821,
o  ts_418_dft_reopt3,-5874.283397,-5874.207906,0.188371,-5874.075363,0.065625,0.062924,-5874.140989,-5874.138287,
o  ts_419_dft_reopt2,-5929.666875,-5929.585879,0.206635,-5929.439624,0.067343,0.064531,-5929.506967,-5929.504155,
o  ts_41_dft_reopt2,-1265.298812,-1265.221557,0.254689,-1265.023614,0.065184,0.062875,-1265.088798,-1265.086490,
o  ts_420_dft_reopt,-5968.973857,-5968.893270,0.233836,-5968.717656,0.071368,0.068220,-5968.789024,-5968.785876,
o  ts_421_dft_reopt9,-6160.718142,-6160.642553,0.285999,-6160.406931,0.078596,0.073984,-6160.485527,-6160.480916,
o  ts_422_dft_reopt2,-6008.275298,-6008.199135,0.261186,-6007.990696,0.072647,0.069867,-6008.063343,-6008.060563,
o  ts_423_dft_reopt2,-5988.841241,-5988.761597,0.221455,-5988.597737,0.071327,0.067834,-5988.669064,-5988.665571,
o  ts_424_dft_reopt2,-6105.338645,-6105.263910,0.268221,-6105.046247,0.075424,0.071684,-6105.121671,-6105.117931,
o  ts_425_dft_reopt,-3571.045863,-3570.970289,0.304926,-3570.716502,0.075215,0.071619,-3570.791718,-3570.788121,
o  ts_426_dft_reopt2,-3531.728452,-3531.651134,0.278068,-3531.427599,0.071794,0.068356,-3531.499393,-3531.495955,
o  ts_427_dft_reopt9,-3587.106423,-3587.028601,0.295587,-3586.786956,0.074890,0.070734,-3586.861846,-3586.857690,
o  ts_428_dft_reopt9,-3626.415545,-3626.338418,0.323022,-3626.066977,0.078151,0.073954,-3626.145128,-3626.140930,
o  ts_429_dft_reopt2,-3818.157426,-3818.085357,0.375422,-3817.753775,0.084563,0.079316,-3817.838337,-3817.833090,
o  ts_42_dft_reopt,-1225.987012,-1225.907605,0.226542,-1225.741227,0.062475,0.060407,-1225.803702,-1225.801633,
o  ts_430_dft_reopt9,-3665.716311,-3665.639491,0.350137,-3665.339393,0.080025,0.076000,-3665.419418,-3665.415393,
o  ts_431_dft_reopt9,-3646.284115,-3646.206797,0.310077,-3645.948514,0.078464,0.074075,-3646.026978,-3646.022589,
o  ts_432_dft_reopt10,-3762.781504,-3762.705488,0.357183,-3762.396712,0.083584,0.078124,-3762.480296,-3762.474836,
o  ts_433_dft_reopt2,-3339.991097,-3339.912211,0.225858,-3339.745589,0.064880,0.062152,-3339.810469,-3339.807741,
o  ts_434_dft_reopt,-3300.672211,-3300.592922,0.198348,-3300.455670,0.062210,0.059557,-3300.517879,-3300.515227,
o  ts_435_dft_reopt3,-3356.057935,-3355.975302,0.216280,-3355.822529,0.062955,0.060817,-3355.885484,-3355.883346,
o  ts_436_dft_reopt4,-3395.364177,-3395.283940,0.242806,-3395.100286,0.068291,0.065224,-3395.168578,-3395.165511,
o  ts_437_dft_reopt,-3587.106973,-3587.030095,0.295382,-3586.787829,0.074731,0.070532,-3586.862560,-3586.858361,
o  ts_438_dft_reopt2,-3434.668283,-3434.589506,0.270367,-3434.375590,0.070689,0.067522,-3434.446279,-3434.443112,
o  ts_439_dft_reopt,-3415.231978,-3415.152055,0.230726,-3414.980447,0.068174,0.064874,-3415.048621,-3415.045322,
o  ts_43_dft_reopt3,-1281.367093,-1281.286396,0.243645,-1281.102906,0.066356,0.063205,-1281.169263,-1281.166111,
o  ts_440_dft_reopt2,-3531.732066,-3531.655563,0.278311,-3531.430991,0.073118,0.068894,-3531.504109,-3531.499885,
o  ts_441_dft_reopt,-3799.585920,-3799.510840,0.216301,-3799.348658,0.067651,0.064874,-3799.416309,-3799.413532,
o  ts_442_dft_reopt,-3760.272931,-3760.196201,0.188599,-3760.064714,0.065252,0.062463,-3760.129966,-3760.127177,
o  ts_443_dft_reopt3,-3815.655598,-3815.576757,0.205907,-3815.428885,0.067910,0.064772,-3815.496795,-3815.493658,
o  ts_444_dft_reopt3,-3854.959951,-3854.882071,0.233184,-3854.704154,0.072329,0.068678,-3854.776482,-3854.772832,
o  ts_445_dft_reopt9,-4046.704128,-4046.629710,0.285566,-4046.393324,0.078022,0.073717,-4046.471345,-4046.467040,
o  ts_446_dft_reopt2,-3894.255135,-3894.175979,0.260431,-3893.970956,0.074472,0.070760,-3894.045428,-3894.041716,
o  ts_447_dft_reopt,-3874.825711,-3874.747741,0.221204,-3874.582491,0.070526,0.067370,-3874.653016,-3874.649861,
o  ts_448_dft_reopt3,-3991.322512,-3991.245259,0.268095,-3991.030159,0.076609,0.072120,-3991.106768,-3991.102279,
o  ts_449_dft_reopt3,-4219.877371,-4219.800333,0.179703,-4219.677021,0.068435,0.064950,-4219.745456,-4219.741972,
o  ts_44_dft_reopt3,-1320.671613,-1320.593902,0.271252,-1320.378302,0.069168,0.066282,-1320.447470,-1320.444585,
o  ts_450_dft_reopt,-4180.564821,-4180.487956,0.152009,-4180.393453,0.065391,0.062430,-4180.458844,-4180.455882,
o  ts_451_dft_reopt2,-4235.946857,-4235.867046,0.169538,-4235.756877,0.067502,0.064323,-4235.824379,-4235.821200,
o  ts_452_dft_reopt3,-4275.252811,-4275.173123,0.196941,-4275.033736,0.071043,0.067800,-4275.104779,-4275.101535,
o  ts_453_dft_reopt5,-4466.995777,-4466.921103,0.249255,-4466.721592,0.077870,0.073434,-4466.799462,-4466.795025,
o  ts_454_dft_reopt2,-4314.547134,-4314.468301,0.224137,-4314.299549,0.074441,0.070515,-4314.373990,-4314.370064,
o  ts_455_dft_reopt4,-4295.115383,-4295.036107,0.184578,-4294.909075,0.071009,0.067396,-4294.980083,-4294.976470,
o  ts_456_dft_reopt5,-4411.611815,-4411.536053,0.231471,-4411.356357,0.076473,0.071826,-4411.432830,-4411.428183,
o  ts_457_dft_reopt2,-6333.881533,-6333.805202,0.178796,-6333.681659,0.069602,0.066012,-6333.751261,-6333.747671,
o  ts_458_dft_reopt,-6294.569639,-6294.493086,0.151361,-6294.398645,0.066656,0.063462,-6294.465301,-6294.462108,
o  ts_459_dft_reopt2,-6349.951263,-6349.872094,0.168879,-6349.761637,0.068875,0.065400,-6349.830513,-6349.827038,
o  ts_45_dft_reopt9,-1512.416595,-1512.342003,0.323318,-1512.068201,0.077563,0.072808,-1512.145763,-1512.141009,
o  ts_460_dft_reopt2,-6389.257548,-6389.178211,0.196369,-6389.038737,0.072469,0.068892,-6389.111206,-6389.107629,
o  ts_461_dft_reopt4,-6580.995892,-6580.922746,0.248610,-6580.722007,0.080068,0.074813,-6580.802075,-6580.796820,
o  ts_462_dft_reopt3,-6428.553163,-6428.475000,0.223431,-6428.305942,0.075590,0.071575,-6428.381532,-6428.377517,
o  ts_463_dft_reopt2,-6409.117488,-6409.040111,0.184030,-6408.911442,0.071782,0.068174,-6408.983224,-6408.979616,
